T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.99	0.01	2.8031	41.7341	5.00028	4.81762e-06	-0.0139248	0.303126	0.756732	8.34635	6.84797	1.0346
0.991087	0.00891251	2.8073	41.9098	5.00047	4.84094e-06	-0.0140675	0.301867	0.754416	8.38117	6.84095	1.03353
0.992057	0.00794328	2.8109	42.0609	5.00011	4.85894e-06	-0.0141925	0.300761	0.752387	8.412	6.83506	1.03262
0.992921	0.00707946	2.8142	42.2	5.00042	4.87712e-06	-0.0143023	0.299788	0.750607	8.43929	6.83009	1.03186
0.99369	0.00630957	2.817	42.3183	5.00013	4.89055e-06	-0.0143986	0.298933	0.749045	8.46344	6.82589	1.03121
0.994377	0.00562341	2.8195	42.4242	5.00001	4.90279e-06	-0.0144832	0.298179	0.747673	8.48483	6.82233	1.03066
0.994988	0.00501187	2.8218	42.5219	5.00036	4.91539e-06	-0.0145576	0.297515	0.746467	8.50377	6.81931	1.03019
0.995533	0.00446684	2.8237	42.6028	5	4.92358e-06	-0.0146231	0.296929	0.745405	8.52055	6.81674	1.0298
0.996019	0.00398107	2.8255	42.6795	5.00029	4.93326e-06	-0.0146807	0.296412	0.744469	8.53542	6.81454	1.02946
0.996452	0.00354813	2.827	42.7436	5.00007	4.93977e-06	-0.0147316	0.295955	0.743645	8.5486	6.81266	1.02916
0.996838	0.00316228	2.8284	42.8035	5.00024	4.947e-06	-0.0147765	0.295551	0.742916	8.56029	6.81104	1.02891
0.997182	0.00281838	2.8296	42.8549	5.00018	4.9525e-06	-0.0148162	0.295193	0.742273	8.57066	6.80965	1.0287
0.997488	0.00251189	2.8307	42.902	5.00031	4.95811e-06	-0.0148512	0.294876	0.741705	8.57987	6.80845	1.02851
0.997761	0.00223872	2.8316	42.9407	5.00005	4.96144e-06	-0.0148822	0.294596	0.741202	8.58804	6.80741	1.02835
0.998005	0.00199526	2.8325	42.9793	5.00033	4.96653e-06	-0.0149097	0.294347	0.740756	8.5953	6.8065	1.02821
0.998222	0.00177828	2.8332	43.0094	5.00008	4.96892e-06	-0.014934	0.294126	0.740362	8.60175	6.80572	1.02809
0.998415	0.00158489	2.8339	43.0395	5.00024	4.9727e-06	-0.0149555	0.29393	0.740012	8.60749	6.80504	1.02798
0.998587	0.00141254	2.8345	43.0654	5.00029	4.97558e-06	-0.0149746	0.293756	0.739702	8.61258	6.80444	1.02789
0.998741	0.00125893	2.835	43.0869	5.00016	4.97742e-06	-0.0149916	0.293602	0.739427	8.61711	6.80392	1.02781
0.998878	0.00112202	2.8355	43.1085	5.00032	4.98024e-06	-0.0150067	0.293464	0.739182	8.62115	6.80346	1.02774
0.999	0.001	2.8359	43.1257	5.00024	4.98178e-06	-0.01502	0.293343	0.738965	8.62473	6.80306	1.02767
0.999109	0.000891251	2.8363	43.143	5.00039	4.9841e-06	-0.0150319	0.293234	0.738772	8.62792	6.80271	1.02762
