0.2000000	0.3337650
0.4000000	0.3520440
0.6000000	0.3647870
0.8000000	0.3732700
1.0000000	0.3787500
1.2000000	0.3822320
1.4000000	0.3844380
1.6000000	0.3858550
1.8000000	0.3868000
2.0000000	0.3874830
2.2000000	0.3880400
2.4000000	0.3885690
2.6000000	0.3891470
2.8000000	0.3898440
3.0000000	0.3907330
3.2000000	0.3919010
3.4000000	0.3934580
3.6000000	0.3955470
3.8000000	0.3983600
4.0000000	0.4021550
4.2000000	0.4072830
4.4000000	0.4142210
4.6000000	0.4236250
4.8000000	0.4363920
5.0000000	0.4537580
5.2000000	0.4774280
5.4000000	0.5097390
5.6000000	0.5538700
5.8000000	0.6140420
6.0000000	0.6956470
6.2000000	0.8051760
6.4000000	0.9498630
6.6000000	1.1372400
6.8000000	1.3750200
7.0000000	1.6717700
7.2000000	2.0380100
7.4000000	2.4873000
7.6000000	3.0369600
7.8000000	3.7086500
8.0000000	4.5290300
8.0991000	5.0002900
