0.2000000	0.8864210
0.4000000	0.7687490
0.6000000	0.6560570
0.8000000	0.5540760
1.0000000	0.4653170
1.2000000	0.3900830
1.4000000	0.3274690
1.6000000	0.2760580
1.8000000	0.2343260
2.0000000	0.2008380
2.2000000	0.1743290
2.4000000	0.1537230
2.6000000	0.1381080
2.8000000	0.1267020
3.0000000	0.1187910
3.2000000	0.1136790
3.4000000	0.1106650
3.6000000	0.1090680
3.8000000	0.1083110
4.0000000	0.1079860
4.2000000	0.1078530
4.4000000	0.1077980
4.6000000	0.1077720
4.8000000	0.1077540
5.0000000	0.1077330
5.0015000	0.1077330
