# Filename: 3Dvlt_macro_Tv_Op12_Cc0.75_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=1, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=0.75, K0c=0.379155245319098, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	0.99999998999999995	            1e-08	100.00000000219612	8.9728347886449544e+37	                0	-0.064210918733307823	2.3665331838848905e+38	8.8036832244923627e-06	                0	2.6881171477195552e+43	                1
2	1000000	0.99999998741074592	1.2589254117941661e-08	100.00000000219612	1.0473659406302074e+38	                0	-0.064210917837707687	2.7623669733572776e+38	1.0276214991972026e-05	                0	2.6881171477195552e+43	                1
3	1000000	0.99999998415106806	1.5848931924611143e-08	100.00000000219612	1.222551836553231e+38	                0	-0.06421091671021327	3.2244096112878222e+38	1.199504870545998e-05	                0	2.6881171477195552e+43	                1
4	1000000	0.99999998004737689	1.9952623149688786e-08	100.00000000219612	1.4270399421562009e+38	                0	-0.064210915290780698	3.7637351224879202e+38	1.4001380578524479e-05	                0	2.6881171477195552e+43	                1
5	1000000	0.99999997488113568	2.5118864315095821e-08	100.00000000219612	1.6657313510771863e+38	                0	-0.064210913503823755	4.3932698539724148e+38	1.6343297604047552e-05	                0	2.6881171477195552e+43	                1
6	1000000	0.99999996837722338	3.1622776601683792e-08	100.00000000219612	1.9443471455307427e+38	                0	-0.064210911254179756	5.1281028234456382e+38	1.907693207416956e-05	                0	2.6881171477195552e+43	                1
7	1000000	0.99999996018928294	3.981071705534969e-08	100.00000000219612	2.2695651321972336e+38	                0	-0.064210908422042148	5.9858463514968641e+38	2.2267803159452755e-05	                0	2.6881171477195552e+43	                1
8	1000000	0.99999994988127661	5.011872336272725e-08	100.00000000219612	2.6491800623593604e+38	                0	-0.064210904856598056	6.9870586317651621e+38	2.5992388901996267e-05	                0	2.6881171477195552e+43	                1
9	1000000	0.99999993690426559	6.3095734448019296e-08	100.00000000219612	3.0922906577669659e+38	                0	-0.064210900367970322	8.1557369991127001e+38	3.0339961210513313e-05	                0	2.6881171477195552e+43	                1
10	1000000	0.99999992056717657	7.943282347242822e-08	100.00000000219612	3.609517533676186e+38	                0	-0.064210894717125003	9.5198926865016553e+38	3.5414723999576386e-05	                0	2.6881171477195552e+43	                1
11	1000000	0.99999990000000005	9.9999999999999995e-08	100.00000000219612	4.2132573972693971e+38	                0	-0.06421088760313802	1.1112221254905166e+39	4.1338307239817046e-05	                0	2.6881171477195552e+43	                1
12	1000000	0.99999987410745883	1.2589254117941662e-07	100.00000000219612	4.9179809606166033e+38	                0	-0.064210878647161559	1.2970888316052451e+39	4.8252689906227522e-05	                0	2.6881171477195552e+43	                1
13	1000000	0.99999984151068078	1.5848931924611141e-07	100.00000000219612	5.7405788043907874e+38	                0	-0.064210867372269553	1.5140441719958493e+39	5.6323593385067979e-05	                0	2.6881171477195552e+43	                1
14	1000000	0.99999980047376846	1.9952623149688787e-07	100.00000000219612	6.7007671931048472e+38	                0	-0.06421085317803997	1.7672881857368605e+39	6.5744463080268914e-05	                0	2.6881171477195552e+43	                1
15	1000000	0.99999974881135689	2.5118864315095823e-07	100.00000000219612	7.8215599463121539e+38	                0	-0.064210835308591646	2.0628906175470399e+39	7.6741098106422863e-05	                0	2.6881171477195552e+43	                1
16	1000000	0.99999968377223403	3.1622776601683792e-07	100.00000000219612	9.1298203667715201e+38	                0	-0.064210812812329585	2.4079364831113326e+39	8.9577066429343972e-05	                0	2.6881171477195552e+43	                1
17	1000000	0.99999960189282944	3.9810717055349692e-07	100.00000000219612	1.0656904901272117e+39	                0	-0.064210784491277581	2.810695827170477e+39	0.000104560019995963	                0	2.6881171477195552e+43	                1
18	1000000	0.9999994988127664	5.011872336272725e-07	100.00000000219612	1.2439414899492666e+39	                0	-0.064210748837294163	3.2808219900921338e+39	0.0001220490704013921	                0	2.6881171477195552e+43	                1
19	1000000	0.99999936904265552	6.3095734448019296e-07	100.00000000219612	1.452007379391096e+39	                0	-0.064210703951748216	3.8295829509476138e+39	0.00014246339502712568	                0	2.6881171477195552e+43	                1
20	1000000	0.99999920567176526	7.943282347242822e-07	100.00000000219612	1.6948751088830203e+39	                0	-0.064210647444443145	4.4701313868662406e+39	0.00016629228345418071	                0	2.6881171477195552e+43	                1
21	1000000	0.99999899999999997	9.9999999999999995e-07	100.00000000219612	1.9783657844455193e+39	                0	-0.064210576306354461	5.2178199576659984e+39	0.00019410686629087201	                0	2.6881171477195552e+43	                1
22	1000000	0.99999874107458819	1.2589254117941661e-06	100.00000000219612	2.309274169209817e+39	                0	-0.064210486749416998	6.0905692075086471e+39	0.00022657380139386925	                0	2.6881171477195552e+43	                1
23	1000000	0.99999841510680754	1.5848931924611141e-06	100.00000000219612	2.6955315551422876e+39	                0	-0.064210374004860946	7.1092970921294175e+39	0.00026447125260744452	                0	2.6881171477195552e+43	                1
24	1000000	0.99999800473768508	1.9952623149688829e-06	100.00000000219612	3.1463958887274053e+39	                0	-0.064210232069350795	8.2984203691927186e+39	0.00030870754186559999	                0	2.6881171477195552e+43	                1
25	1000000	0.99999748811356848	2.5118864315095823e-06	100.00000000219612	3.6726736561747392e+39	                0	-0.064210053385424265	9.6864397266736902e+39	0.00036034291641237105	                0	2.6881171477195552e+43	                1
26	1000000	0.99999683772233983	3.1622776601683792e-06	100.00000000219612	4.2869789403876574e+39	                0	-0.064209828439250174	1.1306622911578105e+40	0.00042061496170916498	                0	2.6881171477195552e+43	                1
27	1000000	0.99999601892829448	3.9810717055349691e-06	100.00000000219612	5.0040357702752936e+39	                0	-0.064209545254333436	1.3197801983825095e+40	0.00049096825988485479	                0	2.6881171477195552e+43	                1
28	1000000	0.99999498812766374	5.011872336272725e-06	100.00000000219612	5.841031089439206e+39	                0	-0.06420918875423838	1.5405303993674886e+40	0.00057308901164310731	                0	2.6881171477195552e+43	                1
29	1000000	0.99999369042655517	6.3095734448019432e-06	100.00000000219612	6.8180267665181972e+39	                0	-0.064208739960542882	1.7982037257428792e+40	0.00066894544654364191	                0	2.6881171477195552e+43	                1
30	1000000	0.99999205671765279	7.9432823472428217e-06	100.00000000219612	7.9584405454318012e+39	                0	-0.064208174983429914	2.0989759280776206e+40	0.00078083499071395445	                0	2.6881171477195552e+43	                1
31	1000000	0.99999000000000005	1.0000000000000001e-05	100.00000000219612	9.289607488942809e+39	                0	-0.064207463751424151	2.4500556718000443e+40	0.00091143932245606608	                0	2.6881171477195552e+43	                1
32	1000000	0.99998741074588204	1.2589254117941661e-05	100.00000000219612	1.0843435377698725e+40	                0	-0.064206568413004053	2.8598572750350611e+40	0.0010638886320342104	                0	2.6881171477195552e+43	                1
33	1000000	0.99998415106807537	1.5848931924611141e-05	100.00000000219612	1.2657169818901233e+40	                0	-0.064205441325533574	3.338202325442259e+40	0.0012418366246702451	                0	2.6881171477195552e+43	                1
34	1000000	0.99998004737685031	1.995262314968883e-05	100.00000000219612	1.4774287482778936e+40	                0	-0.064204022525302093	3.8965550073175637e+40	0.001449548064013199	                0	2.6881171477195552e+43	                1
35	1000000	0.99997488113568489	2.5118864315095822e-05	100.00000000219612	1.7245538872332099e+40	                0	-0.064202236545323532	4.548296745695189e+40	0.0016920009418316105	                0	2.6881171477195552e+43	                1
36	1000000	0.99996837722339826	3.1622776601683795e-05	100.00000000219612	2.01301658428395e+40	                0	-0.064199988413486397	5.3090467610862299e+40	0.0019750057268114675	                0	2.6881171477195552e+43	                1
37	1000000	0.99996018928294461	3.9810717055349695e-05	100.00000000219612	2.3497323119130406e+40	                0	-0.064197158621149761	6.1970361649813295e+40	0.0023053445309251272	                0	2.6881171477195552e+43	                1
38	1000000	0.99994988127663731	5.0118723362727251e-05	100.00000000219612	2.7427738177228242e+40	                0	-0.064193596799142341	7.233544536862206e+40	0.002690933519396181	                0	2.6881171477195552e+43	                1
39	1000000	0.99993690426555193	6.3095734448019429e-05	100.00000000219612	3.2015649627650421e+40	                0	-0.064189113771786557	8.4434093875664641e+40	0.0031410124349414491	                0	2.6881171477195552e+43	                1
40	1000000	0.99992056717652755	7.9432823472428221e-05	100.00000000219612	3.7371071071929466e+40	                0	-0.06418347157726044	9.855620631277037e+40	0.0036663657458671324	                0	2.6881171477195552e+43	                1
41	1000000	0.99990000000000001	           0.0001	100.00000000219612	4.3622435447121241e+40	                0	-0.064176370940080746	1.1504014184708827e+41	0.0042795806702353636	                0	2.6881171477195552e+43	                1
42	1000000	0.99987410745882055	0.00012589254117941688	100.00000000219612	5.0919684438594058e+40	                0	-0.064167435554958893	1.3428081151106152e+41	0.0049953481984584521	                0	2.6881171477195552e+43	                1
