# Filename: 3Dvlt_macro_Tv_Op12_Cc1.05_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=1, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=1.05, K0c=0.305379423608169, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	0.99999998999999995	            1e-08	100.00000000219612	8.4263098972713978e+37	                0	-0.05257981149447203	2.7592919370429045e+38	1.0264775623278657e-05	                0	2.6881171477195552e+43	                1
2	1000000	0.99999998741074592	1.2589254117941661e-08	100.00000000219612	9.8357221118176067e+37	                0	-0.05257981071158236	3.2208201429489166e+38	1.1981695610555054e-05	                0	2.6881171477195552e+43	                1
3	1000000	0.99999998415106806	1.5848931924611143e-08	100.00000000219612	1.1480877619653347e+38	                0	-0.052579809725982495	3.7595451920247149e+38	1.3985793718901343e-05	                0	2.6881171477195552e+43	                1
4	1000000	0.99999998004737689	1.9952623149688786e-08	100.00000000219612	1.3401206903839378e+38	                0	-0.052579808485186633	4.3883790460110322e+38	1.6325103426887037e-05	                0	2.6881171477195552e+43	                1
5	1000000	0.99999997488113568	2.5118864315095821e-08	100.00000000219612	1.5642737680499367e+38	                0	-0.052579806923117395	5.1223940050534309e+38	1.9055694836063886e-05	                0	2.6881171477195552e+43	                1
6	1000000	0.99999996837722338	3.1622776601683792e-08	100.00000000219612	1.8259193793228427e+38	                0	-0.05257980495658815	5.9791825526694038e+38	2.2243013321580127e-05	                0	2.6881171477195552e+43	                1
7	1000000	0.99999996018928294	3.981071705534969e-08	100.00000000219612	2.1313287804729877e+38	                0	-0.052579802480875917	6.9792806288021559e+38	2.5963454140095709e-05	                0	2.6881171477195552e+43	                1
8	1000000	0.99999994988127661	5.011872336272725e-08	100.00000000219612	2.4878218643726981e+38	                0	-0.052579799364138591	8.1466580501453716e+38	3.030618683064661e-05	                0	2.6881171477195552e+43	                1
9	1000000	0.99999993690426559	6.3095734448019296e-08	100.00000000219612	2.9039432256796985e+38	                0	-0.052579795440401367	9.5092950538124864e+38	3.5375300000893294e-05	                0	2.6881171477195552e+43	                1
10	1000000	0.99999992056717657	7.943282347242822e-08	100.00000000219612	3.389666387144714e+38	                0	-0.052579790500711918	1.1099851056904245e+39	4.1292289163516269e-05	                0	2.6881171477195552e+43	                1
11	1000000	0.99999990000000005	9.9999999999999995e-08	100.00000000219612	3.956633281719712e+38	                0	-0.052579784282014645	1.2956448863866887e+39	4.8198974047163078e-05	                0	2.6881171477195552e+43	                1
12	1000000	0.99999987410745883	1.2589254117941662e-07	100.00000000219612	4.6184329592817036e+38	                0	-0.05257977645314435	1.5123587317334564e+39	5.6260893726914212e-05	                0	2.6881171477195552e+43	                1
13	1000000	0.99999984151068078	1.5848931924611141e-07	100.00000000219612	5.3909274068716338e+38	                0	-0.052579766597189478	1.7653208224612725e+39	6.5671275671853429e-05	                0	2.6881171477195552e+43	                1
14	1000000	0.99999980047376846	1.9952623149688787e-07	100.00000000219612	6.2926318885416161e+38	                0	-0.052579754189292838	2.0605941810508291e+39	7.6655668924210366e-05	                0	2.6881171477195552e+43	                1
