# Filename: 3Dvlt_macro_Tv_Op12_Cc0.50_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=1, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=0.5, K0c=0.495108289971291, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	0.99999998999999995	            1e-08	100.00000000219612	9.5024623677293127e+37	                0	-0.078046856988693653	1.9192694740085433e+38	7.1398282460894306e-06	                0	2.6881171477195552e+43	                1
2	1000000	0.99999998741074592	1.2589254117941661e-08	100.00000000219612	1.1091875367538873e+38	                0	-0.078046855977953591	2.2402927708085042e+38	8.3340592976352989e-06	                0	2.6881171477195552e+43	                1
3	1000000	0.99999998415106806	1.5848931924611143e-08	100.00000000219612	1.2947138749307984e+38	                0	-0.078046854705501587	2.6150114644334494e+38	9.7280413044940241e-06	                0	2.6881171477195552e+43	                1
4	1000000	0.99999998004737689	1.9952623149688786e-08	100.00000000219612	1.5112720613456534e+38	                0	-0.078046853103580505	3.0524070426682686e+38	1.1355186083529715e-05	                0	2.6881171477195552e+43	                1
5	1000000	0.99999997488113568	2.5118864315095821e-08	100.00000000219612	1.7640523085393951e+38	                0	-0.078046851086882474	3.5629624871170994e+38	1.3254491122679353e-05	                0	2.6881171477195552e+43	                1
6	1000000	0.99999996837722338	3.1622776601683792e-08	100.00000000219612	2.0591136915724315e+38	                0	-0.078046848548011166	4.1589156719168208e+38	1.547148224341713e-05	                0	2.6881171477195552e+43	                1
7	1000000	0.99999996018928294	3.981071705534969e-08	100.00000000219612	2.4035277787506307e+38	                0	-0.078046845351763053	4.8545494627121604e+38	1.8059292790980044e-05	                0	2.6881171477195552e+43	                1
8	1000000	0.99999994988127661	5.011872336272725e-08	100.00000000219612	2.8055497944051182e+38	                0	-0.078046841327926275	5.6665374234740147e+38	2.1079949689994654e-05	                0	2.6881171477195552e+43	                1
9	1000000	0.99999993690426559	6.3095734448019296e-08	100.00000000219612	3.2748153491531234e+38	                0	-0.078046836262217686	6.614341163053715e+38	2.460585160384451e-05	                0	2.6881171477195552e+43	                1
10	1000000	0.99999992056717657	7.943282347242822e-08	100.00000000219612	3.822571893295115e+38	                0	-0.078046829884867733	7.7206778134922579e+38	2.8721507989493835e-05	                0	2.6881171477195552e+43	                1
11	1000000	0.99999990000000005	9.9999999999999995e-08	100.00000000219612	4.4619480256754644e+38	                0	-0.078046821856271514	9.0120639663282364e+38	3.3525562581874663e-05	                0	2.6881171477195552e+43	                1
12	1000000	0.99999987410745883	1.2589254117941662e-07	100.00000000219612	5.208268297017389e+38	                0	-0.078046811748872652	1.0519451495423884e+39	3.9133158703101855e-05	                0	2.6881171477195552e+43	                1
13	1000000	0.99999984151068078	1.5848931924611141e-07	100.00000000219612	6.0794205734229422e+38	                0	-0.078046799024425961	1.2278969536648705e+39	4.5678699483262774e-05	                0	2.6881171477195552e+43	                1
