# Filename: 3Dvlt_macro_Tv_Op12_Cc0.55_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=1, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=0.55, K0c=0.464697047039487, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	0.99999998999999995	            1e-08	100.00000000219612	9.3920596054247406e+37	                0	-0.074850825010808544	2.0211145242560728e+38	7.5186995699598536e-06	                0	2.6881171477195552e+43	                1
2	1000000	0.99999998741074592	1.2589254117941661e-08	100.00000000219612	1.0963006560877752e+38	                0	-0.074850824024696047	2.3591728186579402e+38	8.7763021066969776e-06	                0	2.6881171477195552e+43	                1
3	1000000	0.99999998415106806	1.5848931924611143e-08	100.00000000219612	1.2796715279523564e+38	                0	-0.074850822783253626	2.7537758542334602e+38	1.0244255376182568e-05	                0	2.6881171477195552e+43	                1
4	1000000	0.99999998004737689	1.9952623149688786e-08	100.00000000219612	1.4937136618593469e+38	                0	-0.074850821220371191	3.2143815881165158e+38	1.1957743697455348e-05	                0	2.6881171477195552e+43	                1
5	1000000	0.99999997488113568	2.5118864315095821e-08	100.00000000219612	1.7435572275089606e+38	                0	-0.074850819252820125	3.7520298328141242e+38	1.3957836011712255e-05	                0	2.6881171477195552e+43	                1
6	1000000	0.99999996837722338	3.1622776601683792e-08	100.00000000219612	2.0351902655006083e+38	                0	-0.074850816775818133	4.3796064857913849e+38	1.6292468836437401e-05	                0	2.6881171477195552e+43	                1
7	1000000	0.99999996018928294	3.981071705534969e-08	100.00000000219612	2.3756029870127617e+38	                0	-0.074850813657461948	5.1121540529962531e+38	1.9017601436504032e-05	                0	2.6881171477195552e+43	                1
8	1000000	0.99999994988127661	5.011872336272725e-08	100.00000000219612	2.7729541580804074e+38	                0	-0.074850809731683107	5.9672296967875023e+38	2.2198547789666675e-05	                0	2.6881171477195552e+43	                1
9	1000000	0.99999993690426559	6.3095734448019296e-08	100.00000000219612	3.2367677966509648e+38	                0	-0.074850804789420869	6.9653285146649198e+38	2.5911551215593064e-05	                0	2.6881171477195552e+43	                1
10	1000000	0.99999992056717657	7.943282347242822e-08	100.00000000219612	3.778160310845676e+38	                0	-0.074850798567487262	8.1303723249497902e+38	3.0245602695727505e-05	                0	2.6881171477195552e+43	                1
11	1000000	0.99999990000000005	9.9999999999999995e-08	100.00000000219612	4.4101079863826449e+38	                0	-0.074850790734538999	9.4902852804164789e+38	3.5304582199728517e-05	                0	2.6881171477195552e+43	                1
12	1000000	0.99999987410745883	1.2589254117941662e-07	100.00000000219612	5.1477573776734131e+38	                0	-0.074850780873452649	1.1077661806557022e+39	4.1209743466554926e-05	                0	2.6881171477195552e+43	                1
13	1000000	0.99999984151068078	1.5848931924611141e-07	100.00000000219612	6.0087884975702976e+38	                0	-0.074850768459091221	1.2930548157175856e+39	4.8102621450651411e-05	                0	2.6881171477195552e+43	                1
14	1000000	0.99999980047376846	1.9952623149688787e-07	100.00000000219612	7.013838526181652e+38	                0	-0.074850752830354694	1.5093354200163213e+39	5.6148424234291846e-05	                0	2.6881171477195552e+43	                1
15	1000000	0.99999974881135689	2.5118864315095823e-07	100.00000000219612	8.1869966807347426e+38	                0	-0.074850733154977922	1.7617918332841221e+39	6.5539994593566194e-05	                0	2.6881171477195552e+43	                1
16	1000000	0.99999968377223403	3.1622776601683792e-07	100.00000000219612	9.5563813786848317e+38	                0	-0.074850708385188452	2.0564749480492523e+39	7.6502430327258914e-05	                0	2.6881171477195552e+43	                1
17	1000000	0.99999960189282944	3.9810717055349692e-07	100.00000000219612	1.1154814047653317e+39	                0	-0.07485067720194799	2.4004477062868006e+39	8.9298478242408563e-05	                0	2.6881171477195552e+43	                1
18	1000000	0.9999994988127664	5.011872336272725e-07	100.00000000219612	1.3020606205976916e+39	                0	-0.074850637944690809	2.801954469727652e+39	0.0001042348348584685	                0	2.6881171477195552e+43	                1
19	1000000	0.99999936904265552	6.3095734448019296e-07	100.00000000219612	1.5198477402391709e+39	                0	-0.074850588522914221	3.2706185480686519e+39	0.00012166949460678294	                0	2.6881171477195552e+43	                1
20	1000000	0.99999920567176526	7.943282347242822e-07	100.00000000219612	1.7740627237610324e+39	                0	-0.074850526304872003	3.8176728814508109e+39	0.00014202033139402073	                0	2.6881171477195552e+43	                1
21	1000000	0.99999899999999997	9.9999999999999995e-07	100.00000000219612	2.0707986514021345e+39	                0	-0.074850447977436951	4.4562292654885761e+39	0.00016577511397778875	                0	2.6881171477195552e+43	                1
