# Filename: 3Dvlt_macro_Tv_Op12_Cc1.20_lmax100_dl0.0001.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=1, OpB=2, A3=41.3417022403997549418, THETA=0.6, N=3, Cc=1.2, K0c=0.280544308975229, lmax=100, lsteps=1000000, (dl=0.0001), lpts=1000001, a0=1, a03=1, a06=1
# Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	0.99999998999999995	            1e-08	100.00000000219612	8.1873954180089273e+37	                0	-0.048049709806083155	2.9183965149896856e+38	1.0856656740073572e-05	                0	2.6881171477195552e+43	                1
2	1000000	0.99999998741074592	1.2589254117941661e-08	100.00000000219612	9.5568477493558984e+37	                0	-0.048049709070861972	3.4065376923707818e+38	1.2672579002967535e-05	                0	2.6881171477195552e+43	                1
3	1000000	0.99999998415106806	1.5848931924611143e-08	100.00000000219612	1.1155358420400708e+38	                0	-0.048049708145278501	3.9763266930448325e+38	1.4792237371120976e-05	                0	2.6881171477195552e+43	                1
4	1000000	0.99999998004737689	1.9952623149688786e-08	100.00000000219612	1.3021240521679838e+38	                0	-0.048049706980035821	4.6414202125275226e+38	1.7266435789322045e-05	                0	2.6881171477195552e+43	                1
5	1000000	0.99999997488113568	2.5118864315095821e-08	100.00000000219612	1.5199216253318043e+38	                0	-0.048049705513083893	5.4177594715967088e+38	2.0154476809884667e-05	                0	2.6881171477195552e+43	                1
6	1000000	0.99999996837722338	3.1622776601683792e-08	100.00000000219612	1.7741487693921313e+38	                0	-0.048049703666300098	6.3239518911263083e+38	2.3525581452025582e-05	                0	2.6881171477195552e+43	                1
7	1000000	0.99999996018928294	3.981071705534969e-08	100.00000000219612	2.0708988536050588e+38	                0	-0.048049701341337792	7.3817172721330974e+38	2.7460549025533818e-05	                0	2.6881171477195552e+43	                1
8	1000000	0.99999994988127661	5.011872336272725e-08	100.00000000219612	2.4172843275719222e+38	                0	-0.048049698414384216	8.6164079223369922e+38	3.2053692041087792e-05	                0	2.6881171477195552e+43	                1
9	1000000	0.99999993690426559	6.3095734448019296e-08	100.00000000219612	2.8216073372487059e+38	                0	-0.048049694729569173	1.005761681469881e+39	3.7415098606216305e-05	                0	2.6881171477195552e+43	                1
10	1000000	0.99999992056717657	7.943282347242822e-08	100.00000000219612	3.2935587069065497e+38	                0	-0.048049690090666737	1.1739886855379748e+39	4.3673270955989382e-05	                0	2.6881171477195552e+43	                1
11	1000000	0.99999990000000005	9.9999999999999995e-08	100.00000000219612	3.8444503188162862e+38	                0	-0.048049684250636007	1.370353919640804e+39	5.0978206839063305e-05	                0	2.6881171477195552e+43	                1
12	1000000	0.99999987410745883	1.2589254117941662e-07	100.00000000219612	4.4874859175753798e+38	                0	-0.048049676898478361	1.5995638510815797e+39	5.9504990414519615e-05	                0	2.6881171477195552e+43	                1
13	1000000	0.99999984151068078	1.5848931924611141e-07	100.00000000219612	5.2380776917960088e+38	                0	-0.048049667642668416	1.8671121438001252e+39	6.9457990154338182e-05	                0	2.6881171477195552e+43	                1
14	1000000	0.99999980047376846	1.9952623149688787e-07	100.00000000219612	6.1142160253563976e+38	                0	-0.048049655990308519	2.1794114547337984e+39	8.1075761768146384e-05	                0	2.6881171477195552e+43	                1
15	1000000	0.99999974881135689	2.5118864315095823e-07	100.00000000219612	7.1369001890827915e+38	                0	-0.04804964132087941	2.5439469517111765e+39	9.4636759185488461e-05	                0	2.6881171477195552e+43	                1
16	1000000	0.99999968377223403	3.1622776601683792e-07	100.00000000219612	8.3306419468213409e+38	                0	-0.048049622853192774	2.969455820676305e+39	0.0001104660123609353	                0	2.6881171477195552e+43	                1
17	1000000	0.99999960189282944	3.9810717055349692e-07	100.00000000219612	9.724052975802538e+38	                0	-0.048049599603807086	3.4661366470442026e+39	0.00012894291641957177	                0	2.6881171477195552e+43	                1
18	1000000	0.9999994988127664	5.011872336272725e-07	100.00000000219612	1.1350530784696565e+39	                0	-0.048049570334643528	4.0458939043948526e+39	0.00015051032682214603	                0	2.6881171477195552e+43	                1
19	1000000	0.99999936904265552	6.3095734448019296e-07	100.00000000219612	1.3249058776218784e+39	                0	-0.04804953348707576	4.722623126815128e+39	0.00017568516799282844	                0	2.6881171477195552e+43	                1
20	1000000	0.99999920567176526	7.943282347242822e-07	100.00000000219612	1.5465141180478719e+39	                0	-0.04804948709893235	5.5125441512506141e+39	0.00020507083018785624	                0	2.6881171477195552e+43	                1
21	1000000	0.99999899999999997	9.9999999999999995e-07	100.00000000219612	1.8051893260619974e+39	                0	-0.048049428700027423	6.4345896998112485e+39	0.0002393716250525014	                0	2.6881171477195552e+43	                1
22	1000000	0.99999874107458819	1.2589254117941661e-06	100.00000000219612	2.1071314719069763e+39	                0	-0.048049355180638624	7.5108592538645066e+39	0.00027940967008213496	                0	2.6881171477195552e+43	                1
23	1000000	0.99999841510680754	1.5848931924611141e-06	100.00000000219612	2.4595775583500382e+39	                0	-0.048049262625952285	8.7671486517286048e+39	0.00032614459005873874	                0	2.6881171477195552e+43	                1
24	1000000	0.99999800473768508	1.9952623149688829e-06	100.00000000219612	2.8709750791670107e+39	                0	-0.048049146107659896	1.0233568313346632e+40	0.0003806965154784346	                0	2.6881171477195552e+43	                1
25	1000000	0.99999748811356848	2.5118864315095823e-06	100.00000000219612	3.3511845217195628e+39	                0	-0.048048999421615508	1.1945264960696574e+40	0.00044437293109901306	                0	2.6881171477195552e+43	                1
26	1000000	0.99999683772233983	3.1622776601683792e-06	100.00000000219612	3.9117156834486444e+39	                0	-0.048048814757617173	1.3943263820984933e+40	0.00051870000653853954	                0	2.6881171477195552e+43	                1
27	1000000	0.99999601892829448	3.9810717055349691e-06	100.00000000219612	4.5660035843089896e+39	                0	-0.048048582283755879	1.6275451900628206e+40	0.00060545917481443716	                0	2.6881171477195552e+43	                1
28	1000000	0.99999498812766374	5.011872336272725e-06	100.00000000219612	5.3297304970084448e+39	                0	-0.048048289623238948	1.8997725544845053e+40	0.00070672982243209293	                0	2.6881171477195552e+43	                1
29	1000000	0.99999369042655517	6.3095734448019432e-06	100.00000000219612	6.2212018550320715e+39	                0	-0.048047921195937246	2.2175329895754052e+40	0.00082493911824364991	                0	2.6881171477195552e+43	                1
30	1000000	0.99999205671765279	7.9432823472428217e-06	100.00000000219612	7.2617850674841976e+39	                0	-0.048047457389672206	2.5884422363086506e+40	0.00096292017574626046	                0	2.6881171477195552e+43	                1
