# Filename: 3Dvlt_macro_cp_extra_BareValues_P00.000.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=0, Cc=1.10633, K0c=0.29539, Tc=2.17349
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
0	 1.10632942839817	 0.29538951067061	0.1	0.0460088632536175	0.953991136746382	0	 6.42027404681389	3.58568162621009e-31	0	 7.01031892940027	 2.42853298970537	                1
0	 1.10632942839817	 0.29538951067061	0.15	0.0690132948804264	0.930986705119574	0	 4.28018269787592	5.04716865428718e-21	0	 7.01031892940027	 2.42856132205557	                1
0	 1.10632942839817	 0.29538951067061	0.2	0.0920177265072352	0.907982273492765	0	 3.21013702340694	5.98805613384711e-16	0	 7.01031892940027	 2.42857643137551	                1
0	 1.10632942839817	 0.29538951067061	0.25	0.115022158134044	0.884977841865956	0	 2.56810961872555	6.63481305180411e-13	0	 7.01031892940027	 2.42858232831006	                1
0	 1.10632942839817	 0.29538951067061	0.3	0.138026589760853	0.861973410239147	0	 2.14009134893796	7.10434279457781e-11	0	 7.01031892940027	 2.42858256735096	                1
0	 1.10632942839817	 0.29538951067061	0.35	0.161031021387661	0.838968978612339	0	  1.8343640133754	2.00127240649724e-09	0	 7.01031892940027	  2.4285802466014	                1
0	 1.10632942839817	 0.29538951067061	0.4	 0.18403545301447	 0.81596454698553	0	 1.60506851170347	2.44705049679141e-08	0	 7.01031892940027	 2.42857800766499	                1
0	 1.10632942839817	 0.29538951067061	0.45	0.207039884641279	0.792960115358721	0	 1.42672756595864	1.71533627682815e-07	0	 7.01031892940027	  2.4285780356181	                1
0	 1.10632942839817	 0.29538951067061	0.5	0.230044316268088	0.769955683731912	0	 1.28405480936278	8.14543617727382e-07	0	 7.01031892940027	 2.42858205903117	                1
0	 1.10632942839817	 0.29538951067061	0.55	0.253048747894897	0.746951252105103	0	 1.16732255396616	2.91385265177851e-06	0	 7.01031892940027	 2.42859135000997	                1
0	 1.10632942839817	 0.29538951067061	0.6	0.276053179521705	0.723946820478295	0	 1.07004567446898	8.42872635371312e-06	0	 7.01031892940027	 2.42860672423413	                1
0	 1.10632942839817	 0.29538951067061	0.65	0.299057611148514	0.700942388851486	0	0.987734468740598	2.07056065770898e-05	0	 7.01031892940027	 2.42862854097629	                1
0	 1.10632942839817	 0.29538951067061	0.7	0.322062042775323	0.677937957224677	0	0.917182006687698	4.47355832251828e-05	0	 7.01031892940027	 2.42865670309105	                1
0	 1.10632942839817	 0.29538951067061	0.75	0.345066474402132	0.654933525597868	0	0.856036539575185	8.72186908099448e-05	0	 7.01031892940027	 2.42869065696904	                1
0	 1.10632942839817	 0.29538951067061	0.8	0.368070906028941	0.631929093971059	0	0.802534255851736	0.000156430511627093	0	 7.01031892940027	 2.42872939245731	                1
0	 1.10632942839817	 0.29538951067061	0.85	0.391075337655749	0.608924662344251	0	0.755326358448693	0.000261929798545759	0	 7.01031892940027	 2.42877144275342	                1
0	 1.10632942839817	 0.29538951067061	0.9	0.414079769282558	0.585920230717442	0	0.713363782979321	0.000414166183654357	0	 7.01031892940027	 2.42881488428652	                1
0	 1.10632942839817	 0.29538951067061	0.95	0.437084200909367	0.562915799090633	0	0.675818320717251	0.000624048116008739	0	 7.01031892940027	 2.42885733660456	                1
0	 1.10632942839817	 0.29538951067061	1	0.460088632536176	0.539911367463824	0	0.642027404681389	0.000902520702104601	0	 7.01031892940027	  2.4288959622932	                1
0	 1.10632942839817	 0.29538951067061	1.05	0.483093064162984	0.516906935837016	0	0.611454671125132	0.00126018818187445	0	 7.01031892940027	 2.42892746695758	                1
0	 1.10632942839817	 0.29538951067061	1.1	0.506097495789793	0.493902504210207	0	 0.58366127698308	0.00170700106964774	0	 7.01031892940027	 2.42894809930432	                1
0	 1.10632942839817	 0.29538951067061	1.15	0.529101927416602	0.470898072583398	0	0.558284699722947	0.0022520159101623	0	 7.01031892940027	 2.42895365136724	                1
0	 1.10632942839817	 0.29538951067061	1.2	0.552106359043411	0.447893640956589	0	0.535022837234491	0.00290322688636509	0	 7.01031892940027	  2.4289394589261	                1
0	 1.10632942839817	 0.29538951067061	1.25	 0.57511079067022	 0.42488920932978	0	0.513621923745111	0.00366746297467265	0	 7.01031892940027	 2.42890040217358	                1
0	 1.10632942839817	 0.29538951067061	1.3	0.598115222297029	0.401884777702971	0	0.493867234370299	0.00455034136929197	0	 7.01031892940027	 2.42883090669188	                1
0	 1.10632942839817	 0.29538951067061	1.35	0.621119653923837	0.378880346076163	0	0.475575855319547	 0.00555626679162	0	 7.01031892940027	 2.42872494480593	                1
0	 1.10632942839817	 0.29538951067061	1.4	0.644124085550646	0.355875914449354	0	0.458591003343849	0.00668846643298617	0	 7.01031892940027	 2.42857603738594	                1
0	 1.10632942839817	 0.29538951067061	1.45	0.667128517177455	0.332871482822545	0	0.442777520469923	0.00794905114768664	0	 7.01031892940027	 2.42837725617763	                1
0	 1.10632942839817	 0.29538951067061	1.5	0.690132948804264	0.309867051195736	0	0.428018269787592	0.00933909475323732	0	 7.01031892940027	 2.42812122674395	                1
0	 1.10632942839817	 0.29538951067061	1.55	0.713137380431072	0.286862619568928	0	0.414211228826702	0.0108587246592411	0	 7.01031892940027	 2.42780013210705	                1
0	 1.10632942839817	 0.29538951067061	1.6	0.736141812057881	0.263858187942119	0	0.401267127925868	0.0125072183808828	0	 7.01031892940027	 2.42740571718433	                1
0	 1.10632942839817	 0.29538951067061	1.65	 0.75914624368469	 0.24085375631531	0	 0.38910751798872	0.0142831017106218	0	 7.01031892940027	 2.42692929411679	                1
0	 1.10632942839817	 0.29538951067061	1.7	0.782150675311499	0.217849324688501	0	0.377663179224346	0.0161842453807942	0	 7.01031892940027	 2.42636174859186	                1
0	 1.10632942839817	 0.29538951067061	1.75	0.805155106938308	0.194844893061692	0	0.366872802675079	0.018207957938701	0	 7.01031892940027	 2.42569354726678	                1
