#DataThief C:\home\zero\DataThief_files\RotonEnergyVsTemp_d2.png Wednesday 27-May-2009 9:04:47 PM
1.0254, 8.6526
1.0274, 8.6526
1.0293, 8.6526
1.0312, 8.6526
1.0331, 8.6528
1.0351, 8.6528
1.037, 8.6529
1.0389, 8.6529
1.0409, 8.653
1.0428, 8.653
1.0447, 8.6531
1.0467, 8.6531
1.0486, 8.6532
1.0505, 8.6532
1.0524, 8.6533
1.0544, 8.6533
1.0563, 8.6533
1.0582, 8.6534
1.0602, 8.6534
1.0621, 8.6535
1.064, 8.6535
1.0659, 8.6536
1.0679, 8.6536
1.0698, 8.6537
1.0717, 8.6537
1.0737, 8.6538
1.0756, 8.6538
1.0775, 8.6539
1.0795, 8.6539
1.0814, 8.654
1.0833, 8.654
1.0852, 8.654
1.0872, 8.6541
1.0891, 8.6541
1.091, 8.6542
1.093, 8.6542
1.0949, 8.6543
1.0968, 8.6543
1.0987, 8.6543
1.1007, 8.6543
1.1026, 8.6545
1.1045, 8.6545
1.1065, 8.6545
1.1084, 8.6545
1.1103, 8.6547
1.1122, 8.6547
1.1142, 8.6547
1.1161, 8.6548
1.1179, 8.6548
1.12, 8.6549
1.1219, 8.6549
1.1238, 8.655
1.1258, 8.655
1.1277, 8.6551
1.1296, 8.6551
1.1315, 8.6552
1.1335, 8.6552
1.1354, 8.6553
1.1373, 8.6553
1.1393, 8.6554
1.1412, 8.6554
1.1431, 8.6554
1.145, 8.6555
1.147, 8.6555
1.1489, 8.6556
1.1508, 8.6556
1.1528, 8.6557
1.1547, 8.6557
1.1566, 8.6558
1.1586, 8.6558
1.1605, 8.6559
1.1623, 8.6559
1.1643, 8.656
1.1663, 8.656
1.1682, 8.6561
1.1701, 8.6561
1.1721, 8.6561
1.174, 8.6562
1.1759, 8.6562
1.1778, 8.6562
1.1798, 8.6562
1.1817, 8.6564
1.1836, 8.6564
1.1856, 8.6564
1.1875, 8.6564
1.1894, 8.6566
1.1914, 8.6566
1.1933, 8.6566
1.1952, 8.6566
1.1971, 8.6568
1.1991, 8.6568
1.201, 8.6568
1.2029, 8.6569
1.2049, 8.6569
1.2068, 8.657
1.2086, 8.657
1.2106, 8.6571
1.2126, 8.6571
1.2145, 8.6572
1.2164, 8.6572
1.2184, 8.6573
1.2203, 8.6573
1.2222, 8.6574
1.2241, 8.6574
1.2261, 8.6575
1.228, 8.6575
1.2299, 8.6575
1.2319, 8.6576
1.2338, 8.6576
1.2357, 8.6577
1.2377, 8.6577
1.2396, 8.6578
1.2415, 8.6578
1.2434, 8.6579
1.2454, 8.6579
1.2473, 8.658
1.2492, 8.658
1.2511, 8.6581
1.253, 8.6581
1.255, 8.6582
1.2569, 8.6582
1.2589, 8.6582
1.2608, 8.6583
1.2627, 8.6583
1.2647, 8.6583
1.2666, 8.6583
1.2685, 8.6585
1.2705, 8.6585
1.2724, 8.6585
1.2743, 8.6585
1.2762, 8.6587
1.2782, 8.6587
1.2801, 8.6588
1.282, 8.6588
1.284, 8.6588
1.2859, 8.6589
1.2878, 8.6589
1.2897, 8.659
1.2917, 8.659
1.2936, 8.6591
1.2955, 8.6591
1.2974, 8.6592
1.2993, 8.6592
1.3013, 8.6593
1.3032, 8.6593
1.3052, 8.6594
1.3071, 8.6594
1.309, 8.6595
1.311, 8.6595
1.3129, 8.6595
1.3148, 8.6596
1.3168, 8.6596
1.3187, 8.6597
1.3206, 8.6597
1.3225, 8.6598
1.3245, 8.6598
1.3264, 8.6599
1.3283, 8.6599
1.3303, 8.66
1.3322, 8.66
1.3341, 8.6601
1.336, 8.6601
1.338, 8.6602
1.3399, 8.6602
1.3418, 8.6602
1.3437, 8.6602
1.3457, 8.6602
1.3476, 8.6604
1.3496, 8.6604
1.3515, 8.6604
1.3534, 8.6604
1.3553, 8.6606
1.3573, 8.6606
1.3592, 8.6606
1.3611, 8.6606
1.3631, 8.6608
1.365, 8.6608
1.3669, 8.6609
1.3688, 8.6609
1.3708, 8.6609
1.3727, 8.661
1.3746, 8.661
1.3766, 8.6611
1.3785, 8.6611
1.3804, 8.6612
1.3822, 8.6612
1.3843, 8.6613
1.3862, 8.6613
1.3881, 8.6614
1.3901, 8.6614
1.392, 8.6615
1.3939, 8.6615
1.3959, 8.6616
1.3978, 8.6616
1.3997, 8.6616
1.4016, 8.6617
1.4036, 8.6617
1.4055, 8.6618
1.4074, 8.6618
1.4094, 8.6619
1.4113, 8.6619
1.4132, 8.662
1.4151, 8.662
1.4171, 8.6621
1.419, 8.6621
1.4209, 8.6622
1.4229, 8.6622
1.4248, 8.6623
1.4267, 8.6623
1.4287, 8.6623
1.4306, 8.6623
1.4325, 8.6623
1.4344, 8.6625
1.4364, 8.6625
1.4383, 8.6625
1.4402, 8.6625
1.4422, 8.6627
1.4441, 8.6627
1.446, 8.6627
1.4479, 8.6627
1.4499, 8.6629
1.4518, 8.6629
1.4537, 8.663
1.4557, 8.663
1.4576, 8.663
1.4595, 8.6631
1.4614, 8.6631
1.4634, 8.6632
1.4653, 8.6632
1.4672, 8.6633
1.4692, 8.6633
1.4711, 8.6634
1.4729, 8.6634
1.475, 8.6635
1.4769, 8.6635
1.4788, 8.6636
1.4807, 8.6636
1.4827, 8.6637
1.4846, 8.6637
1.4865, 8.6637
1.4885, 8.6638
1.4904, 8.6638
1.4923, 8.6639
1.4942, 8.6639
1.4962, 8.664
1.4981, 8.664
1.5, 8.6641
1.502, 8.6641
1.5039, 8.6642
1.5058, 8.6642
1.5078, 8.6643
1.5097, 8.6643
1.5116, 8.6644
1.5135, 8.6644
1.5154, 8.6644
1.5173, 8.6644
1.5192, 8.6644
1.5213, 8.6646
1.5232, 8.6646
1.5251, 8.6646
1.527, 8.6646
1.529, 8.6648
1.5309, 8.6648
1.5328, 8.6649
1.5348, 8.6649
1.5367, 8.665
1.5386, 8.665
1.5405, 8.6651
1.5425, 8.6651
1.5444, 8.6651
1.5463, 8.6652
1.5483, 8.6652
1.5502, 8.6653
1.5521, 8.6653
1.5541, 8.6654
1.556, 8.6654
1.5579, 8.6655
1.5598, 8.6655
1.5617, 8.6656
1.5636, 8.6656
1.5655, 8.6657
1.5676, 8.6657
1.5695, 8.6658
1.5714, 8.6658
1.5733, 8.6658
1.5753, 8.6659
1.5772, 8.6659
1.5791, 8.666
1.5811, 8.666
1.583, 8.6467
1.5849, 8.6468
1.5868, 8.6468
1.5888, 8.6469
1.5907, 8.6469
1.5926, 8.647
1.5946, 8.647
1.5965, 8.6471
1.5984, 8.6471
1.6002, 8.6472
1.6023, 8.6472
1.6042, 8.6473
1.6061, 8.6473
1.608, 8.6473
1.6099, 8.6474
1.6118, 8.6474
1.6139, 8.6475
1.6158, 8.6282
1.6177, 8.6282
1.6196, 8.6282
1.6216, 8.6282
1.6235, 8.6284
1.6254, 8.6284
1.6274, 8.6284
1.6293, 8.6284
1.6312, 8.6286
1.6331, 8.6286
1.6351, 8.6287
1.637, 8.6287
1.6389, 8.6288
1.6409, 8.6288
1.6428, 8.6289
1.6447, 8.6289
1.6465, 8.6289
1.6486, 8.629
1.6505, 8.629
1.6524, 8.6291
1.6543, 8.6291
1.6562, 8.6292
1.6582, 8.6292
1.6601, 8.6099
1.6621, 8.6099
1.664, 8.6099
1.6659, 8.6101
1.6679, 8.6101
1.6698, 8.6101
1.6717, 8.6101
1.6736, 8.6103
1.6756, 8.6103
1.6775, 8.6104
1.6794, 8.5911
1.6814, 8.5911
1.6833, 8.5912
1.6852, 8.5912
1.6871, 8.5913
1.6891, 8.5913
1.6909, 8.5914
1.6928, 8.5914
1.6949, 8.5914
1.6968, 8.5915
1.6987, 8.5915
1.7006, 8.5916
1.7026, 8.5916
1.7045, 8.5917
1.7064, 8.5724
1.7084, 8.5724
1.7103, 8.5725
1.7122, 8.5725
1.7141, 8.5726
1.7161, 8.5726
1.718, 8.5727
1.7199, 8.5727
1.7219, 8.5728
1.7238, 8.5535
1.7257, 8.5535
1.7276, 8.5535
1.7296, 8.5535
1.7315, 8.5537
1.7334, 8.5537
1.7354, 8.5344
1.7372, 8.5345
1.7391, 8.5345
1.741, 8.5346
1.7431, 8.5346
1.745, 8.5347
1.7469, 8.5347
1.7489, 8.5154
1.7508, 8.5154
1.7527, 8.5154
1.7546, 8.5156
1.7566, 8.5156
1.7585, 8.5156
1.7604, 8.5157
1.7624, 8.5157
1.7643, 8.5158
1.7662, 8.4965
1.7681, 8.4965
1.7701, 8.4966
1.772, 8.4966
1.7739, 8.4967
1.7759, 8.4967
1.7778, 8.4968
1.7797, 8.4775
1.7816, 8.4775
1.7835, 8.4776
1.7854, 8.4776
1.7873, 8.4583
1.7893, 8.4584
1.7913, 8.4584
1.7932, 8.4585
1.7951, 8.4392
1.7971, 8.4392
1.799, 8.4393
1.8009, 8.4393
1.8028, 8.42
1.8048, 8.4201
1.8067, 8.4201
1.8086, 8.4202
1.8105, 8.4009
1.8125, 8.4009
1.8144, 8.401
1.8163, 8.401
1.8183, 8.4011
1.8202, 8.4011
1.8221, 8.3818
1.8239, 8.3819
1.826, 8.3819
1.8279, 8.382
1.8298, 8.3627
1.8317, 8.3627
1.8336, 8.3628
1.8356, 8.3435
1.8375, 8.3435
1.8395, 8.3243
1.8414, 8.3243
1.8433, 8.3244
1.8452, 8.3244
1.8472, 8.3051
1.8491, 8.3052
1.851, 8.3052
1.853, 8.3053
1.8549, 8.3053
1.8568, 8.286
1.8587, 8.2861
1.8607, 8.2668
1.8626, 8.2668
1.8645, 8.2475
1.8664, 8.2476
1.8683, 8.2283
1.8702, 8.2283
1.8721, 8.2284
1.874, 8.2284
1.8761, 8.2091
1.878, 8.2092
1.8799, 8.2092
1.8819, 8.2093
1.8838, 8.19
1.8857, 8.19
1.8876, 8.1708
1.8896, 8.1708
1.8915, 8.1515
1.8934, 8.1516
1.8953, 8.1516
1.8973, 8.1323
1.8992, 8.1324
1.9011, 8.1131
1.903, 8.1131
1.905, 8.0937
1.9069, 8.0939
1.9088, 8.0746
1.9106, 8.0746
1.9127, 8.0554
1.9146, 8.0554
1.9165, 8.0361
1.9184, 8.0362
1.9203, 8.0169
1.9223, 8.0169
1.9242, 7.9976
1.9262, 7.9977
1.9281, 7.9977
1.93, 7.9784
1.9319, 7.959
1.9339, 7.9592
1.9358, 7.9399
1.9377, 7.94
1.9396, 7.9207
1.9416, 7.9207
1.9435, 7.9207
1.9454, 7.9015
1.9473, 7.9015
1.9493, 7.8822
1.9512, 7.8629
1.9531, 7.8437
1.955, 7.8437
1.9569, 7.8437
1.9588, 7.8245
1.9607, 7.8052
1.9627, 7.8052
1.9647, 7.7859
1.9666, 7.7666
1.9685, 7.7667
1.9704, 7.7473
1.9724, 7.7281
1.9743, 7.7282
1.9762, 7.7088
1.9781, 7.7088
1.9781, 7.6896
1.98, 7.6703
1.982, 7.6703
1.9839, 7.6703
1.9858, 7.6511
1.9878, 7.6318
1.9897, 7.6125
1.9916, 7.6126
1.9916, 7.5932
1.9935, 7.5933
1.9954, 7.5739
1.9973, 7.5741
1.9973, 7.5547
1.9992, 7.5354
2.0012, 7.5354
2.0031, 7.5162
2.0051, 7.4969
2.007, 7.4969
2.0089, 7.4777
2.0108, 7.4584
2.0128, 7.4391
2.0147, 7.4198
2.0166, 7.4005
2.0185, 7.4006
2.0185, 7.3812
2.0204, 7.3618
2.0224, 7.3426
2.0243, 7.3427
2.0262, 7.3234
2.0281, 7.3041
2.0301, 7.2848
2.032, 7.2655
2.0339, 7.2656
2.0339, 7.2463
2.0358, 7.227
2.0358, 7.2076
2.0378, 7.2077
2.0397, 7.2077
2.0416, 7.1884
2.0435, 7.1692
2.0454, 7.1499
2.0454, 7.1305
2.0454, 7.1112
2.0474, 7.1112
2.0493, 7.1113
2.0512, 7.092
2.0531, 7.0727
2.0551, 7.0534
2.0551, 7.0341
2.055, 7.0148
2.057, 6.9955
2.0589, 6.9762
2.0608, 6.9762
2.0608, 6.9569
2.0627, 6.9569
2.0647, 6.9377
2.0647, 6.9183
2.0666, 6.899
2.0685, 6.8797
2.0685, 6.8604
2.0704, 6.8605
2.0723, 6.8412
2.0723, 6.8218
2.0743, 6.8025
2.0762, 6.7833
2.0781, 6.764
2.0781, 6.7446
2.08, 6.7252
2.0819, 6.7254
2.0839, 6.7061
2.0839, 6.6867
2.0839, 6.6674
2.0858, 6.6675
2.0877, 6.6482
2.0877, 6.6289
2.0896, 6.6096
2.0915, 6.5903
2.0915, 6.571
2.0935, 6.571
2.0954, 6.5516
2.0954, 6.5324
2.0973, 6.5131
2.0992, 6.4938
2.0992, 6.4745
2.1011, 6.4552
2.1031, 6.4359
2.1031, 6.4166
2.105, 6.3973
2.105, 6.3779
2.1069, 6.378
2.1088, 6.3587
2.1088, 6.3394
2.1107, 6.3201
2.1107, 6.3007
2.1126, 6.2814
2.1146, 6.2622
2.1146, 6.2428
2.1165, 6.2235
2.1184, 6.2043
2.1184, 6.1849
2.1203, 6.1656
2.1222, 6.1463
2.1222, 6.127
2.1242, 6.1077
2.1261, 6.0884
2.1261, 6.0691
2.128, 6.0498
2.128, 6.0305
2.1299, 6.0112
2.1318, 5.9919
2.1338, 5.9726
2.1337, 5.9533
2.1357, 5.934
2.1376, 5.9146
2.1376, 5.8954
2.1395, 5.8761
2.1395, 5.8568
2.1414, 5.8375
2.1414, 5.8181
2.1433, 5.7988
2.1453, 5.7795
2.1452, 5.7602
2.1452, 5.7409
2.1472, 5.7216
2.1491, 5.7023
2.151, 5.683
2.151, 5.6637
2.151, 5.6444
2.1529, 5.6251
2.1529, 5.6057
2.1548, 5.5864
2.1548, 5.5671
2.1567, 5.5478
2.1587, 5.5285
2.1587, 5.5091
2.1606, 5.4899
2.1606, 5.4706
2.1606, 5.4512
2.1625, 5.432
2.1644, 5.4127
2.1644, 5.3933
2.1663, 5.374
2.1663, 5.3547
2.1663, 5.3354
2.1682, 5.3161
2.1682, 5.2968
2.1701, 5.2775
2.1701, 5.2581
2.1721, 5.2389
2.1721, 5.2195
2.174, 5.2002
2.174, 5.1809
2.174, 5.1616
2.1759, 5.1423
2.1778, 5.123
2.1778, 5.1037
2.1797, 5.0844
2.1797, 5.065
2.1797, 5.0457
2.1816, 5.0264
2.1816, 5.0071
2.1835, 4.9878
2.1835, 4.9685
2.1855, 4.9492
2.1855, 4.9298
2.1874, 4.9104
2.1874, 4.8912
2.1874, 4.8719
2.1893, 4.8526
2.1893, 4.8333
2.1912, 4.814
2.1912, 4.7946
2.1931, 4.7753
2.1931, 4.756
2.195, 4.7367
2.195, 4.7174
2.195, 4.6981
2.1969, 4.6787
2.1989, 4.6595
2.1988, 4.6401
2.2008, 4.6209
2.2008, 4.6015
2.2027, 4.5822
2.2046, 4.5629
