# Filename: vlt_ThermStates_lmax100_A_Cc1.01.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.1441	5.00031	3.37556e-06	1.05382e-07	3.59992e-06	1.00165e-05
1	1.25893e-08	13.9894	5.00012	3.375e-06	2.08458e-07	4.20205e-06	1.16919e-05
1	1.58489e-08	13.8348	5.00043	3.3759e-06	2.06155e-07	4.9049e-06	1.36475e-05
1	1.99526e-08	13.6801	5.00024	3.37535e-06	2.03849e-07	5.72531e-06	1.59302e-05
1	2.51189e-08	13.5254	5.00005	3.3748e-06	4.03088e-07	6.68294e-06	1.85948e-05
1	3.16228e-08	13.3708	5.00036	3.3757e-06	3.98481e-07	7.80075e-06	2.1705e-05
1	3.98107e-08	13.2161	5.00017	3.37515e-06	3.9387e-07	9.10553e-06	2.53354e-05
1	5.01187e-08	13.0615	5.00048	3.37605e-06	7.78526e-07	1.06286e-05	2.95731e-05
1	6.30957e-08	12.9068	5.00029	3.37549e-06	7.69305e-07	1.24063e-05	3.45196e-05
1	7.94328e-08	12.7521	5.0001	3.37494e-06	7.60084e-07	1.44814e-05	4.02935e-05
1	1e-07	12.5975	5.00041	3.37584e-06	1.50174e-06	1.69037e-05	4.70331e-05
1	1.25893e-07	12.4428	5.00022	3.37529e-06	1.4833e-06	1.9731e-05	5.49e-05
1	1.58489e-07	12.2881	5.00003	3.37474e-06	1.46486e-06	2.30313e-05	6.40828e-05
1	1.99526e-07	12.1335	5.00034	3.37564e-06	2.89285e-06	2.68836e-05	7.48015e-05
1	2.51189e-07	11.9788	5.00015	3.37508e-06	2.85597e-06	3.13802e-05	8.7313e-05
1	3.16228e-07	11.8242	5.00046	3.37599e-06	2.81911e-06	3.6629e-05	0.000101917
1	3.98107e-07	11.6695	5.00027	3.37543e-06	5.56445e-06	4.27557e-05	0.000118964
0.999999	5.01187e-07	11.5148	5.00008	3.37488e-06	5.49068e-06	4.99071e-05	0.000138863
0.999999	6.30957e-07	11.3602	5.00039	3.37578e-06	5.41697e-06	5.82548e-05	0.000162089
0.999999	7.94328e-07	11.2055	5.0002	3.37523e-06	1.06864e-05	6.79987e-05	0.000189201
0.999999	1e-06	11.0508	5.00001	3.37468e-06	1.05389e-05	7.93724e-05	0.000220847
0.999999	1.25893e-06	10.8962	5.00032	3.37558e-06	1.03914e-05	9.26484e-05	0.000257787
0.999998	1.58489e-06	10.7415	5.00013	3.37503e-06	2.04878e-05	0.000108145	0.000300905
0.999998	1.99526e-06	10.5869	5.00044	3.37593e-06	2.01929e-05	0.000126234	0.000351235
0.999997	2.51189e-06	10.4322	5.00025	3.37539e-06	1.98978e-05	0.000147348	0.000409984
0.999997	3.16228e-06	10.2775	5.00006	3.37484e-06	3.92056e-05	0.000171994	0.000478559
0.999996	3.98107e-06	10.1229	5.00037	3.37574e-06	3.86158e-05	0.000200763	0.000558604
0.999995	5.01187e-06	9.9682	5.00019	3.3752e-06	3.80257e-05	0.000234343	0.000652038
0.999994	6.30957e-06	9.8135	5	3.37466e-06	7.48711e-05	0.00027354	0.0007611
0.999992	7.94328e-06	9.6589	5.00031	3.37557e-06	7.36916e-05	0.000319294	0.000888403
0.99999	1e-05	9.5042	5.00013	3.37503e-06	7.25113e-05	0.0003727	0.001037
0.999987	1.25893e-05	9.3496	5.00045	3.37595e-06	0.000142664	0.00043504	0.00121045
0.999984	1.58489e-05	9.1949	5.00026	3.37542e-06	0.000140303	0.000507807	0.00141291
0.99998	1.99526e-05	9.0402	5.00008	3.3749e-06	0.000137943	0.000592746	0.00164924
0.999975	2.51189e-05	8.8856	5.00041	3.37584e-06	0.000271167	0.000691892	0.00192509
0.999968	3.16228e-05	8.7309	5.00023	3.37534e-06	0.000266446	0.000807623	0.00224708
0.99996	3.98107e-05	8.5762	5.00006	3.37484e-06	0.000261725	0.000942713	0.00262292
0.99995	5.01187e-05	8.4216	5.0004	3.37582e-06	0.000514014	0.0011004	0.00306162
0.999937	6.30957e-05	8.2669	5.00024	3.37537e-06	0.000504572	0.00128446	0.0035737
0.999921	7.94328e-05	8.1122	5.0001	3.37494e-06	0.000495129	0.00149932	0.00417141
0.9999	0.0001	7.9576	5.00046	3.37599e-06	0.000971387	0.00175012	0.00486909
0.999874	0.000125893	7.8029	5.00034	3.37563e-06	0.000952502	0.00204288	0.00568344
0.999842	0.000158489	7.6482	5.00023	3.37532e-06	0.000933618	0.00238462	0.00663396
0.9998	0.000199526	7.4935	5.00015	3.37508e-06	0.00182947	0.00278354	0.00774343
0.999749	0.000251189	7.3388	5.00009	3.37491e-06	0.0017917	0.00324921	0.0090384
0.999684	0.000316228	7.1841	5.00007	3.37484e-06	0.00175393	0.00379281	0.0105499
0.999602	0.000398107	7.0294	5.00009	3.3749e-06	0.00343232	0.00442739	0.012314
0.999499	0.000501187	6.8747	5.00016	3.37512e-06	0.00335679	0.00516821	0.0143729
0.999369	0.000630957	6.72	5.00031	3.37553e-06	0.00328125	0.00603306	0.0167759
0.999206	0.000794328	6.5652	5.00004	3.37474e-06	0.00641133	0.00704277	0.0195804
0.999	0.001	6.4105	5.00038	3.37571e-06	0.00626025	0.00822163	0.0228532
