# Filename: vlt_ThermStates_lmax100_A_Cc0.97.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.1349	5.00011	3.37498e-06	1.05313e-07	3.63304e-06	9.82881e-06
1	1.25893e-08	13.9803	5.00042	3.37588e-06	2.08323e-07	4.24072e-06	1.14728e-05
1	1.58489e-08	13.8256	5.00023	3.37533e-06	2.06017e-07	4.95003e-06	1.33918e-05
1	1.99526e-08	13.6709	5.00004	3.37477e-06	2.03712e-07	5.77799e-06	1.56317e-05
1	2.51189e-08	13.5163	5.00035	3.37567e-06	4.02817e-07	6.74444e-06	1.82464e-05
1	3.16228e-08	13.3616	5.00016	3.37512e-06	3.98207e-07	7.87254e-06	2.12983e-05
1	3.98107e-08	13.207	5.00047	3.37602e-06	3.93599e-07	9.18932e-06	2.48607e-05
1	5.01187e-08	13.0523	5.00028	3.37547e-06	7.77978e-07	1.07264e-05	2.9019e-05
1	6.30957e-08	12.8976	5.00009	3.37491e-06	7.68757e-07	1.25205e-05	3.38728e-05
1	7.94328e-08	12.743	5.0004	3.37581e-06	7.59542e-07	1.46147e-05	3.95385e-05
1	1e-07	12.5883	5.00021	3.37526e-06	1.50064e-06	1.70592e-05	4.61519e-05
1	1.25893e-07	12.4336	5.00002	3.37471e-06	1.4822e-06	1.99126e-05	5.38714e-05
1	1.58489e-07	12.279	5.00033	3.37561e-06	1.46377e-06	2.32432e-05	6.28821e-05
1	1.99526e-07	12.1243	5.00014	3.37506e-06	2.89066e-06	2.7131e-05	7.34e-05
1	2.51189e-07	11.9697	5.00045	3.37596e-06	2.8538e-06	3.1669e-05	8.56771e-05
1	3.16228e-07	11.815	5.00026	3.37541e-06	2.81692e-06	3.69661e-05	0.000100008
