# Filename: vlt_HeatCap_P_07.328_DK0_5e-07_i47.dat
# Source: vlt_HeatCap_P.c
# Source version: 5 (2010 Mar 18 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0	cp
       0.99999999	            1e-08	 14.1215999999804	 5.00026487527642	3.37542670056241e-06	-0.0325516582228476	3.68179882565244e-06	9.5493117576861e-06	 17746382.3010573
0.999999985081753	1.49182469764127e-08	 13.8528999999811	 5.00014163342498	3.37506792477649e-06	-0.0325516572042604	4.81664099780705e-06	1.24926994832596e-05	  7804174.0557968
0.999999977744591	2.22554092849247e-08	 13.5841999999817	 5.00001898557524	3.37471096426589e-06	-0.0325516556847085	6.30127672434999e-06	1.63433305360357e-05	 3405690.96633945
0.999999966798831	3.32011692273655e-08	 13.3155999999823	 5.00039532596847	3.37580655682513e-06	-0.0325516534178019	8.2435207857244e-06	2.13808390586096e-05	 1469526.97779846
0.999999950469676	4.95303242439512e-08	 13.0468999999829	 5.00027213188585	3.37544782835906e-06	-0.0325516500359787	1.07844242632165e-05	2.79710625762869e-05	 622847.427979015
0.999999926109439	7.38905609893065e-08	 12.7781999999836	 5.00014916679315	3.37508985307031e-06	-0.0325516449908952	1.41085120020785e-05	3.65925943586209e-05	 256985.370245908
0.999999889768236	1.10231763806416e-07	 12.5094999999842	 5.00002617510137	3.37473188665785e-06	-0.032551637464523	1.8457184628059e-05	4.78715434662793e-05	 101711.119565803
0.999999835553532	1.64446467710971e-07	 12.2408999999848	 5.00040252959512	3.37582753572316e-06	-0.0325516262365168	2.41462472124072e-05	6.26269977573535e-05	  37715.838241263
0.999999754674698	2.45325301971094e-07	 11.9721999999854	 5.00027963337072	3.37546966943016e-06	-0.0325516094863422	3.15888558533254e-05	8.19305388235729e-05	 12582.8779340271
0.999999634017656	3.6598234443678e-07	 11.7034999999861	 5.00015687564508	3.37511229249688e-06	-0.0325515844981085	4.13255042235363e-05	0.000107184015634758	 3532.45152798693
