# Filename: vlt_ThermStates_lmax100_A_Cc0.80.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.0937	5.00011	3.37498e-06	1.05006e-07	3.78585e-06	8.94773e-06
1	1.25893e-08	13.9391	5.00011	3.37498e-06	2.07709e-07	4.41881e-06	1.04437e-05
1	1.58489e-08	13.7845	5.00017	3.37516e-06	2.05405e-07	5.15766e-06	1.219e-05
1	1.99526e-08	13.6299	5.00029	3.37549e-06	2.03101e-07	6.02011e-06	1.42283e-05
1	2.51189e-08	13.4753	5.00044	3.37594e-06	4.01595e-07	7.02684e-06	1.66077e-05
1	3.16228e-08	13.3206	5.00013	3.37503e-06	3.96985e-07	8.20197e-06	1.93851e-05
1	3.98107e-08	13.166	5.00034	3.37564e-06	3.92377e-07	9.57367e-06	2.2627e-05
1	5.01187e-08	13.0113	5.00007	3.37486e-06	7.75534e-07	1.11748e-05	2.64113e-05
1	6.30957e-08	12.8567	5.00032	3.37558e-06	7.66319e-07	1.30438e-05	3.08286e-05
1	7.94328e-08	12.702	5.00008	3.37489e-06	7.57098e-07	1.52254e-05	3.59847e-05
1	1e-07	12.5474	5.00035	3.37567e-06	1.49577e-06	1.77719e-05	4.20033e-05
1	1.25893e-07	12.3927	5.00013	3.37503e-06	1.47732e-06	2.07444e-05	4.90286e-05
1	1.58489e-07	12.2381	5.00041	3.37586e-06	1.4589e-06	2.4214e-05	5.7229e-05
1	1.99526e-07	12.0834	5.0002	3.37525e-06	2.88091e-06	2.8264e-05	6.6801e-05
1	2.51189e-07	11.9288	5.0005	3.37611e-06	2.84405e-06	3.29914e-05	7.79741e-05
1	3.16228e-07	11.7741	5.0003	3.37552e-06	2.80716e-06	3.85096e-05	9.10161e-05
1	3.98107e-07	11.6194	5.0001	3.37494e-06	5.54056e-06	4.49508e-05	0.00010624
0.999999	5.01187e-07	11.4648	5.0004	3.37582e-06	5.46684e-06	5.24693e-05	0.000124009
0.999999	6.30957e-07	11.3101	5.0002	3.37525e-06	5.39308e-06	6.12454e-05	0.000144751
0.999999	7.94328e-07	11.1554	5.00001	3.37468e-06	1.06386e-05	7.14895e-05	0.000168963
0.999999	1e-06	11.0008	5.00031	3.37557e-06	1.04912e-05	8.3447e-05	0.000197224
0.999999	1.25893e-06	10.8461	5.00012	3.37501e-06	1.03436e-05	9.74046e-05	0.000230212
0.999998	1.58489e-06	10.6915	5.00043	3.37591e-06	2.03924e-05	0.000113697	0.000268718
0.999998	1.99526e-06	10.5368	5.00024	3.37535e-06	2.00974e-05	0.000132714	0.000313664
0.999997	2.51189e-06	10.3821	5.00005	3.3748e-06	1.98023e-05	0.000154912	0.000366129
0.999997	3.16228e-06	10.2275	5.00036	3.37571e-06	3.90148e-05	0.000180823	0.000427369
0.999996	3.98107e-06	10.0728	5.00017	3.37516e-06	3.84247e-05	0.000211069	0.000498851
0.999995	5.01187e-06	9.9182	5.00048	3.37607e-06	3.78349e-05	0.000246373	0.000582291
0.999994	6.30957e-06	9.7635	5.0003	3.37552e-06	7.44896e-05	0.000287582	0.000679686
0.999992	7.94328e-06	9.6088	5.00011	3.37498e-06	7.33093e-05	0.000335684	0.000793372
0.99999	1e-05	9.4542	5.00043	3.3759e-06	7.21298e-05	0.000391832	0.000926073
0.999987	1.25893e-05	9.2995	5.00025	3.37537e-06	0.000141899	0.000457372	0.00108097
0.999984	1.58489e-05	9.1448	5.00007	3.37485e-06	0.000139539	0.000533875	0.00126178
0.99998	1.99526e-05	8.9902	5.00039	3.37579e-06	0.00013718	0.000623174	0.00147282
0.999975	2.51189e-05	8.8355	5.00022	3.37529e-06	0.000269638	0.000727411	0.00171917
0.999968	3.16228e-05	8.6808	5.00005	3.3748e-06	0.000264917	0.000849084	0.00200672
0.99996	3.98107e-05	8.5262	5.00038	3.37578e-06	0.000260199	0.00099111	0.00234236
0.99995	5.01187e-05	8.3715	5.00023	3.37532e-06	0.000510956	0.00115689	0.00273414
0.999937	6.30957e-05	8.2168	5.00008	3.37489e-06	0.000501514	0.00135041	0.00319145
0.999921	7.94328e-05	8.0622	5.00044	3.37595e-06	0.000492078	0.0015763	0.00372524
0.9999	0.0001	7.9075	5.00032	3.37559e-06	0.000965271	0.00183999	0.00434831
0.999874	0.000125893	7.7528	5.00022	3.37529e-06	0.000946387	0.00214778	0.00507558
0.999842	0.000158489	7.5981	5.00013	3.37505e-06	0.000927502	0.00250708	0.00592447
0.9998	0.000199526	7.4434	5.00008	3.37489e-06	0.00181724	0.00292651	0.00691532
0.999749	0.000251189	7.2887	5.00006	3.37483e-06	0.00177947	0.00341612	0.00807185
0.999684	0.000316228	7.134	5.00008	3.3749e-06	0.0017417	0.00398768	0.00942177
0.999602	0.000398107	6.9793	5.00016	3.37514e-06	0.00340786	0.00465492	0.0109974
0.999499	0.000501187	6.8246	5.00031	3.37558e-06	0.00333232	0.00543389	0.0128364
0.999369	0.000630957	6.6698	5.00005	3.37483e-06	0.00325674	0.00634333	0.0149828
0.999206	0.000794328	6.5151	5.0004	3.37585e-06	0.0063624	0.00740513	0.0174879
0.999	0.001	6.3603	5.00039	3.37583e-06	0.00621123	0.00864491	0.0204115
0.998741	0.00125893	6.2054	5.00005	3.37488e-06	0.00605996	0.0100926	0.0238235
0.998415	0.00158489	6.0506	5.00044	3.37604e-06	0.0118176	0.0117833	0.0278052
0.998005	0.00199526	5.8956	5.00011	3.37513e-06	0.0115148	0.0137579	0.0324515
0.997488	0.00251189	5.7406	5.00013	3.37526e-06	0.0112121	0.0160646	0.0378728
0.996838	0.00316228	5.5855	5.0001	3.37527e-06	0.0218184	0.0187597	0.0441978
0.996019	0.00398107	5.4303	5.00013	3.37551e-06	0.0212121	0.0219095	0.0515762
0.994988	0.00501187	5.275	5.00037	3.37643e-06	0.0206055	0.0255917	0.060182
0.99369	0.00630957	5.1194	5.00001	3.3757e-06	0.0399953	0.0298981	0.0702174
0.992057	0.00794328	4.9637	5.00029	3.37695e-06	0.0387789	0.0349371	0.0819169
