# Filename: vlt_ThermStates_lmax100_A_Cc0.50.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.0126	5.00036	3.37569e-06	1.04402e-07	4.10588e-06	6.91327e-06
1	1.25893e-08	13.8581	5.00017	3.37516e-06	2.06502e-07	4.79169e-06	8.068e-06
1	1.58489e-08	13.7036	5.0002	3.37523e-06	2.042e-07	5.59228e-06	9.416e-06
1	1.99526e-08	13.5491	5.00038	3.37576e-06	2.01897e-07	6.52685e-06	1.09896e-05
1	2.51189e-08	13.3945	5.00019	3.37522e-06	3.99187e-07	7.61779e-06	1.28264e-05
1	3.16228e-08	13.2399	5.00011	3.37497e-06	3.9458e-07	8.89127e-06	1.49707e-05
1	3.98107e-08	13.0853	5.0001	3.37496e-06	3.89972e-07	1.03778e-05	1.74736e-05
1	5.01187e-08	12.9307	5.00016	3.37513e-06	7.7073e-07	1.2113e-05	2.03953e-05
1	6.30957e-08	12.7761	5.00027	3.37546e-06	7.61515e-07	1.41385e-05	2.38057e-05
1	7.94328e-08	12.6215	5.00043	3.3759e-06	7.523e-07	1.65029e-05	2.77867e-05
1	1e-07	12.4668	5.00011	3.37498e-06	1.48616e-06	1.92627e-05	3.24335e-05
1	1.25893e-07	12.3122	5.00032	3.3756e-06	1.46773e-06	2.24842e-05	3.78577e-05
1	1.58489e-07	12.1575	5.00005	3.37481e-06	1.44929e-06	2.62446e-05	4.41893e-05
1	1.99526e-07	12.0029	5.0003	3.37553e-06	2.86171e-06	3.06339e-05	5.15798e-05
1	2.51189e-07	11.8482	5.00006	3.37484e-06	2.82483e-06	3.57575e-05	6.02067e-05
1	3.16228e-07	11.6936	5.00033	3.37562e-06	2.78797e-06	4.17381e-05	7.02765e-05
1	3.98107e-07	11.5389	5.00011	3.37498e-06	5.50218e-06	4.87191e-05	8.20306e-05
0.999999	5.01187e-07	11.3843	5.0004	3.37581e-06	5.42846e-06	5.68677e-05	9.57509e-05
0.999999	6.30957e-07	11.2296	5.00019	3.3752e-06	5.35469e-06	6.63793e-05	0.000111766
0.999999	7.94328e-07	11.075	5.00048	3.37606e-06	1.05619e-05	7.74819e-05	0.00013046
0.999999	1e-06	10.9203	5.00028	3.37547e-06	1.04144e-05	9.04416e-05	0.000152281
0.999999	1.25893e-06	10.7656	5.00008	3.37489e-06	1.02669e-05	0.000105569	0.000177751
