# Filename: vlt_ThermStates_lmax100_A_Cc0.99.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.1395	5.0001	3.37496e-06	1.05347e-07	3.61636e-06	9.92351e-06
1	1.25893e-08	13.9849	5.00041	3.37586e-06	2.08391e-07	4.22125e-06	1.15834e-05
1	1.58489e-08	13.8302	5.00022	3.37531e-06	2.06086e-07	4.92731e-06	1.35208e-05
1	1.99526e-08	13.6755	5.00003	3.37475e-06	2.03781e-07	5.75147e-06	1.57824e-05
1	2.51189e-08	13.5209	5.00034	3.37565e-06	4.02954e-07	6.71348e-06	1.84222e-05
1	3.16228e-08	13.3662	5.00015	3.3751e-06	3.98344e-07	7.8364e-06	2.15035e-05
1	3.98107e-08	13.2116	5.00046	3.376e-06	3.93736e-07	9.14714e-06	2.51003e-05
1	5.01187e-08	13.0569	5.00027	3.37545e-06	7.78252e-07	1.06771e-05	2.92986e-05
1	6.30957e-08	12.9022	5.00008	3.3749e-06	7.69031e-07	1.2463e-05	3.41992e-05
1	7.94328e-08	12.7476	5.00039	3.3758e-06	7.59816e-07	1.45476e-05	3.99195e-05
1	1e-07	12.5929	5.0002	3.37524e-06	1.50119e-06	1.69809e-05	4.65965e-05
1	1.25893e-07	12.4382	5.00001	3.37469e-06	1.48275e-06	1.98212e-05	5.43904e-05
1	1.58489e-07	12.2836	5.00032	3.37559e-06	1.46432e-06	2.31365e-05	6.3488e-05
1	1.99526e-07	12.1289	5.00013	3.37504e-06	2.89176e-06	2.70064e-05	7.41072e-05
1	2.51189e-07	11.9743	5.00044	3.37594e-06	2.8549e-06	3.15236e-05	8.65026e-05
1	3.16228e-07	11.8196	5.00025	3.37539e-06	2.81801e-06	3.67964e-05	0.000100971
1	3.98107e-07	11.6649	5.00006	3.37484e-06	5.56226e-06	4.2951e-05	0.00011786
0.999999	5.01187e-07	11.5103	5.00037	3.37574e-06	5.48854e-06	5.01352e-05	0.000137574
0.999999	6.30957e-07	11.3556	5.00018	3.37519e-06	5.41477e-06	5.8521e-05	0.000160585
0.999999	7.94328e-07	11.201	5.00049	3.37609e-06	1.06821e-05	6.83094e-05	0.000187445
0.999999	1e-06	11.0463	5.0003	3.37554e-06	1.05346e-05	7.9735e-05	0.000218797
0.999999	1.25893e-06	10.8916	5.00011	3.37499e-06	1.0387e-05	9.30718e-05	0.000255394
0.999998	1.58489e-06	10.737	5.00042	3.37589e-06	2.04792e-05	0.000108639	0.000298112
