# Filename: vlt_ThermStates_lmax100_A_Cc1.00.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.1418	5.00018	3.37518e-06	1.05365e-07	3.60811e-06	9.97021e-06
1	1.25893e-08	13.9872	5.00049	3.37608e-06	2.08426e-07	4.21162e-06	1.16379e-05
1	1.58489e-08	13.8325	5.0003	3.37553e-06	2.0612e-07	4.91607e-06	1.35844e-05
1	1.99526e-08	13.6778	5.00011	3.37498e-06	2.03815e-07	5.73834e-06	1.58566e-05
1	2.51189e-08	13.5232	5.00042	3.37588e-06	4.03023e-07	6.69816e-06	1.85089e-05
1	3.16228e-08	13.3685	5.00023	3.37532e-06	3.98412e-07	7.81851e-06	2.16047e-05
1	3.98107e-08	13.2138	5.00004	3.37477e-06	3.93802e-07	9.12626e-06	2.52184e-05
1	5.01187e-08	13.0592	5.00035	3.37567e-06	7.78389e-07	1.06528e-05	2.94365e-05
1	6.30957e-08	12.9045	5.00016	3.37512e-06	7.69168e-07	1.24346e-05	3.43601e-05
1	7.94328e-08	12.7499	5.00047	3.37602e-06	7.59953e-07	1.45144e-05	4.01073e-05
1	1e-07	12.5952	5.00028	3.37547e-06	1.50146e-06	1.69421e-05	4.68158e-05
1	1.25893e-07	12.4405	5.00009	3.37491e-06	1.48302e-06	1.97759e-05	5.46464e-05
1	1.58489e-07	12.2859	5.0004	3.37582e-06	1.46459e-06	2.30837e-05	6.37867e-05
1	1.99526e-07	12.1312	5.00021	3.37526e-06	2.8923e-06	2.69448e-05	7.44559e-05
1	2.51189e-07	11.9765	5.00002	3.37471e-06	2.85542e-06	3.14517e-05	8.69097e-05
1	3.16228e-07	11.8219	5.00033	3.37561e-06	2.81856e-06	3.67124e-05	0.000101446
1	3.98107e-07	11.6672	5.00014	3.37506e-06	5.56335e-06	4.2853e-05	0.000118415
0.999999	5.01187e-07	11.5126	5.00045	3.37596e-06	5.48964e-06	5.00208e-05	0.000138221
0.999999	6.30957e-07	11.3579	5.00026	3.37541e-06	5.41587e-06	5.83874e-05	0.00016134
0.999999	7.94328e-07	11.2032	5.00007	3.37486e-06	1.06842e-05	6.81535e-05	0.000188327
0.999999	1e-06	11.0486	5.00038	3.37576e-06	1.05368e-05	7.95531e-05	0.000219827
0.999999	1.25893e-06	10.8939	5.00019	3.37521e-06	1.03892e-05	9.28594e-05	0.000256596
0.999998	1.58489e-06	10.7392	5	3.37466e-06	2.04834e-05	0.000108391	0.000299515
0.999998	1.99526e-06	10.5846	5.00031	3.37556e-06	2.01885e-05	0.000126521	0.000349613
0.999997	2.51189e-06	10.4299	5.00012	3.37501e-06	1.98935e-05	0.000147684	0.00040809
0.999997	3.16228e-06	10.2753	5.00043	3.37592e-06	3.91972e-05	0.000172386	0.000476348
0.999996	3.98107e-06	10.1206	5.00025	3.37537e-06	3.8607e-05	0.00020122	0.000556024
0.999995	5.01187e-06	9.9659	5.00006	3.37483e-06	3.80169e-05	0.000234877	0.000649026
0.999994	6.30957e-06	9.8113	5.00037	3.37574e-06	7.48543e-05	0.000274163	0.000757583
0.999992	7.94328e-06	9.6566	5.00019	3.3752e-06	7.3674e-05	0.000320021	0.000884299
0.99999	1e-05	9.5019	5	3.37466e-06	7.24937e-05	0.000373549	0.00103221
0.999987	1.25893e-05	9.3473	5.00032	3.37558e-06	0.000142628	0.00043603	0.00120486
0.999984	1.58489e-05	9.1926	5.00014	3.37505e-06	0.000140268	0.000508963	0.00140638
0.99998	1.99526e-05	9.038	5.00046	3.37598e-06	0.000137909	0.000594095	0.00164162
0.999975	2.51189e-05	8.8833	5.00028	3.37547e-06	0.000271097	0.000693467	0.00191619
0.999968	3.16228e-05	8.7286	5.00011	3.37496e-06	0.000266376	0.000809462	0.0022367
0.99996	3.98107e-05	8.574	5.00044	3.37593e-06	0.000261658	0.000944859	0.0026108
0.99995	5.01187e-05	8.4193	5.00027	3.37545e-06	0.000513873	0.00110291	0.00304748
0.999937	6.30957e-05	8.2646	5.00012	3.375e-06	0.000504431	0.00128739	0.00355719
0.999921	7.94328e-05	8.11	5.00047	3.37602e-06	0.000494995	0.00150274	0.00415214
0.9999	0.0001	7.9553	5.00033	3.37563e-06	0.000971106	0.00175411	0.0048466
0.999874	0.000125893	7.8006	5.00021	3.37527e-06	0.000952222	0.00204753	0.00565719
0.999842	0.000158489	7.6459	5.00011	3.37496e-06	0.000933337	0.00239005	0.00660332
