# Filename: vlt_ThermStates_lmax100_A_Cc0.70.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.0678	5.00007	3.37485e-06	1.04813e-07	3.88515e-06	8.35096e-06
1	1.25893e-08	13.9133	5.00031	3.37555e-06	2.07324e-07	4.53448e-06	9.74666e-06
1	1.58489e-08	13.7587	5.00017	3.37514e-06	2.05021e-07	5.29245e-06	1.13759e-05
1	1.99526e-08	13.6041	5.00012	3.375e-06	2.02717e-07	6.17724e-06	1.32777e-05
1	2.51189e-08	13.4495	5.00014	3.37507e-06	4.00826e-07	7.21006e-06	1.54977e-05
1	3.16228e-08	13.2949	5.00023	3.37532e-06	3.96219e-07	8.41566e-06	1.80891e-05
1	3.98107e-08	13.1403	5.00036	3.37569e-06	3.91611e-07	9.82293e-06	2.1114e-05
1	5.01187e-08	12.9856	5.00002	3.37473e-06	7.74002e-07	1.14656e-05	2.46449e-05
1	6.30957e-08	12.831	5.00022	3.3753e-06	7.64787e-07	1.33831e-05	2.87664e-05
1	7.94328e-08	12.6764	5.00044	3.37594e-06	7.55572e-07	1.56213e-05	3.35773e-05
1	1e-07	12.5217	5.00018	3.37518e-06	1.4927e-06	1.82339e-05	3.9193e-05
1	1.25893e-07	12.3671	5.00043	3.37591e-06	1.47427e-06	2.12836e-05	4.57481e-05
1	1.58489e-07	12.2124	5.0002	3.37523e-06	1.45583e-06	2.48433e-05	5.33996e-05
1	1.99526e-07	12.0578	5.00047	3.37602e-06	2.8748e-06	2.89985e-05	6.23309e-05
1	2.51189e-07	11.9031	5.00025	3.37539e-06	2.83792e-06	3.38486e-05	7.27561e-05
1	3.16228e-07	11.7484	5.00004	3.37477e-06	2.80104e-06	3.95101e-05	8.49252e-05
1	3.98107e-07	11.5938	5.00033	3.37562e-06	5.52835e-06	4.61185e-05	9.91297e-05
0.999999	5.01187e-07	11.4391	5.00013	3.37503e-06	5.45459e-06	5.38323e-05	0.00011571
0.999999	6.30957e-07	11.2845	5.00043	3.3759e-06	5.38087e-06	6.28363e-05	0.000135064
0.999999	7.94328e-07	11.1298	5.00023	3.37532e-06	1.06142e-05	7.33464e-05	0.000157655
0.999999	1e-06	10.9751	5.00003	3.37475e-06	1.04667e-05	8.56145e-05	0.000184024
0.999999	1.25893e-06	10.8205	5.00034	3.37563e-06	1.03192e-05	9.99346e-05	0.000214805
0.999998	1.58489e-06	10.6658	5.00014	3.37507e-06	2.03434e-05	0.00011665	0.000250733
0.999998	1.99526e-06	10.5112	5.00045	3.37597e-06	2.00485e-05	0.000136161	0.000292672
0.999997	2.51189e-06	10.3565	5.00026	3.37541e-06	1.97535e-05	0.000158936	0.000341625
0.999997	3.16228e-06	10.2018	5.00007	3.37486e-06	3.89168e-05	0.00018552	0.000398766
0.999996	3.98107e-06	10.0472	5.00038	3.37576e-06	3.8327e-05	0.000216551	0.000465464
0.999995	5.01187e-06	9.8925	5.00019	3.37521e-06	3.77369e-05	0.000252772	0.000543319
0.999994	6.30957e-06	9.7378	5.00001	3.37467e-06	7.42935e-05	0.000295051	0.000634196
0.999992	7.94328e-06	9.5832	5.00032	3.37559e-06	7.3114e-05	0.000344403	0.000740273
0.99999	1e-05	9.4285	5.00014	3.37505e-06	7.19337e-05	0.00040201	0.000864093
0.999987	1.25893e-05	9.2739	5.00046	3.37598e-06	0.000141508	0.000469252	0.00100862
0.999984	1.58489e-05	9.1192	5.00028	3.37546e-06	0.000139148	0.000547742	0.00117733
0.99998	1.99526e-05	8.9645	5.0001	3.37495e-06	0.000136787	0.000639361	0.00137425
0.999975	2.51189e-05	8.8099	5.00043	3.37591e-06	0.000268857	0.000746305	0.00160411
0.999968	3.16228e-05	8.6552	5.00026	3.37542e-06	0.000264136	0.000871139	0.00187241
0.99996	3.98107e-05	8.5005	5.0001	3.37496e-06	0.000259415	0.00101685	0.0021856
0.99995	5.01187e-05	8.3459	5.00045	3.37597e-06	0.000509393	0.00118695	0.00255116
0.999937	6.30957e-05	8.1912	5.00031	3.37555e-06	0.000499951	0.00138549	0.00297786
0.999921	7.94328e-05	8.0365	5.00018	3.37517e-06	0.000490509	0.00161725	0.00347594
0.9999	0.0001	7.8818	5.00006	3.37484e-06	0.000962134	0.00188779	0.00405731
0.999874	0.000125893	7.7272	5.00047	3.37602e-06	0.000943262	0.00220359	0.00473592
0.999842	0.000158489	7.5725	5.0004	3.37582e-06	0.000924377	0.00257223	0.00552802
0.9998	0.000199526	7.4178	5.00036	3.3757e-06	0.00181099	0.00300256	0.00645258
0.999749	0.000251189	7.2631	5.00036	3.37571e-06	0.00177322	0.00350491	0.00753176
0.999684	0.000316228	7.1084	5.00041	3.37585e-06	0.00173545	0.00409135	0.00879139
0.999602	0.000398107	6.9536	5.00002	3.37473e-06	0.00339531	0.00477597	0.0102616
0.999499	0.000501187	6.7989	5.00021	3.37529e-06	0.00331978	0.00557524	0.0119777
0.999369	0.000630957	6.6442	5.0005	3.37614e-06	0.00324424	0.00650839	0.0139807
0.999206	0.000794328	6.4894	5.00041	3.37591e-06	0.0063373	0.00759792	0.0163184
0.999	0.001	6.3346	5.00048	3.37614e-06	0.00618613	0.00887012	0.0190469
0.998741	0.00125893	6.1797	5.00024	3.37551e-06	0.00603486	0.0103558	0.0222312
0.998415	0.00158489	6.0248	5.00026	3.37562e-06	0.0117672	0.0120908	0.0259475
0.998005	0.00199526	5.8698	5.00009	3.37523e-06	0.0114645	0.0141175	0.0302843
0.997488	0.00251189	5.7148	5.00032	3.37603e-06	0.0111617	0.0164851	0.035345
0.996838	0.00316228	5.5596	5.00005	3.37546e-06	0.0217172	0.0192518	0.04125
0.996019	0.00398107	5.4044	5.00042	3.37683e-06	0.0211109	0.0224856	0.0481395
0.994988	0.00501187	5.2489	5.00009	3.37631e-06	0.0205035	0.0262669	0.0561767
0.99369	0.00630957	5.0933	5.00027	3.37749e-06	0.0397914	0.0306903	0.0655513
0.992057	0.00794328	4.9374	5.00024	3.37835e-06	0.0385734	0.0358678	0.0764839
