# Filename: vlt_ThermStates_lmax100_A_Cc0.20.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.9314	5.00024	3.37534e-06	1.03797e-07	4.45308e-06	3.69539e-06
1	1.25893e-08	13.777	5.00011	3.37496e-06	2.05293e-07	5.19642e-06	4.31225e-06
1	1.58489e-08	13.6226	5.00027	3.37545e-06	2.02993e-07	6.0642e-06	5.03238e-06
1	1.99526e-08	13.4681	5.00017	3.37516e-06	2.0069e-07	7.07723e-06	5.87304e-06
1	2.51189e-08	13.3136	5.00026	3.37541e-06	3.96776e-07	8.2598e-06	6.8544e-06
1	3.16228e-08	13.1591	5.0005	3.3761e-06	3.92172e-07	9.64025e-06	7.99997e-06
1	3.98107e-08	13.0045	5.00035	3.37567e-06	3.87564e-07	1.12517e-05	9.33722e-06
1	5.01187e-08	12.8499	5.0003	3.37552e-06	7.65914e-07	1.31327e-05	1.08982e-05
1	6.30957e-08	12.6953	5.00032	3.37559e-06	7.56699e-07	1.53285e-05	1.27203e-05
1	7.94328e-08	12.5407	5.0004	3.37582e-06	7.47484e-07	1.78916e-05	1.48473e-05
1	1e-07	12.386	5.00003	3.37474e-06	1.47653e-06	2.08834e-05	1.73301e-05
1	1.25893e-07	12.2314	5.00019	3.37522e-06	1.4581e-06	2.43757e-05	2.02282e-05
1	1.58489e-07	12.0768	5.00039	3.37579e-06	1.43967e-06	2.84522e-05	2.36111e-05
1	1.99526e-07	11.9221	5.00011	3.37497e-06	2.84245e-06	3.32106e-05	2.75598e-05
1	2.51189e-07	11.7675	5.00035	3.37567e-06	2.80559e-06	3.8765e-05	3.21691e-05
1	3.16228e-07	11.6128	5.0001	3.37495e-06	2.76871e-06	4.52485e-05	3.75494e-05
1	3.98107e-07	11.4582	5.00036	3.37572e-06	5.4637e-06	5.28164e-05	4.38297e-05
0.999999	5.01187e-07	11.3035	5.00014	3.37506e-06	5.38993e-06	6.16502e-05	5.11604e-05
0.999999	6.30957e-07	11.1489	5.00042	3.37588e-06	5.31621e-06	7.19616e-05	5.97173e-05
0.999999	7.94328e-07	10.9942	5.00021	3.37526e-06	1.04849e-05	8.39978e-05	6.97055e-05
0.999999	1e-06	10.8395	5	3.37466e-06	1.03374e-05	9.80472e-05	8.13644e-05
0.999999	1.25893e-06	10.6849	5.0003	3.37552e-06	1.01899e-05	0.000114447	9.49734e-05
0.999998	1.58489e-06	10.5302	5.0001	3.37494e-06	2.00848e-05	0.000133589	0.000110859
0.999998	1.99526e-06	10.3756	5.0004	3.37582e-06	1.97899e-05	0.000155933	0.000129401
0.999997	2.51189e-06	10.2209	5.00021	3.37526e-06	1.94948e-05	0.000182015	0.000151045
0.999997	3.16228e-06	10.0662	5.00002	3.3747e-06	3.83995e-05	0.00021246	0.000176309
0.999996	3.98107e-06	9.9116	5.00033	3.3756e-06	3.78098e-05	0.000247996	0.000205799
0.999995	5.01187e-06	9.7569	5.00014	3.37506e-06	3.72196e-05	0.000289477	0.000240221
0.999994	6.30957e-06	9.6023	5.00045	3.37597e-06	7.32597e-05	0.000337896	0.000280401
0.999992	7.94328e-06	9.4476	5.00027	3.37544e-06	7.20795e-05	0.000394415	0.000327302
0.99999	1e-05	9.2929	5.00009	3.37492e-06	7.08992e-05	0.000460387	0.000382048
0.999987	1.25893e-05	9.1383	5.00041	3.37586e-06	0.000139439	0.000537394	0.000445951
0.999984	1.58489e-05	8.9836	5.00024	3.37536e-06	0.000137079	0.000627282	0.000520542
0.99998	1.99526e-05	8.8289	5.00008	3.37488e-06	0.000134718	0.000732207	0.00060761
0.999975	2.51189e-05	8.6743	5.00042	3.37587e-06	0.000264719	0.000854684	0.000709242
0.999968	3.16228e-05	8.5196	5.00026	3.37543e-06	0.000259998	0.000997649	0.000827873
0.99996	3.98107e-05	8.3649	5.00012	3.37502e-06	0.000255276	0.00116453	0.000966347
0.99995	5.01187e-05	8.2103	5.00049	3.3761e-06	0.000501117	0.00135933	0.00112798
0.999937	6.30957e-05	8.0556	5.00038	3.37577e-06	0.000491675	0.00158672	0.00131666
0.999921	7.94328e-05	7.9009	5.00029	3.37551e-06	0.000482233	0.00185216	0.00153689
0.9999	0.0001	7.7462	5.00022	3.37532e-06	0.000945581	0.00216201	0.00179396
0.999874	0.000125893	7.5915	5.00019	3.37522e-06	0.000926697	0.00252371	0.00209404
0.999842	0.000158489	7.4368	5.0002	3.37525e-06	0.000907812	0.00294595	0.00244431
0.9998	0.000199526	7.2821	5.00026	3.37543e-06	0.00177786	0.00343887	0.00285318
0.999749	0.000251189	7.1274	5.00038	3.3758e-06	0.00174009	0.00401432	0.00333045
0.999684	0.000316228	6.9726	5.00008	3.37496e-06	0.00170229	0.00468614	0.00388757
0.999602	0.000398107	6.8179	5.00039	3.37588e-06	0.00332905	0.00547051	0.00453789
0.999499	0.000501187	6.6631	5.00033	3.37574e-06	0.00325347	0.00638632	0.00529703
0.999369	0.000630957	6.5083	5.00043	3.37609e-06	0.00317788	0.0074557	0.00618321
0.999206	0.000794328	6.3534	5.00024	3.37562e-06	0.00620449	0.0087045	0.00721769
0.999	0.001	6.1985	5.0003	3.37595e-06	0.00605322	0.010163	0.00842534
0.998741	0.00125893	6.0435	5.00021	3.37586e-06	0.00590186	0.0118667	0.00983517
0.998415	0.00158489	5.8884	5.00002	3.37562e-06	0.0115008	0.0138571	0.0114811
0.998005	0.00199526	5.7333	5.00037	3.37705e-06	0.0111979	0.0161831	0.0134028
0.997488	0.00251189	5.578	5.0004	3.37773e-06	0.0108945	0.0189021	0.0156465
0.996838	0.00316228	5.4225	5.00027	3.37826e-06	0.0211816	0.0220817	0.0182665
0.996019	0.00398107	5.2668	5.00023	3.37947e-06	0.0205734	0.0258017	0.0213263
0.994988	0.00501187	5.1108	5.00006	3.38094e-06	0.0199641	0.0301566	0.0249001
0.99369	0.00630957	4.9545	5.00015	3.38408e-06	0.038707	0.0352591	0.0290751
