# Filename: vlt_ThermStates_lmax100_A_Cc1.02.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.1464	5.00049	3.37608e-06	1.05399e-07	3.59177e-06	1.00623e-05
1	1.25893e-08	13.9917	5.0003	3.37553e-06	2.08493e-07	4.19255e-06	1.17454e-05
1	1.58489e-08	13.837	5.00011	3.37497e-06	2.06187e-07	4.89381e-06	1.371e-05
1	1.99526e-08	13.6824	5.00042	3.37588e-06	2.03884e-07	5.71236e-06	1.60032e-05
1	2.51189e-08	13.5277	5.00023	3.37532e-06	4.03157e-07	6.66783e-06	1.86799e-05
1	3.16228e-08	13.373	5.00004	3.37477e-06	3.98546e-07	7.78311e-06	2.18044e-05
1	3.98107e-08	13.2184	5.00035	3.37567e-06	3.93939e-07	9.08494e-06	2.54514e-05
1	5.01187e-08	13.0637	5.00016	3.37512e-06	7.78657e-07	1.06045e-05	2.97085e-05
1	6.30957e-08	12.9091	5.00047	3.37602e-06	7.69442e-07	1.23783e-05	3.46777e-05
1	7.94328e-08	12.7544	5.00028	3.37547e-06	7.60221e-07	1.44487e-05	4.0478e-05
1	1e-07	12.5997	5.00009	3.37491e-06	1.502e-06	1.68654e-05	4.72484e-05
1	1.25893e-07	12.4451	5.0004	3.37581e-06	1.48357e-06	1.96864e-05	5.51514e-05
1	1.58489e-07	12.2904	5.00021	3.37526e-06	1.46513e-06	2.29792e-05	6.43762e-05
1	1.99526e-07	12.1357	5.00002	3.37471e-06	2.89338e-06	2.68228e-05	7.51439e-05
1	2.51189e-07	11.9811	5.00033	3.37561e-06	2.85652e-06	3.13093e-05	8.77127e-05
1	3.16228e-07	11.8264	5.00014	3.37506e-06	2.81963e-06	3.65462e-05	0.000102384
1	3.98107e-07	11.6718	5.00045	3.37596e-06	5.56555e-06	4.2659e-05	0.000119509
0.999999	5.01187e-07	11.5171	5.00026	3.37541e-06	5.49178e-06	4.97943e-05	0.000139498
0.999999	6.30957e-07	11.3624	5.00007	3.37485e-06	5.41801e-06	5.8123e-05	0.000162831
0.999999	7.94328e-07	11.2078	5.00038	3.37576e-06	1.06886e-05	6.78449e-05	0.000190067
0.999999	1e-06	11.0531	5.00019	3.3752e-06	1.05411e-05	7.91929e-05	0.000221858
0.999999	1.25893e-06	10.8985	5.0005	3.37611e-06	1.03936e-05	9.24389e-05	0.000258967
0.999998	1.58489e-06	10.7438	5.00031	3.37556e-06	2.04922e-05	0.000107901	0.000302283
0.999998	1.99526e-06	10.5891	5.00012	3.37501e-06	2.01971e-05	0.000125948	0.000352843
0.999997	2.51189e-06	10.4345	5.00043	3.37591e-06	1.99022e-05	0.000147015	0.000411861
0.999997	3.16228e-06	10.2798	5.00024	3.37536e-06	3.92143e-05	0.000171605	0.00048075
0.999996	3.98107e-06	10.1251	5.00005	3.37482e-06	3.86242e-05	0.000200309	0.000561162
0.999995	5.01187e-06	9.9705	5.00037	3.37572e-06	3.80344e-05	0.000233813	0.000655023
0.999994	6.30957e-06	9.8158	5.00018	3.37518e-06	7.48886e-05	0.000272922	0.000764584
0.999992	7.94328e-06	9.6612	5.00049	3.37609e-06	7.37091e-05	0.000318572	0.00089247
0.99999	1e-05	9.5065	5.00031	3.37556e-06	7.25288e-05	0.000371857	0.00104175
0.999987	1.25893e-05	9.3518	5.00013	3.37502e-06	0.000142697	0.000434056	0.00121599
0.999984	1.58489e-05	9.1972	5.00044	3.37595e-06	0.000140338	0.000506658	0.00141938
0.99998	1.99526e-05	9.0425	5.00026	3.37542e-06	0.000137978	0.000591405	0.00165679
0.999975	2.51189e-05	8.8878	5.00009	3.37491e-06	0.000271234	0.000690327	0.0019339
0.999968	3.16228e-05	8.7332	5.00041	3.37586e-06	0.000266516	0.000805796	0.00225736
0.99996	3.98107e-05	8.5785	5.00024	3.37537e-06	0.000261795	0.000940581	0.00263493
0.99995	5.01187e-05	8.4238	5.00008	3.37489e-06	0.000514148	0.00109791	0.00307564
0.999937	6.30957e-05	8.2692	5.00042	3.37589e-06	0.000504712	0.00128156	0.00359006
0.999921	7.94328e-05	8.1145	5.00027	3.37545e-06	0.00049527	0.00149593	0.00419051
0.9999	0.0001	7.9598	5.00014	3.37505e-06	0.000971655	0.00174616	0.00489138
0.999874	0.000125893	7.8051	5.00001	3.37469e-06	0.000952771	0.00203826	0.00570945
0.999842	0.000158489	7.6505	5.00041	3.37583e-06	0.000933899	0.00237922	0.00666433
0.9998	0.000199526	7.4958	5.00032	3.37558e-06	0.00183003	0.00277724	0.00777887
0.999749	0.000251189	7.3411	5.00026	3.37541e-06	0.00179226	0.00324185	0.00907976
0.999684	0.000316228	7.1864	5.00024	3.37534e-06	0.00175449	0.00378422	0.0105981
0.999602	0.000398107	7.0317	5.00026	3.37539e-06	0.00343345	0.00441737	0.0123703
0.999499	0.000501187	6.877	5.00033	3.3756e-06	0.00335791	0.0051565	0.0144387
0.999369	0.000630957	6.7223	5.00047	3.376e-06	0.00328237	0.0060194	0.0168527
0.999206	0.000794328	6.5675	5.00019	3.37519e-06	0.00641357	0.0070268	0.0196699
0.999	0.001	6.4127	5.00003	3.37469e-06	0.0062624	0.00820299	0.0229577
0.998741	0.00125893	6.258	5.00049	3.37603e-06	0.00611133	0.00957631	0.0267942
0.998415	0.00158489	6.1031	5.00013	3.37495e-06	0.0119201	0.0111799	0.0312709
0.998005	0.00199526	5.9483	5.00048	3.37592e-06	0.0116178	0.0130526	0.0364939
0.997488	0.00251189	5.7933	5.0001	3.37475e-06	0.011315	0.0152399	0.0425871
0.996838	0.00316228	5.6383	5.00006	3.37452e-06	0.0220246	0.0177948	0.0496944
0.996019	0.00398107	5.4833	5.00044	3.37548e-06	0.0214191	0.0207798	0.0579828
0.994988	0.00501187	5.3281	5.00036	3.37501e-06	0.0208129	0.0242681	0.0676464
0.99369	0.00630957	5.1728	5.00044	3.37493e-06	0.0404125	0.0283459	0.0789098
0.992057	0.00794328	5.0173	5.00036	3.37423e-06	0.0391977	0.0331143	0.0920327
