# Filename: vlt_ThermStates_lmax100_A_Cc0.60.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.0408	5.00044	3.37595e-06	1.04612e-07	3.99178e-06	7.67909e-06
1	1.25893e-08	13.8863	5.00046	3.37599e-06	2.06922e-07	4.65872e-06	8.9621e-06
1	1.58489e-08	13.7317	5.00014	3.37505e-06	2.04618e-07	5.43726e-06	1.04598e-05
1	1.99526e-08	13.5772	5.00044	3.37595e-06	2.02316e-07	6.34608e-06	1.22081e-05
1	2.51189e-08	13.4226	5.00036	3.37569e-06	4.00025e-07	7.40696e-06	1.4249e-05
1	3.16228e-08	13.268	5.00035	3.37567e-06	3.95417e-07	8.64532e-06	1.66312e-05
1	3.98107e-08	13.1134	5.00041	3.37584e-06	3.9081e-07	1.00909e-05	1.9412e-05
1	5.01187e-08	12.9587	5.00002	3.37471e-06	7.72399e-07	1.17782e-05	2.26581e-05
1	6.30957e-08	12.8041	5.00017	3.37514e-06	7.63184e-07	1.37478e-05	2.64471e-05
1	7.94328e-08	12.6495	5.00035	3.37568e-06	7.53969e-07	1.60469e-05	3.08699e-05
1	1e-07	12.4948	5.00006	3.37483e-06	1.4895e-06	1.87306e-05	3.60326e-05
1	1.25893e-07	12.3402	5.00029	3.3755e-06	1.47107e-06	2.18632e-05	4.20589e-05
1	1.58489e-07	12.1855	5.00004	3.37477e-06	1.45262e-06	2.55198e-05	4.90932e-05
1	1.99526e-07	12.0309	5.0003	3.37552e-06	2.86839e-06	2.97881e-05	5.73041e-05
1	2.51189e-07	11.8762	5.00007	3.37485e-06	2.83151e-06	3.47703e-05	6.68884e-05
1	3.16228e-07	11.7216	5.00035	3.37566e-06	2.79465e-06	4.05858e-05	7.80759e-05
1	3.98107e-07	11.5669	5.00013	3.37504e-06	5.51553e-06	4.73741e-05	9.11347e-05
0.999999	5.01187e-07	11.4123	5.00042	3.37588e-06	5.44181e-06	5.52978e-05	0.000106378
0.999999	6.30957e-07	11.2576	5.00022	3.37529e-06	5.36804e-06	6.45469e-05	0.00012417
0.999999	7.94328e-07	11.1029	5.00001	3.3747e-06	1.05886e-05	7.5343e-05	0.000144939
0.999999	1e-06	10.9483	5.00031	3.37557e-06	1.04411e-05	8.7945e-05	0.000169182
0.999999	1.25893e-06	10.7936	5.00012	3.375e-06	1.02936e-05	0.000102655	0.000197479
0.999998	1.58489e-06	10.639	5.00042	3.37588e-06	2.02923e-05	0.000119825	0.00023051
0.999998	1.99526e-06	10.4843	5.00023	3.37532e-06	1.99972e-05	0.000139867	0.000269066
0.999997	2.51189e-06	10.3296	5.00004	3.37476e-06	1.97021e-05	0.000163262	0.00031407
0.999997	3.16228e-06	10.175	5.00035	3.37566e-06	3.88145e-05	0.00019057	0.000366603
0.999996	3.98107e-06	10.0203	5.00016	3.37511e-06	3.82244e-05	0.000222445	0.000427922
0.999995	5.01187e-06	9.8657	5.00047	3.37602e-06	3.76347e-05	0.000259652	0.000499497
0.999994	6.30957e-06	9.711	5.00028	3.37548e-06	7.40891e-05	0.000303082	0.000583044
0.999992	7.94328e-06	9.5563	5.0001	3.37494e-06	7.29088e-05	0.000353777	0.000680565
0.99999	1e-05	9.4017	5.00041	3.37586e-06	7.17293e-05	0.000412952	0.000794399
0.999987	1.25893e-05	9.247	5.00023	3.37534e-06	0.000141098	0.000482025	0.000927272
0.999984	1.58489e-05	9.0923	5.00006	3.37482e-06	0.000138737	0.000562651	0.00108237
0.99998	1.99526e-05	8.9377	5.00038	3.37577e-06	0.000136378	0.000656764	0.00126341
0.999975	2.51189e-05	8.783	5.00021	3.37528e-06	0.000268036	0.00076662	0.00147473
0.999968	3.16228e-05	8.6283	5.00005	3.3748e-06	0.000263315	0.000894852	0.0017214
0.99996	3.98107e-05	8.4737	5.00039	3.3758e-06	0.000258597	0.00104453	0.00200932
0.99995	5.01187e-05	8.319	5.00024	3.37537e-06	0.000507751	0.00121926	0.0023454
0.999937	6.30957e-05	8.1643	5.00011	3.37497e-06	0.000498309	0.00142321	0.00273769
0.999921	7.94328e-05	8.0097	5.00048	3.37606e-06	0.000488873	0.00166128	0.0031956
0.9999	0.0001	7.855	5.00038	3.37575e-06	0.000958862	0.00193919	0.00373009
0.999874	0.000125893	7.7003	5.00029	3.37551e-06	0.000939978	0.00226359	0.00435398
0.999842	0.000158489	7.5456	5.00023	3.37535e-06	0.000921094	0.00264227	0.00508221
0.9998	0.000199526	7.3909	5.00021	3.37528e-06	0.00180442	0.00308433	0.00593223
0.999749	0.000251189	7.2362	5.00023	3.37535e-06	0.00176665	0.00360038	0.00692441
0.999684	0.000316228	7.0815	5.00031	3.37558e-06	0.00172888	0.00420282	0.00808251
0.999602	0.000398107	6.9268	5.00046	3.37601e-06	0.00338223	0.00490612	0.00943428
0.999499	0.000501187	6.772	5.00019	3.37525e-06	0.00330664	0.00572722	0.0110121
0.999369	0.000630957	6.6172	5.00003	3.37481e-06	0.00323105	0.00668589	0.0128537
0.999206	0.000794328	6.4624	5.00001	3.37479e-06	0.00631094	0.00780524	0.0150032
0.999	0.001	6.3076	5.00017	3.3753e-06	0.00615977	0.00911232	0.0175121
0.998741	0.00125893	6.1527	5.00005	3.37501e-06	0.0060085	0.0106387	0.0204403
0.998415	0.00158489	5.9978	5.0002	3.37557e-06	0.0117145	0.0124216	0.0238578
0.998005	0.00199526	5.8428	5.00021	3.37574e-06	0.0114117	0.0145042	0.0278464
0.997488	0.00251189	5.6877	5.00017	3.37583e-06	0.0111088	0.0169374	0.0325011
0.996838	0.00316228	5.5325	5.00018	3.3762e-06	0.0216113	0.0197812	0.0379332
0.996019	0.00398107	5.3772	5.00041	3.37734e-06	0.0210047	0.0231056	0.0442719
0.994988	0.00501187	5.2216	5.00005	3.37696e-06	0.0203969	0.0269937	0.0516682
0.99369	0.00630957	5.0659	5.00032	3.37878e-06	0.0395773	0.0315432	0.0602976
0.992057	0.00794328	4.9098	5.00004	3.37948e-06	0.0383578	0.0368701	0.0703647
