# Filename: 3Dvlt_macro_Tv_Op12_Cc0.45_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.45, K0c=0.531323454210635, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	9.6138e+37	0	-0.0815157	1.80941e+38	6.73113e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.12218e+38	0	-0.0815157	2.11205e+38	7.857e-06	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.30988e+38	0	-0.0815157	2.46532e+38	9.17119e-06	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.52898e+38	0	-0.0815157	2.87768e+38	1.07052e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.78472e+38	0	-0.0815157	3.35901e+38	1.24958e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	2.08324e+38	0	-0.0815157	3.92085e+38	1.45859e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.43169e+38	0	-0.0815157	4.57667e+38	1.70255e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.83842e+38	0	-0.0815157	5.34218e+38	1.98733e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.31319e+38	0	-0.0815157	6.23573e+38	2.31974e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.86736e+38	0	-0.0815157	7.27873e+38	2.70774e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.51423e+38	0	-0.0815157	8.4962e+38	3.16065e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	5.26929e+38	0	-0.0815157	9.9173e+38	3.68931e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	6.15065e+38	0	-0.0815157	1.15761e+39	4.3064e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	7.17943e+38	0	-0.0815157	1.35124e+39	5.0267e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	8.38029e+38	0	-0.0815156	1.57725e+39	5.86748e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	9.78201e+38	0	-0.0815156	1.84106e+39	6.8489e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.14182e+39	0	-0.0815156	2.14901e+39	7.99446e-05	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.3328e+39	0	-0.0815155	2.50846e+39	9.33165e-05	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.55573e+39	0	-0.0815155	2.92803e+39	0.000108925	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.81595e+39	0	-0.0815154	3.41778e+39	0.000127144	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	2.11969e+39	0	-0.0815153	3.98945e+39	0.000148411	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.47424e+39	0	-0.0815152	4.65674e+39	0.000173234	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.88809e+39	0	-0.0815151	5.43564e+39	0.00020221	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	3.37116e+39	0	-0.0815149	6.34482e+39	0.000236032	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	3.93503e+39	0	-0.0815147	7.40608e+39	0.000275512	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	4.59322e+39	0	-0.0815145	8.64484e+39	0.000321595	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	5.3615e+39	0	-0.0815141	1.00908e+40	0.000375385	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	6.25829e+39	0	-0.0815137	1.17786e+40	0.000438174	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	7.30508e+39	0	-0.0815132	1.37487e+40	0.000511464	0	2.68812e+43	1
