# Filename: 3Dvlt_macro_Tv_Op12_Cc0.35_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.35, K0c=0.630252697353913, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	9.83231e+37	0	-0.0894976	1.56006e+38	5.80353e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.14769e+38	0	-0.0894976	1.821e+38	6.77425e-06	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.33966e+38	0	-0.0894976	2.12558e+38	7.90734e-06	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.56373e+38	0	-0.0894976	2.48112e+38	9.22994e-06	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.82529e+38	0	-0.0894976	2.89612e+38	1.07738e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	2.13059e+38	0	-0.0894975	3.38053e+38	1.25758e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.48696e+38	0	-0.0894975	3.94597e+38	1.46793e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.90294e+38	0	-0.0894975	4.60599e+38	1.71346e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.38849e+38	0	-0.0894975	5.3764e+38	2.00006e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.95526e+38	0	-0.0894975	6.27567e+38	2.3346e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.61683e+38	0	-0.0894975	7.32536e+38	2.72509e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	5.38906e+38	0	-0.0894975	8.55063e+38	3.1809e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	6.29045e+38	0	-0.0894975	9.98083e+38	3.71295e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	7.34261e+38	0	-0.0894975	1.16503e+39	4.33399e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	8.57076e+38	0	-0.0894975	1.35989e+39	5.0589e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	1.00043e+39	0	-0.0894974	1.58735e+39	5.90507e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.16777e+39	0	-0.0894974	1.85286e+39	6.89277e-05	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.36309e+39	0	-0.0894974	2.16277e+39	8.04568e-05	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.59109e+39	0	-0.0894973	2.52453e+39	9.39143e-05	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.85722e+39	0	-0.0894972	2.94679e+39	0.000109623	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	2.16787e+39	0	-0.0894971	3.43968e+39	0.000127959	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.53047e+39	0	-0.089497	4.01501e+39	0.000149361	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.95373e+39	0	-0.0894969	4.68657e+39	0.000174344	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	3.44778e+39	0	-0.0894967	5.47046e+39	0.000203505	0	2.68812e+43	1
