# Filename: 3Dvlt_macro_Tv_Op12_Cc1.20_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=1.2, K0c=0.280544308975229, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	8.1874e+37	0	-0.0480465	2.9184e+38	1.08567e-05	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	9.55685e+37	0	-0.0480465	3.40654e+38	1.26726e-05	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.11554e+38	0	-0.0480465	3.97633e+38	1.47922e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.30212e+38	0	-0.0480465	4.64142e+38	1.72664e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.51992e+38	0	-0.0480465	5.41776e+38	2.01545e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	1.77415e+38	0	-0.0480465	6.32395e+38	2.35256e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.0709e+38	0	-0.0480465	7.38172e+38	2.74605e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.41728e+38	0	-0.0480465	8.61641e+38	3.20537e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	2.82161e+38	0	-0.0480465	1.00576e+39	3.74151e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.29356e+38	0	-0.0480464	1.17399e+39	4.36733e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	3.84445e+38	0	-0.0480464	1.37035e+39	5.09782e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	4.48749e+38	0	-0.0480464	1.59956e+39	5.9505e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	5.23808e+38	0	-0.0480464	1.86711e+39	6.9458e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	6.11422e+38	0	-0.0480464	2.17941e+39	8.10758e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	7.1369e+38	0	-0.0480464	2.54395e+39	9.46368e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	8.33064e+38	0	-0.0480464	2.96946e+39	0.000110466	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	9.72405e+38	0	-0.0480464	3.46614e+39	0.000128943	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.13505e+39	0	-0.0480463	4.04589e+39	0.00015051	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.32491e+39	0	-0.0480463	4.72262e+39	0.000175685	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.54651e+39	0	-0.0480462	5.51254e+39	0.000205071	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	1.80519e+39	0	-0.0480462	6.43459e+39	0.000239372	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.10713e+39	0	-0.0480461	7.51086e+39	0.00027941	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.45958e+39	0	-0.048046	8.76715e+39	0.000326145	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	2.87098e+39	0	-0.0480459	1.02336e+40	0.000380697	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	3.35118e+39	0	-0.0480458	1.19453e+40	0.000444373	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	3.91172e+39	0	-0.0480456	1.39433e+40	0.0005187	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	4.566e+39	0	-0.0480453	1.62755e+40	0.000605459	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	5.32973e+39	0	-0.048045	1.89977e+40	0.00070673	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	6.2212e+39	0	-0.0480447	2.21753e+40	0.000824939	0	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	7.26179e+39	0	-0.0480442	2.58844e+40	0.00096292	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	8.47642e+39	0	-0.0480436	3.02139e+40	0.00112398	0	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	9.89423e+39	0	-0.0480429	3.52675e+40	0.00131198	0	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	1.15492e+40	0	-0.048042	4.11664e+40	0.00153142	0	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	1.3481e+40	0	-0.0480408	4.80519e+40	0.00178757	0	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	1.57359e+40	0	-0.0480393	5.6089e+40	0.00208655	0	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	1.83679e+40	0	-0.0480375	6.54704e+40	0.00243555	0	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	2.14403e+40	0	-0.0480352	7.64208e+40	0.00284291	0	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	2.50265e+40	0	-0.0480322	8.92026e+40	0.00331841	0	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	2.92127e+40	0	-0.0480286	1.04122e+41	0.00387342	0	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	3.40991e+40	0	-0.0480239	1.21537e+41	0.00452126	0	2.68812e+43	1
41	10000000	0.9999	0.0001	100	3.9803e+40	0	-0.0480181	1.41863e+41	0.00527743	0	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	4.6461e+40	0	-0.0480108	1.65589e+41	0.00616005	0	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	5.42328e+40	0	-0.0480015	1.93282e+41	0.00719025	0	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	6.3305e+40	0	-0.0479899	2.25605e+41	0.00839269	0	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	7.3895e+40	0	-0.0479753	2.63332e+41	0.00979616	0	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	8.62569e+40	0	-0.0479569	3.07366e+41	0.0114342	0	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	1.00688e+41	0	-0.0479338	3.58758e+41	0.0133461	0	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	1.17533e+41	0	-0.0479048	4.18737e+41	0.0155774	0	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	1.37199e+41	0	-0.0478683	4.88737e+41	0.0181814	0	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	1.60157e+41	0	-0.0478224	5.70425e+41	0.0212202	0	2.68812e+43	1
51	10000000	0.999	0.001	100	1.86959e+41	0	-0.0477648	6.65748e+41	0.0247663	0	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	2.18251e+41	0	-0.0476924	7.76975e+41	0.0289041	0	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	2.54786e+41	0	-0.0476017	9.06745e+41	0.0337316	0	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	2.97446e+41	0	-0.047488	1.05813e+42	0.0393632	0	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	3.47261e+41	0	-0.0473455	1.2347e+42	0.0459319	0	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	4.05439e+41	0	-0.0471672	1.44062e+42	0.053592	0	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	4.7339e+41	0	-0.0469443	1.68068e+42	0.0625226	0	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	5.52769e+41	0	-0.0466663	1.96047e+42	0.072931	0	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	6.45516e+41	0	-0.0463198	2.28642e+42	0.0850567	0	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	7.53907e+41	0	-0.0458891	2.66596e+42	0.0991756	0	2.68812e+43	1
