# Filename: 3Dvlt_macro_Tv_Op12_Cc0.90_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.9, K0c=0.33703537107021, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
30	10000000	0.999992	7.94328e-06	100	7.70523e+39	0	-0.0578828	2.28616e+40	0.000850469	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	8.99404e+39	0	-0.0578822	2.66855e+40	0.00099272	0	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	1.04984e+40	0	-0.0578813	3.1149e+40	0.00115876	0	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	1.22545e+40	0	-0.0578803	3.6359e+40	0.00135258	0	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	1.43042e+40	0	-0.057879	4.24404e+40	0.00157882	0	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	1.66968e+40	0	-0.0578773	4.9539e+40	0.00184289	0	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	1.94897e+40	0	-0.0578752	5.78249e+40	0.00215113	0	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	2.27497e+40	0	-0.0578726	6.74966e+40	0.00251093	0	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	2.6555e+40	0	-0.0578692	7.87859e+40	0.0029309	0	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	3.09969e+40	0	-0.0578651	9.19634e+40	0.00342111	0	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	3.61818e+40	0	-0.0578598	1.07345e+41	0.0039933	0	2.68812e+43	1
41	10000000	0.9999	0.0001	100	4.22342e+40	0	-0.0578532	1.25298e+41	0.00466119	0	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	4.92991e+40	0	-0.0578448	1.46254e+41	0.00544077	0	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	5.7546e+40	0	-0.0578343	1.70715e+41	0.00635071	0	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	6.71728e+40	0	-0.0578211	1.99265e+41	0.00741281	0	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	7.84104e+40	0	-0.0578045	2.32589e+41	0.00865249	0	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	9.15287e+40	0	-0.0577836	2.71484e+41	0.0100994	0	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	1.06843e+41	0	-0.0577573	3.16881e+41	0.0117882	0	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	1.2472e+41	0	-0.0577243	3.69866e+41	0.0137593	0	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	1.45591e+41	0	-0.0576828	4.31704e+41	0.0160597	0	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	1.69958e+41	0	-0.0576306	5.03873e+41	0.0187445	0	2.68812e+43	1
51	10000000	0.999	0.001	100	1.98407e+41	0	-0.0575651	5.88095e+41	0.0218776	0	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	2.31625e+41	0	-0.0574829	6.86377e+41	0.0255337	0	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	2.70413e+41	0	-0.0573797	8.01058e+41	0.0298	0	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	3.15711e+41	0	-0.0572504	9.34862e+41	0.0347776	0	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	3.68618e+41	0	-0.0570884	1.09096e+42	0.0405845	0	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	4.3042e+41	0	-0.0568857	1.27304e+42	0.047358	0	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	5.02628e+41	0	-0.0566324	1.48538e+42	0.0552574	0	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	5.87014e+41	0	-0.0563163	1.73297e+42	0.0644677	0	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	6.85661e+41	0	-0.0559224	2.02155e+42	0.0752033	0	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	8.01025e+41	0	-0.0554327	2.3578e+42	0.0877119	0	2.68812e+43	1
