# Filename: 3Dvlt_macro_Tv_Op12_Cc0.75_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.75, K0c=0.379155245319099, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	8.97283e+37	0	-0.0642066	2.36653e+38	8.80368e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.04737e+38	0	-0.0642066	2.76237e+38	1.02762e-05	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.22255e+38	0	-0.0642066	3.22441e+38	1.1995e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.42704e+38	0	-0.0642066	3.76374e+38	1.40014e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.66573e+38	0	-0.0642066	4.39327e+38	1.63433e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	1.94435e+38	0	-0.0642066	5.1281e+38	1.90769e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.26957e+38	0	-0.0642066	5.98585e+38	2.22678e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.64918e+38	0	-0.0642066	6.98706e+38	2.59924e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.09229e+38	0	-0.0642066	8.15574e+38	3.034e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.60952e+38	0	-0.0642066	9.51989e+38	3.54147e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.21326e+38	0	-0.0642066	1.11122e+39	4.13383e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	4.91798e+38	0	-0.0642065	1.29709e+39	4.82527e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	5.74058e+38	0	-0.0642065	1.51404e+39	5.63236e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	6.70077e+38	0	-0.0642065	1.76729e+39	6.57445e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	7.82156e+38	0	-0.0642065	2.06289e+39	7.67411e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	9.12982e+38	0	-0.0642065	2.40794e+39	8.95771e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.06569e+39	0	-0.0642065	2.8107e+39	0.00010456	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.24394e+39	0	-0.0642064	3.28082e+39	0.000122049	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.45201e+39	0	-0.0642064	3.82958e+39	0.000142463	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.69488e+39	0	-0.0642063	4.47013e+39	0.000166292	0	2.68812e+43	1
