# Filename: 3Dvlt_macro_Tv_Op12_Cc0.70_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.7, K0c=0.396566972896193, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	9.07365e+37	0	-0.0665944	2.28805e+38	8.51172e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.05913e+38	0	-0.0665944	2.67076e+38	9.93542e-06	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.23629e+38	0	-0.0665944	3.11748e+38	1.15973e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.44307e+38	0	-0.0665944	3.63892e+38	1.3537e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.68445e+38	0	-0.0665944	4.24757e+38	1.58013e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	1.96619e+38	0	-0.0665944	4.95804e+38	1.84443e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.29507e+38	0	-0.0665944	5.78733e+38	2.15293e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.67895e+38	0	-0.0665944	6.75534e+38	2.51304e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.12703e+38	0	-0.0665944	7.88526e+38	2.93338e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.65007e+38	0	-0.0665944	9.20418e+38	3.42402e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.2606e+38	0	-0.0665944	1.07437e+39	3.99674e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	4.97324e+38	0	-0.0665944	1.25407e+39	4.66525e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	5.80508e+38	0	-0.0665943	1.46383e+39	5.44557e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	6.77606e+38	0	-0.0665943	1.70868e+39	6.35641e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	7.90944e+38	0	-0.0665943	1.99448e+39	7.41961e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	9.2324e+38	0	-0.0665943	2.32808e+39	8.66064e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.07766e+39	0	-0.0665943	2.71748e+39	0.000101092	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.25792e+39	0	-0.0665942	3.17202e+39	0.000118001	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.46832e+39	0	-0.0665942	3.70258e+39	0.000137739	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.71392e+39	0	-0.0665941	4.32189e+39	0.000160777	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	2.00059e+39	0	-0.066594	5.04478e+39	0.00018767	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.33522e+39	0	-0.066594	5.88858e+39	0.00021906	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.72582e+39	0	-0.0665938	6.87353e+39	0.0002557	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	3.18175e+39	0	-0.0665937	8.02321e+39	0.00029847	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	3.71394e+39	0	-0.0665935	9.3652e+39	0.000348393	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	4.33515e+39	0	-0.0665933	1.09317e+40	0.000406666	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	5.06026e+39	0	-0.066593	1.27601e+40	0.000474686	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	5.90666e+39	0	-0.0665926	1.48944e+40	0.000554083	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	6.89463e+39	0	-0.0665922	1.73857e+40	0.000646761	0	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	8.04786e+39	0	-0.0665916	2.02937e+40	0.00075494	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	9.39399e+39	0	-0.0665909	2.3688e+40	0.000881213	0	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	1.09653e+40	0	-0.0665899	2.76501e+40	0.00102861	0	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	1.27994e+40	0	-0.0665888	3.2275e+40	0.00120065	0	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	1.49403e+40	0	-0.0665873	3.76733e+40	0.00140148	0	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	1.74393e+40	0	-0.0665855	4.39746e+40	0.00163589	0	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	2.03564e+40	0	-0.0665832	5.13298e+40	0.00190951	0	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	2.37614e+40	0	-0.0665803	5.99153e+40	0.00222889	0	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	2.7736e+40	0	-0.0665767	6.99366e+40	0.0026017	0	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	3.23754e+40	0	-0.0665721	8.16341e+40	0.00303685	0	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	3.77911e+40	0	-0.0665663	9.5288e+40	0.00354478	0	2.68812e+43	1
41	10000000	0.9999	0.0001	100	4.41127e+40	0	-0.066559	1.11225e+41	0.00413767	0	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	5.1492e+40	0	-0.0665499	1.29828e+41	0.0048297	0	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	6.0106e+40	0	-0.0665384	1.51542e+41	0.00563747	0	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	7.01614e+40	0	-0.0665239	1.76887e+41	0.00658032	0	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	8.18996e+40	0	-0.0665057	2.0647e+41	0.00768083	0	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	9.56025e+40	0	-0.0664828	2.40999e+41	0.00896535	0	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	1.11599e+41	0	-0.0664539	2.81301e+41	0.0104646	0	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	1.30274e+41	0	-0.0664177	3.28341e+41	0.0122145	0	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	1.52077e+41	0	-0.0663722	3.83243e+41	0.0142569	0	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	1.77533e+41	0	-0.066315	4.4732e+41	0.0166406	0	2.68812e+43	1
