# Filename: 3Dvlt_macro_Tv_Op12_Cc0.85_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.85, K0c=0.349663469882678, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	8.77971e+37	0	-0.0598658	2.5109e+38	9.34075e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.02482e+38	0	-0.0598658	2.93089e+38	1.09031e-05	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.19624e+38	0	-0.0598658	3.42111e+38	1.27268e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.39633e+38	0	-0.0598658	3.99334e+38	1.48555e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.62988e+38	0	-0.0598658	4.66128e+38	1.73403e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	1.9025e+38	0	-0.0598658	5.44094e+38	2.02407e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.22072e+38	0	-0.0598657	6.35101e+38	2.36262e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.59216e+38	0	-0.0598657	7.4133e+38	2.7578e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.02573e+38	0	-0.0598657	8.65328e+38	3.21908e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.53183e+38	0	-0.0598657	1.01007e+39	3.75752e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.12257e+38	0	-0.0598657	1.17901e+39	4.38601e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	4.81213e+38	0	-0.0598657	1.37622e+39	5.11963e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	5.61702e+38	0	-0.0598657	1.60641e+39	5.97596e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	6.55655e+38	0	-0.0598657	1.8751e+39	6.97552e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	7.65321e+38	0	-0.0598657	2.18874e+39	8.14227e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	8.93332e+38	0	-0.0598657	2.55483e+39	9.50417e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.04275e+39	0	-0.0598656	2.98216e+39	0.000110939	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.21717e+39	0	-0.0598656	3.48097e+39	0.000129495	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.42076e+39	0	-0.0598656	4.06321e+39	0.000151154	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.6584e+39	0	-0.0598655	4.74283e+39	0.000176437	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	1.93578e+39	0	-0.0598654	5.53613e+39	0.000205948	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.25957e+39	0	-0.0598653	6.46212e+39	0.000240396	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.63751e+39	0	-0.0598652	7.543e+39	0.000280605	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	3.07867e+39	0	-0.0598651	8.80466e+39	0.00032754	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	3.59363e+39	0	-0.0598649	1.02774e+40	0.000382325	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	4.19471e+39	0	-0.0598647	1.19964e+40	0.000446274	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	4.89633e+39	0	-0.0598644	1.40029e+40	0.00052092	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	5.71531e+39	0	-0.0598641	1.63451e+40	0.00060805	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	6.67128e+39	0	-0.0598637	1.9079e+40	0.000709754	0	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	7.78715e+39	0	-0.0598631	2.22702e+40	0.000828469	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	9.08966e+39	0	-0.0598625	2.59952e+40	0.000967041	0	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	1.061e+40	0	-0.0598616	3.03432e+40	0.00112879	0	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	1.23847e+40	0	-0.0598605	3.54185e+40	0.00131759	0	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	1.44563e+40	0	-0.0598592	4.13426e+40	0.00153798	0	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	1.68743e+40	0	-0.0598575	4.82576e+40	0.00179522	0	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	1.96969e+40	0	-0.0598553	5.63291e+40	0.00209549	0	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	2.29915e+40	0	-0.0598526	6.57507e+40	0.00244598	0	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	2.68373e+40	0	-0.0598492	7.6748e+40	0.00285508	0	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	3.13264e+40	0	-0.0598449	8.95846e+40	0.00333262	0	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	3.65665e+40	0	-0.0598396	1.04568e+41	0.00389001	0	2.68812e+43	1
41	10000000	0.9999	0.0001	100	4.26833e+40	0	-0.0598328	1.22057e+41	0.00454063	0	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	4.98233e+40	0	-0.0598242	1.42471e+41	0.00530005	0	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	5.8158e+40	0	-0.0598135	1.66299e+41	0.00618646	0	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	6.78873e+40	0	-0.0598	1.94112e+41	0.0072211	0	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	7.92446e+40	0	-0.059783	2.26574e+41	0.00842873	0	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	9.25026e+40	0	-0.0597616	2.64464e+41	0.00983826	0	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	1.0798e+41	0	-0.0597348	3.08688e+41	0.0114834	0	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	1.26048e+41	0	-0.059701	3.60303e+41	0.0134036	0	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	1.47142e+41	0	-0.0596585	4.20545e+41	0.0156446	0	2.68812e+43	1
