# Filename: 3Dvlt_macro_Tv_Op12_Cc0.95_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.95, K0c=0.325545144496019, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	8.59772e+37	0	-0.0560166	2.64102e+38	9.8248e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.00358e+38	0	-0.0560166	3.08277e+38	1.14681e-05	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.17144e+38	0	-0.0560166	3.5984e+38	1.33863e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.36738e+38	0	-0.0560166	4.20029e+38	1.56254e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.5961e+38	0	-0.0560166	4.90284e+38	1.82389e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	1.86306e+38	0	-0.0560166	5.7229e+38	2.12896e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.17469e+38	0	-0.0560166	6.68014e+38	2.48506e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.53843e+38	0	-0.0560166	7.79748e+38	2.90072e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	2.96302e+38	0	-0.0560166	9.10171e+38	3.38591e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.45862e+38	0	-0.0560166	1.06241e+39	3.95224e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.03712e+38	0	-0.0560165	1.24011e+39	4.61331e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	4.71239e+38	0	-0.0560165	1.44754e+39	5.38495e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	5.5006e+38	0	-0.0560165	1.68966e+39	6.28565e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	6.42064e+38	0	-0.0560165	1.97227e+39	7.33701e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	7.49458e+38	0	-0.0560165	2.30216e+39	8.56422e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	8.74815e+38	0	-0.0560165	2.68723e+39	9.9967e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.02114e+39	0	-0.0560165	3.1367e+39	0.000116688	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.19194e+39	0	-0.0560164	3.66136e+39	0.000136205	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.39131e+39	0	-0.0560164	4.27377e+39	0.000158988	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.62402e+39	0	-0.0560163	4.98862e+39	0.00018558	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	1.89566e+39	0	-0.0560163	5.82303e+39	0.000216621	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.21274e+39	0	-0.0560162	6.79701e+39	0.000252854	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.58284e+39	0	-0.0560161	7.93389e+39	0.000295147	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	3.01486e+39	0	-0.0560159	9.26094e+39	0.000344514	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	3.51914e+39	0	-0.0560158	1.081e+40	0.000402139	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	4.10776e+39	0	-0.0560156	1.26181e+40	0.000469401	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	4.79484e+39	0	-0.0560153	1.47286e+40	0.000547915	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	5.59684e+39	0	-0.056015	1.71921e+40	0.000639561	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	6.533e+39	0	-0.0560146	2.00677e+40	0.000746535	0	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	7.62573e+39	0	-0.0560141	2.34243e+40	0.000871402	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	8.90125e+39	0	-0.0560134	2.73423e+40	0.00101715	0	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	1.03901e+40	0	-0.0560126	3.19156e+40	0.00118729	0	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	1.2128e+40	0	-0.0560116	3.72539e+40	0.00138587	0	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	1.41566e+40	0	-0.0560103	4.3485e+40	0.00161768	0	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	1.65245e+40	0	-0.0560086	5.07583e+40	0.00188825	0	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	1.92886e+40	0	-0.0560066	5.92481e+40	0.00220408	0	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	2.25149e+40	0	-0.056004	6.91579e+40	0.00257273	0	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	2.6281e+40	0	-0.0560008	8.07251e+40	0.00300303	0	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	3.0677e+40	0	-0.0559967	9.42268e+40	0.00350531	0	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	3.58084e+40	0	-0.0559915	1.09987e+41	0.00409158	0	2.68812e+43	1
41	10000000	0.9999	0.0001	100	4.17983e+40	0	-0.055985	1.28382e+41	0.00477591	0	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	4.87903e+40	0	-0.0559769	1.49854e+41	0.00557467	0	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	5.6952e+40	0	-0.0559666	1.74916e+41	0.006507	0	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	6.64793e+40	0	-0.0559537	2.04169e+41	0.00759522	0	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	7.76009e+40	0	-0.0559375	2.38312e+41	0.0088654	0	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	9.05836e+40	0	-0.055917	2.78164e+41	0.0103479	0	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	1.05739e+41	0	-0.0558913	3.24677e+41	0.0120782	0	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	1.23432e+41	0	-0.055859	3.78964e+41	0.0140978	0	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	1.44087e+41	0	-0.0558184	4.42322e+41	0.0164547	0	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	1.68201e+41	0	-0.0557674	5.16264e+41	0.0192054	0	2.68812e+43	1
51	10000000	0.999	0.001	100	1.96355e+41	0	-0.0557033	6.02553e+41	0.0224154	0	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	2.29227e+41	0	-0.0556229	7.03246e+41	0.0261613	0	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	2.67611e+41	0	-0.055522	8.20737e+41	0.030532	0	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	3.12436e+41	0	-0.0553955	9.57816e+41	0.0356315	0	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	3.64788e+41	0	-0.0552371	1.11773e+42	0.0415804	0	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	4.25939e+41	0	-0.0550389	1.30425e+42	0.0485191	0	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	4.97383e+41	0	-0.0547911	1.52176e+42	0.0566108	0	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	5.8087e+41	0	-0.0544819	1.77536e+42	0.0660446	0	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	6.78457e+41	0	-0.0540967	2.07091e+42	0.0770396	0	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	7.92567e+41	0	-0.0536177	2.41524e+42	0.0898489	0	2.68812e+43	1
