# Filename: 3Dvlt_macro_Tv_Op12_Cc0.25_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.25, K0c=0.796747949840368, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	1.00172e+38	0	-0.0993653	1.25726e+38	4.6771e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.16927e+38	0	-0.0993653	1.46755e+38	5.45941e-06	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.36485e+38	0	-0.0993653	1.71302e+38	6.37257e-06	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.59314e+38	0	-0.0993653	1.99955e+38	7.43847e-06	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.85961e+38	0	-0.0993653	2.334e+38	8.68265e-06	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	2.17065e+38	0	-0.0993653	2.72439e+38	1.01349e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.53372e+38	0	-0.0993653	3.18008e+38	1.18301e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.95752e+38	0	-0.0993653	3.71199e+38	1.38089e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.45221e+38	0	-0.0993653	4.33287e+38	1.61186e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	4.02963e+38	0	-0.0993653	5.0576e+38	1.88147e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.70364e+38	0	-0.0993653	5.90355e+38	2.19617e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	5.49039e+38	0	-0.0993653	6.891e+38	2.5635e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	6.40873e+38	0	-0.0993653	8.04361e+38	2.99229e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	7.48068e+38	0	-0.0993652	9.38901e+38	3.49278e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	8.73192e+38	0	-0.0993652	1.09595e+39	4.077e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	1.01925e+39	0	-0.0993652	1.27926e+39	4.75893e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.18973e+39	0	-0.0993652	1.49323e+39	5.55493e-05	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.38873e+39	0	-0.0993651	1.74299e+39	6.48406e-05	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.62101e+39	0	-0.0993651	2.03453e+39	7.56861e-05	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.89214e+39	0	-0.099365	2.37483e+39	8.83456e-05	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	2.20863e+39	0	-0.0993649	2.77206e+39	0.000103123	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.57806e+39	0	-0.0993648	3.23572e+39	0.000120371	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	3.00927e+39	0	-0.0993646	3.77694e+39	0.000140505	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	3.51261e+39	0	-0.0993645	4.40868e+39	0.000164006	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	4.10015e+39	0	-0.0993642	5.14609e+39	0.000191438	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	4.78595e+39	0	-0.0993639	6.00684e+39	0.000223459	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	5.58647e+39	0	-0.0993636	7.01156e+39	0.000260835	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	6.52089e+39	0	-0.0993631	8.18434e+39	0.000304464	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	7.61161e+39	0	-0.0993626	9.55328e+39	0.000355389	0	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	8.88476e+39	0	-0.0993618	1.11512e+40	0.000414833	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	1.03709e+40	0	-0.0993609	1.30164e+40	0.000484219	0	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	1.21056e+40	0	-0.0993598	1.51935e+40	0.000565211	0	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	1.41304e+40	0	-0.0993584	1.77349e+40	0.00065975	0	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	1.6494e+40	0	-0.0993566	2.07013e+40	0.000770103	0	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	1.9253e+40	0	-0.0993543	2.41638e+40	0.000898912	0	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	2.24734e+40	0	-0.0993515	2.82055e+40	0.00104927	0	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	2.62326e+40	0	-0.0993479	3.29233e+40	0.00122477	0	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	3.06207e+40	0	-0.0993433	3.84302e+40	0.00142963	0	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	3.57429e+40	0	-0.0993377	4.48581e+40	0.00166876	0	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	4.1722e+40	0	-0.0993305	5.23612e+40	0.00194788	0	2.68812e+43	1
41	10000000	0.9999	0.0001	100	4.87016e+40	0	-0.0993215	6.11194e+40	0.00227369	0	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	5.68491e+40	0	-0.0993101	7.13424e+40	0.00265399	0	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	6.636e+40	0	-0.0992959	8.32754e+40	0.00309791	0	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	7.74628e+40	0	-0.0992779	9.72043e+40	0.00361607	0	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	9.04242e+40	0	-0.0992553	1.13463e+41	0.00422091	0	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	1.05556e+41	0	-0.0992269	1.32441e+41	0.00492692	0	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	1.23222e+41	0	-0.0991912	1.54594e+41	0.00575102	0	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	1.43847e+41	0	-0.0991463	1.80452e+41	0.00671296	0	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	1.67929e+41	0	-0.0990899	2.10636e+41	0.0078358	0	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	1.9605e+41	0	-0.099019	2.45868e+41	0.00914647	0	2.68812e+43	1
