# Filename: 3Dvlt_macro_Tv_Op12_Cc0.65_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.65, K0c=0.41625279991889, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	9.17725e+37	0	-0.0691493	2.20473e+38	8.20176e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.07123e+38	0	-0.0691493	2.5735e+38	9.57362e-06	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.2504e+38	0	-0.0691493	3.00395e+38	1.11749e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.45955e+38	0	-0.0691493	3.5064e+38	1.30441e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.70368e+38	0	-0.0691493	4.0929e+38	1.52259e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	1.98864e+38	0	-0.0691492	4.77749e+38	1.77726e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.32127e+38	0	-0.0691492	5.57659e+38	2.07453e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.70953e+38	0	-0.0691492	6.50934e+38	2.42153e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.16274e+38	0	-0.0691492	7.59812e+38	2.82656e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.69175e+38	0	-0.0691492	8.869e+38	3.29934e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.30924e+38	0	-0.0691492	1.03525e+39	3.85119e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	5.03002e+38	0	-0.0691492	1.20841e+39	4.49536e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	5.87136e+38	0	-0.0691492	1.41053e+39	5.24727e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	6.85342e+38	0	-0.0691492	1.64646e+39	6.12494e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	7.99975e+38	0	-0.0691492	1.92185e+39	7.14942e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	9.33781e+38	0	-0.0691491	2.2433e+39	8.34526e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.08997e+39	0	-0.0691491	2.61852e+39	9.74111e-05	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.27228e+39	0	-0.0691491	3.05651e+39	0.000113704	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.48509e+39	0	-0.069149	3.56775e+39	0.000132723	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.73349e+39	0	-0.069149	4.1645e+39	0.000154923	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	2.02344e+39	0	-0.0691489	4.86107e+39	0.000180836	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.36188e+39	0	-0.0691488	5.67415e+39	0.000211083	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.75694e+39	0	-0.0691487	6.62323e+39	0.000246389	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	3.21808e+39	0	-0.0691485	7.73105e+39	0.000287601	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	3.75634e+39	0	-0.0691484	9.02417e+39	0.000335706	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	4.38464e+39	0	-0.0691481	1.05336e+40	0.000391857	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	5.11804e+39	0	-0.0691478	1.22955e+40	0.0004574	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	5.9741e+39	0	-0.0691474	1.4352e+40	0.000533906	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	6.97336e+39	0	-0.069147	1.67526e+40	0.000623209	0	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	8.13975e+39	0	-0.0691464	1.95547e+40	0.000727449	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	9.50125e+39	0	-0.0691456	2.28254e+40	0.000849123	0	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	1.10905e+40	0	-0.0691447	2.66433e+40	0.00099115	0	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	1.29455e+40	0	-0.0691435	3.10997e+40	0.00115693	0	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	1.51109e+40	0	-0.069142	3.63015e+40	0.00135044	0	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	1.76384e+40	0	-0.0691402	4.23733e+40	0.00157632	0	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	2.05888e+40	0	-0.0691378	4.94607e+40	0.00183998	0	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	2.40327e+40	0	-0.0691348	5.77335e+40	0.00214773	0	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	2.80527e+40	0	-0.0691311	6.739e+40	0.00250696	0	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	3.27452e+40	0	-0.0691264	7.86615e+40	0.00292627	0	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	3.82226e+40	0	-0.0691205	9.18183e+40	0.00341571	0	2.68812e+43	1
41	10000000	0.9999	0.0001	100	4.46165e+40	0	-0.069113	1.07175e+41	0.00398701	0	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	5.20802e+40	0	-0.0691037	1.25101e+41	0.00465385	0	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	6.07926e+40	0	-0.0690919	1.46024e+41	0.00543221	0	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	7.0963e+40	0	-0.069077	1.70446e+41	0.00634074	0	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	8.28354e+40	0	-0.0690584	1.98953e+41	0.00740119	0	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	9.66951e+40	0	-0.0690349	2.32225e+41	0.00863896	0	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	1.12875e+41	0	-0.0690054	2.71061e+41	0.0100837	0	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	1.31764e+41	0	-0.0689683	3.1639e+41	0.0117699	0	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	1.53817e+41	0	-0.0689217	3.69295e+41	0.0137381	0	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	1.79565e+41	0	-0.0688631	4.31043e+41	0.0160351	0	2.68812e+43	1
51	10000000	0.999	0.001	100	2.0963e+41	0	-0.0687895	5.03108e+41	0.018716	0	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	2.44737e+41	0	-0.0686972	5.87212e+41	0.0218447	0	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	2.85736e+41	0	-0.0685813	6.85361e+41	0.0254959	0	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	3.33624e+41	0	-0.0684361	7.99894e+41	0.0297567	0	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	3.89566e+41	0	-0.0682542	9.33536e+41	0.0347283	0	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	4.5493e+41	0	-0.0680266	1.08946e+42	0.0405288	0	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	5.31324e+41	0	-0.0677421	1.27136e+42	0.0472957	0	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	6.20639e+41	0	-0.0673871	1.48354e+42	0.0551888	0	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	7.25102e+41	0	-0.0669448	1.73098e+42	0.0643939	0	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	8.47348e+41	0	-0.0663947	2.01949e+42	0.0751265	0	2.68812e+43	1
