# Filename: 3Dvlt_macro_Tv_Op12_Cc1.10_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=1.1, K0c=0.296468939006783, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	8.34433e+37	0	-0.0509889	2.81457e+38	1.04704e-05	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	9.74004e+37	0	-0.0509889	3.28535e+38	1.22217e-05	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.13692e+38	0	-0.0509889	3.83487e+38	1.4266e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.32708e+38	0	-0.0509889	4.4763e+38	1.66522e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.54906e+38	0	-0.0509889	5.22502e+38	1.94375e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	1.80816e+38	0	-0.0509889	6.09897e+38	2.26886e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.11059e+38	0	-0.0509889	7.11911e+38	2.64836e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.46362e+38	0	-0.0509889	8.30988e+38	3.09134e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	2.87569e+38	0	-0.0509889	9.69981e+38	3.6084e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.35669e+38	0	-0.0509889	1.13222e+39	4.21196e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	3.91814e+38	0	-0.0509889	1.3216e+39	4.91646e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	4.5735e+38	0	-0.0509889	1.54266e+39	5.73881e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	5.33848e+38	0	-0.0509889	1.80069e+39	6.6987e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	6.23142e+38	0	-0.0509888	2.10188e+39	7.81915e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	7.2737e+38	0	-0.0509888	2.45345e+39	9.127e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	8.49033e+38	0	-0.0509888	2.86382e+39	0.000106536	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	9.91045e+38	0	-0.0509888	3.34283e+39	0.000124356	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.15681e+39	0	-0.0509887	3.90196e+39	0.000145156	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.3503e+39	0	-0.0509887	4.55461e+39	0.000169435	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.57616e+39	0	-0.0509887	5.31643e+39	0.000197775	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	1.83979e+39	0	-0.0509886	6.20568e+39	0.000230856	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.14752e+39	0	-0.0509885	7.24366e+39	0.00026947	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.50672e+39	0	-0.0509884	8.45526e+39	0.000314542	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	2.92601e+39	0	-0.0509883	9.86951e+39	0.000367153	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	3.41542e+39	0	-0.0509882	1.15203e+40	0.000428564	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	3.9867e+39	0	-0.050988	1.34472e+40	0.000500247	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	4.65353e+39	0	-0.0509877	1.56965e+40	0.00058392	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	5.4319e+39	0	-0.0509874	1.83219e+40	0.000681588	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	6.34046e+39	0	-0.050987	2.13864e+40	0.000795592	0	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	7.40099e+39	0	-0.0509865	2.49636e+40	0.000928664	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	8.63891e+39	0	-0.0509859	2.9139e+40	0.00108399	0	2.68812e+43	1
