# Filename: 3Dvlt_macro_Tv_Op12_Cc0.40_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.4, K0c=0.575343429648938, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	9.7246e+37	0	-0.0853145	1.69023e+38	6.28777e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.13512e+38	0	-0.0853145	1.97294e+38	7.33948e-06	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.32498e+38	0	-0.0853145	2.30294e+38	8.5671e-06	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.5466e+38	0	-0.0853145	2.68813e+38	1.00001e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.80529e+38	0	-0.0853145	3.13776e+38	1.16727e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	2.10725e+38	0	-0.0853145	3.66259e+38	1.36251e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.45971e+38	0	-0.0853145	4.27521e+38	1.59041e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.87113e+38	0	-0.0853145	4.9903e+38	1.85643e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.35137e+38	0	-0.0853145	5.82499e+38	2.16694e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.91193e+38	0	-0.0853144	6.7993e+38	2.52939e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.56625e+38	0	-0.0853144	7.93657e+38	2.95246e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	5.33002e+38	0	-0.0853144	9.26407e+38	3.4463e-05	0	2.68812e+43	1
