# Filename: 3Dvlt_macro_Tv_Op12_Cc0.80_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.8, K0c=0.36362286558404, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	8.87485e+37	0	-0.0619686	2.44068e+38	9.0795e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.03593e+38	0	-0.0619686	2.84891e+38	1.05982e-05	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.2092e+38	0	-0.0619686	3.32543e+38	1.23709e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.41146e+38	0	-0.0619686	3.88165e+38	1.444e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.64754e+38	0	-0.0619686	4.53091e+38	1.68553e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	1.92312e+38	0	-0.0619686	5.28876e+38	1.96746e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.24478e+38	0	-0.0619686	6.17338e+38	2.29654e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.62025e+38	0	-0.0619686	7.20596e+38	2.68067e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.05852e+38	0	-0.0619686	8.41125e+38	3.12905e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.5701e+38	0	-0.0619686	9.81815e+38	3.65243e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.16725e+38	0	-0.0619686	1.14604e+39	4.26334e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	4.86428e+38	0	-0.0619686	1.33773e+39	4.97644e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	5.67789e+38	0	-0.0619686	1.56148e+39	5.80882e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	6.6276e+38	0	-0.0619685	1.82266e+39	6.78042e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	7.73615e+38	0	-0.0619685	2.12752e+39	7.91454e-05	0	2.68812e+43	1
16	10000000	1	3.16228e-07	100	9.03013e+38	0	-0.0619685	2.48338e+39	9.23835e-05	0	2.68812e+43	1
17	10000000	1	3.98107e-07	100	1.05405e+39	0	-0.0619685	2.89875e+39	0.000107836	0	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	1.23036e+39	0	-0.0619684	3.38361e+39	0.000125873	0	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	1.43615e+39	0	-0.0619684	3.94956e+39	0.000146927	0	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	1.67637e+39	0	-0.0619683	4.61018e+39	0.000171502	0	2.68812e+43	1
21	10000000	0.999999	1e-06	100	1.95676e+39	0	-0.0619683	5.38129e+39	0.000200188	0	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	2.28406e+39	0	-0.0619682	6.28138e+39	0.000233672	0	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	2.6661e+39	0	-0.0619681	7.33203e+39	0.000272757	0	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	3.11204e+39	0	-0.0619679	8.55841e+39	0.000318379	0	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	3.63257e+39	0	-0.0619678	9.98991e+39	0.000371632	0	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	4.24017e+39	0	-0.0619675	1.16609e+40	0.000433793	0	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	4.94939e+39	0	-0.0619673	1.36113e+40	0.00050635	0	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	5.77725e+39	0	-0.0619669	1.58879e+40	0.000591044	0	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	6.74358e+39	0	-0.0619665	1.85454e+40	0.000689903	0	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	7.87154e+39	0	-0.0619659	2.16474e+40	0.000805298	0	2.68812e+43	1
31	10000000	0.99999	1e-05	100	9.18817e+39	0	-0.0619652	2.52681e+40	0.000939994	0	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	1.0725e+40	0	-0.0619644	2.94945e+40	0.00109722	0	2.68812e+43	1
