# Filename: vlt_ThermStates_lmax100_A_Cc0.260.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.4865	5.00034	5.72774e-11	1.00482e-07	6.94843e-06	1.07723e-05
1	1.25893e-08	13.3428	5.00033	5.72783e-11	1.98823e-07	8.02221e-06	1.2437e-05
1	1.58489e-08	13.1991	5.0004	5.72717e-11	1.96682e-07	9.26207e-06	1.43592e-05
1	1.99526e-08	13.0553	5.00003	5.73079e-11	1.94539e-07	1.06937e-05	1.65786e-05
1	2.51189e-08	12.9116	5.0002	5.72906e-11	3.84796e-07	1.23467e-05	1.91413e-05
1	3.16228e-08	12.7679	5.00042	5.72696e-11	3.80513e-07	1.42554e-05	2.21003e-05
1	3.98107e-08	12.6241	5.00017	5.72943e-11	3.76227e-07	1.64592e-05	2.55169e-05
1	5.01187e-08	12.4804	5.00044	5.72679e-11	7.4389e-07	1.90037e-05	2.94618e-05
1	6.30957e-08	12.3366	5.00023	5.72884e-11	7.35319e-07	2.19418e-05	3.40168e-05
1	7.94328e-08	12.1928	5.00003	5.73074e-11	7.26748e-07	2.53342e-05	3.9276e-05
1	1e-07	12.0491	5.00035	5.72764e-11	1.43636e-06	2.92511e-05	4.53485e-05
1	1.25893e-07	11.9053	5.00018	5.72932e-11	1.41922e-06	3.37738e-05	5.236e-05
1	1.58489e-07	11.7615	5.00001	5.73093e-11	1.40208e-06	3.89957e-05	6.04557e-05
1	1.99526e-07	11.6178	5.00035	5.7276e-11	2.7699e-06	4.50251e-05	6.98031e-05
1	2.51189e-07	11.474	5.0002	5.7291e-11	2.73561e-06	5.19867e-05	8.05959e-05
1	3.16228e-07	11.3302	5.00005	5.73057e-11	2.70133e-06	6.00248e-05	9.30575e-05
1	3.98107e-07	11.1865	5.0004	5.72712e-11	5.33414e-06	6.93058e-05	0.000107446
0.999999	5.01187e-07	11.0427	5.00026	5.72852e-11	5.26557e-06	8.00219e-05	0.000124059
0.999999	6.30957e-07	10.8989	5.00012	5.72991e-11	5.197e-06	9.23949e-05	0.000143241
0.999999	7.94328e-07	10.7552	5.00048	5.7264e-11	1.0257e-05	0.000106681	0.000165389
0.999999	1e-06	10.6114	5.00034	5.72776e-11	1.01198e-05	0.000123176	0.000190962
0.999999	1.25893e-06	10.4676	5.0002	5.7291e-11	9.98268e-06	0.000142222	0.000220489
0.999998	1.58489e-06	10.3238	5.00006	5.73044e-11	1.96911e-05	0.000164212	0.000254581
0.999998	1.99526e-06	10.1801	5.00043	5.72688e-11	1.9417e-05	0.000189603	0.000293945
0.999997	2.51189e-06	10.0363	5.00029	5.72819e-11	1.91427e-05	0.00021892	0.000339395
0.999997	3.16228e-06	9.8925	5.00016	5.72949e-11	3.77369e-05	0.00025277	0.000391873
0.999996	3.98107e-06	9.7487	5.00003	5.73079e-11	3.71883e-05	0.000291854	0.000452465
0.999995	5.01187e-06	9.605	5.0004	5.72718e-11	3.66402e-05	0.000336981	0.000522425
0.999994	6.30957e-06	9.4612	5.00027	5.72845e-11	7.21832e-05	0.000389087	0.000603204
0.999992	7.94328e-06	9.3174	5.00014	5.72969e-11	7.10861e-05	0.000449249	0.000696472
0.99999	1e-05	9.1736	5.00001	5.73091e-11	6.9989e-05	0.000518713	0.000804162
0.999987	1.25893e-05	9.0299	5.00039	5.72723e-11	0.000137785	0.000598919	0.000928503
0.999984	1.58489e-05	8.8861	5.00027	5.72839e-11	0.000135591	0.000691528	0.00107207
0.99998	1.99526e-05	8.7423	5.00016	5.7295e-11	0.000133397	0.000798456	0.00123784
0.999975	2.51189e-05	8.5985	5.00005	5.73057e-11	0.000262405	0.00092192	0.00142923
0.999968	3.16228e-05	8.4548	5.00045	5.72668e-11	0.00025802	0.00106448	0.00165022
0.99996	3.98107e-05	8.311	5.00035	5.72759e-11	0.000253632	0.00122908	0.00190538
0.99995	5.01187e-05	8.1672	5.00027	5.7284e-11	0.000498486	0.00141914	0.0022
0.999937	6.30957e-05	8.0234	5.0002	5.72907e-11	0.000489709	0.00163859	0.00254017
0.999921	7.94328e-05	7.8796	5.00015	5.72957e-11	0.000480933	0.00189198	0.00293294
0.9999	0.0001	7.7358	5.00012	5.72986e-11	0.000944312	0.00218457	0.00338643
0.999874	0.000125893	7.592	5.00012	5.72989e-11	0.000926758	0.00252242	0.00391005
0.999842	0.000158489	7.4482	5.00015	5.72957e-11	0.000909204	0.00291254	0.00451464
0.9998	0.000199526	7.3044	5.00023	5.72884e-11	0.0017833	0.00336302	0.00521271
0.999749	0.000251189	7.1606	5.00036	5.72757e-11	0.00174819	0.00388322	0.00601872
0.999684	0.000316228	7.0167	5.00006	5.73052e-11	0.00171306	0.00448396	0.00694936
0.999602	0.000398107	6.8729	5.00035	5.72774e-11	0.00335591	0.00517771	0.0080239
0.999499	0.000501187	6.729	5.00025	5.72878e-11	0.00328564	0.00597894	0.00926461
0.999369	0.000630957	6.5851	5.00029	5.72849e-11	0.00321538	0.00690434	0.0106972
0.999206	0.000794328	6.4411	5	5.7314e-11	0.00629014	0.00797326	0.0123513
0.999	0.001	6.2972	5.00044	5.72731e-11	0.00614961	0.00920807	0.0142612
0.998741	0.00125893	6.1531	5.00015	5.73034e-11	0.00600889	0.0106347	0.0164664
0.998415	0.00158489	6.009	5.00022	5.73001e-11	0.0117363	0.0122833	0.0190128
0.998005	0.00199526	5.8648	5.00024	5.73037e-11	0.0114547	0.0141886	0.021953
0.997488	0.00251189	5.7205	5.00032	5.73032e-11	0.0111729	0.0163914	0.025348
0.996838	0.00316228	5.576	5.00011	5.7334e-11	0.0217813	0.0189389	0.0292684
0.996019	0.00398107	5.4314	5.00031	5.73299e-11	0.0212164	0.0218862	0.0337954
0.994988	0.00501187	5.2865	5.00016	5.73674e-11	0.0206504	0.025298	0.0390234
0.99369	0.00630957	5.1414	5.00047	5.73705e-11	0.0401672	0.0292502	0.045061
0.992057	0.00794328	4.9958	5.00013	5.74522e-11	0.0390297	0.0338324	0.0520343
