# Filename: vlt_ThermStates_lmax100_A_Cc0.170.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.6298	5.00021	3.37611e-09	1.0155e-07	6.02062e-06	6.60808e-06
1	1.25893e-08	13.4833	5.00041	3.37556e-09	2.00917e-07	6.97081e-06	7.65097e-06
1	1.58489e-08	13.3367	5.00024	3.37603e-09	1.98732e-07	8.07116e-06	8.85869e-06
1	1.99526e-08	13.1901	5.00017	3.37622e-09	1.96548e-07	9.34539e-06	1.02573e-05
1	2.51189e-08	13.0435	5.00019	3.37618e-09	3.88727e-07	1.0821e-05	1.18768e-05
1	3.16228e-08	12.8969	5.00027	3.37597e-09	3.84358e-07	1.25297e-05	1.37523e-05
1	3.98107e-08	12.7503	5.0004	3.37561e-09	3.79989e-07	1.45084e-05	1.5924e-05
1	5.01187e-08	12.6036	5.00007	3.37652e-09	7.51233e-07	1.67997e-05	1.84389e-05
1	6.30957e-08	12.457	5.00027	3.37596e-09	7.42495e-07	1.9453e-05	2.13511e-05
1	7.94328e-08	12.3104	5.0005	3.37533e-09	7.33757e-07	2.25255e-05	2.47234e-05
1	1e-07	12.1637	5.00025	3.37602e-09	1.45003e-06	2.60834e-05	2.86284e-05
1	1.25893e-07	12.017	5.00001	3.37667e-09	1.43254e-06	3.02033e-05	3.31503e-05
1	1.58489e-07	11.8704	5.00029	3.37591e-09	1.41506e-06	3.4974e-05	3.83866e-05
1	1.99526e-07	11.7237	5.00008	3.37649e-09	2.79515e-06	4.04985e-05	4.445e-05
1	2.51189e-07	11.5771	5.00037	3.37567e-09	2.7602e-06	4.68956e-05	5.14713e-05
1	3.16228e-07	11.4304	5.00018	3.37621e-09	2.72522e-06	5.43032e-05	5.96018e-05
1	3.98107e-07	11.2838	5.00048	3.37536e-09	5.38054e-06	6.28811e-05	6.90166e-05
0.999999	5.01187e-07	11.1371	5.0003	3.37588e-09	5.31058e-06	7.2814e-05	7.99187e-05
0.999999	6.30957e-07	10.9904	5.00011	3.37639e-09	5.24063e-06	8.4316e-05	9.25429e-05
0.999999	7.94328e-07	10.8438	5.00043	3.37551e-09	1.03415e-05	9.76349e-05	0.000107161
0.999999	1e-06	10.6971	5.00025	3.376e-09	1.02015e-05	0.000113058	0.000124089
0.999999	1.25893e-06	10.5504	5.00008	3.37649e-09	1.00616e-05	0.000130917	0.000143691
0.999998	1.58489e-06	10.4038	5.0004	3.3756e-09	1.98437e-05	0.000151597	0.000166389
0.999998	1.99526e-06	10.2571	5.00023	3.37608e-09	1.95639e-05	0.000175545	0.000192673
0.999997	2.51189e-06	10.1104	5.00005	3.37655e-09	1.92841e-05	0.000203275	0.000223109
0.999997	3.16228e-06	9.9638	5.00038	3.37565e-09	3.80089e-05	0.000235386	0.000258352
0.999996	3.98107e-06	9.8171	5.00021	3.37611e-09	3.74493e-05	0.000272569	0.000299163
0.999995	5.01187e-06	9.6704	5.00004	3.37658e-09	3.68896e-05	0.000315626	0.000346421
0.999994	6.30957e-06	9.5238	5.00038	3.37566e-09	7.26608e-05	0.000365485	0.000401144
0.999992	7.94328e-06	9.3771	5.00021	3.37611e-09	7.15416e-05	0.00042322	0.000464511
0.99999	1e-05	9.2304	5.00005	3.37656e-09	7.04224e-05	0.000490075	0.000537888
0.999987	1.25893e-05	9.0838	5.00039	3.37562e-09	0.000138608	0.000567492	0.000622857
0.999984	1.58489e-05	8.9371	5.00024	3.37604e-09	0.000136369	0.000657139	0.000721247
0.99998	1.99526e-05	8.7904	5.00009	3.37646e-09	0.000134131	0.000760949	0.000835181
0.999975	2.51189e-05	8.6438	5.00044	3.37548e-09	0.000263788	0.000881158	0.000967112
0.999968	3.16228e-05	8.4971	5.00031	3.37585e-09	0.000259311	0.00102036	0.00111988
0.99996	3.98107e-05	8.3504	5.00018	3.3762e-09	0.000254834	0.00118155	0.00129679
0.99995	5.01187e-05	8.2037	5.00007	3.37652e-09	0.000500714	0.00136821	0.00150164
0.999937	6.30957e-05	8.0571	5.00046	3.37542e-09	0.000491766	0.00158437	0.00173885
0.999921	7.94328e-05	7.9104	5.00038	3.37565e-09	0.000482812	0.00183468	0.00201354
0.9999	0.0001	7.7637	5.00032	3.37582e-09	0.000947717	0.00212455	0.00233161
0.999874	0.000125893	7.617	5.00029	3.3759e-09	0.00092981	0.00246022	0.00269994
0.999842	0.000158489	7.4703	5.0003	3.37588e-09	0.000911902	0.00284896	0.00312645
0.9998	0.000199526	7.3236	5.00036	3.37574e-09	0.00178799	0.00329915	0.00362034
0.999749	0.000251189	7.1769	5.00047	3.37544e-09	0.00175217	0.00382052	0.00419225
0.999684	0.000316228	7.0301	5.00016	3.37631e-09	0.00171633	0.00442436	0.00485452
0.999602	0.000398107	6.8834	5.00044	3.37556e-09	0.00336104	0.00512372	0.00562143
0.999499	0.000501187	6.7366	5.00034	3.37587e-09	0.00328936	0.00593378	0.0065095
0.999369	0.000630957	6.5898	5.00039	3.37578e-09	0.00321768	0.00687211	0.00753789
0.999206	0.000794328	6.4429	5.00013	3.37657e-09	0.00629189	0.00795913	0.00872879
0.999	0.001	6.296	5.00011	3.37674e-09	0.00614844	0.00921852	0.0101079
0.998741	0.00125893	6.1491	5.00038	3.37613e-09	0.00600498	0.0106778	0.011705
0.998415	0.00158489	6.002	5.00004	3.3773e-09	0.0117227	0.0123691	0.0135545
0.998005	0.00199526	5.8549	5.00018	3.37725e-09	0.0114354	0.0143296	0.0156964
0.997488	0.00251189	5.7077	5.00042	3.37705e-09	0.0111479	0.0166029	0.0181771
0.996838	0.00316228	5.5603	5.00043	3.3777e-09	0.0217199	0.0192398	0.0210503
0.996019	0.00398107	5.4127	5.00042	3.37874e-09	0.0211434	0.0222998	0.0243782
0.994988	0.00501187	5.2648	5.00015	3.38098e-09	0.0205656	0.0258529	0.0282333
0.99369	0.00630957	5.1167	5.00045	3.38231e-09	0.0399742	0.0299816	0.0326994
0.992057	0.00794328	4.9681	5.00025	3.38603e-09	0.0388133	0.0347835	0.0378742
