# Filename: vlt_ThermStates_lmax100_A_Cc0.190.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.5926	5.00038	1.36797e-09	1.01273e-07	6.24902e-06	7.51026e-06
1	1.25893e-08	13.4467	5.00015	1.36829e-09	2.00371e-07	7.23029e-06	8.68957e-06
1	1.58489e-08	13.3008	5.00003	1.36845e-09	1.98197e-07	8.36583e-06	1.00543e-05
1	1.99526e-08	13.1549	5.00001	1.36849e-09	1.96023e-07	9.67988e-06	1.16336e-05
1	2.51189e-08	13.009	5.00005	1.36843e-09	3.87698e-07	1.12005e-05	1.34611e-05
1	3.16228e-08	12.8631	5.00015	1.36829e-09	3.8335e-07	1.29601e-05	1.55759e-05
1	3.98107e-08	12.7172	5.0003	1.36809e-09	3.79002e-07	1.49964e-05	1.80231e-05
1	5.01187e-08	12.5713	5.00048	1.36783e-09	7.49308e-07	1.73526e-05	2.08549e-05
1	6.30957e-08	12.4253	5.00019	1.36823e-09	7.40606e-07	2.00792e-05	2.41318e-05
1	7.94328e-08	12.2794	5.00042	1.36791e-09	7.31909e-07	2.32344e-05	2.79237e-05
1	1e-07	12.1334	5.00018	1.36825e-09	1.44641e-06	2.68854e-05	3.23117e-05
1	1.25893e-07	11.9875	5.00044	1.36788e-09	1.42902e-06	3.11102e-05	3.73892e-05
1	1.58489e-07	11.8415	5.00022	1.36819e-09	1.41162e-06	3.59991e-05	4.32647e-05
1	1.99526e-07	11.6955	5.00001	1.36849e-09	2.78842e-06	4.16562e-05	5.00636e-05
1	2.51189e-07	11.5496	5.0003	1.36808e-09	2.75364e-06	4.82024e-05	5.7931e-05
1	3.16228e-07	11.4036	5.0001	1.36836e-09	2.71883e-06	5.57774e-05	6.70349e-05
1	3.98107e-07	11.2577	5.00041	1.36793e-09	5.36809e-06	6.45429e-05	7.75695e-05
0.999999	5.01187e-07	11.1117	5.00022	1.3682e-09	5.29847e-06	7.46859e-05	8.97596e-05
0.999999	6.30957e-07	10.9657	5.00003	1.36846e-09	5.22885e-06	8.6423e-05	0.000103866
