# Filename: vlt_ThermStates_lmax100_A_Cc0.240.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.5136	5.00041	1.42055e-10	1.00684e-07	6.76275e-06	9.82588e-06
1	1.25893e-08	13.3693	5.0003	1.42079e-10	1.99218e-07	7.81236e-06	1.13509e-05
1	1.58489e-08	13.225	5.00027	1.42084e-10	1.97068e-07	9.02504e-06	1.31129e-05
1	1.99526e-08	13.0807	5.00031	1.42075e-10	1.94918e-07	1.04261e-05	1.51485e-05
1	2.51189e-08	12.9364	5.00041	1.42054e-10	3.85535e-07	1.20448e-05	1.75004e-05
1	3.16228e-08	12.792	5.00005	1.42131e-10	3.81231e-07	1.39149e-05	2.02175e-05
1	3.98107e-08	12.6477	5.00022	1.42094e-10	3.76931e-07	1.60755e-05	2.33567e-05
1	5.01187e-08	12.5034	5.00043	1.42051e-10	7.45261e-07	1.85716e-05	2.69835e-05
1	6.30957e-08	12.359	5.00015	1.4211e-10	7.36654e-07	2.14554e-05	3.11735e-05
1	7.94328e-08	12.2147	5.00039	1.42059e-10	7.28053e-07	2.47872e-05	3.60143e-05
1	1e-07	12.0703	5.00014	1.42112e-10	1.43889e-06	2.86364e-05	4.1607e-05
1	1.25893e-07	11.926	5.00041	1.42055e-10	1.42169e-06	3.30833e-05	4.80682e-05
1	1.58489e-07	11.7816	5.00018	1.42104e-10	1.40448e-06	3.8221e-05	5.55329e-05
1	1.99526e-07	11.6373	5.00046	1.42044e-10	2.77455e-06	4.41565e-05	6.41568e-05
1	2.51189e-07	11.4929	5.00024	1.4209e-10	2.74012e-06	5.10139e-05	7.41202e-05
1	3.16228e-07	11.3485	5.00003	1.42135e-10	2.70569e-06	5.89362e-05	8.56309e-05
1	3.98107e-07	11.2042	5.00033	1.42072e-10	5.34258e-06	6.80889e-05	9.89292e-05
0.999999	5.01187e-07	11.0598	5.00012	1.42116e-10	5.27372e-06	7.8663e-05	0.000114293
0.999999	6.30957e-07	10.9155	5.00042	1.42052e-10	5.20492e-06	9.08794e-05	0.000132042
0.999999	7.94328e-07	10.7711	5.00022	1.42095e-10	1.02721e-05	0.000104993	0.000152549
0.999999	1e-06	10.6267	5.00002	1.42137e-10	1.01344e-05	0.000121298	0.000176239
0.999999	1.25893e-06	10.4824	5.00033	1.42072e-10	9.9968e-06	0.000140136	0.000203609
0.999998	1.58489e-06	10.338	5.00013	1.42114e-10	1.97182e-05	0.000161899	0.00023523
0.999998	1.99526e-06	10.1937	5.00044	1.42049e-10	1.94429e-05	0.000187042	0.000271761
0.999997	2.51189e-06	10.0493	5.00024	1.4209e-10	1.91675e-05	0.00021609	0.000313966
0.999997	3.16228e-06	9.9049	5.00005	1.42131e-10	3.77842e-05	0.00024965	0.000362725
0.999996	3.98107e-06	9.7606	5.00036	1.42065e-10	3.72337e-05	0.000288421	0.000419057
0.999995	5.01187e-06	9.6162	5.00017	1.42106e-10	3.66829e-05	0.000333213	0.000484137
0.999994	6.30957e-06	9.4719	5.00048	1.42039e-10	7.22649e-05	0.000384962	0.000559324
0.999992	7.94328e-06	9.3275	5.0003	1.42079e-10	7.11632e-05	0.000444748	0.000646188
0.99999	1e-05	9.1831	5.00011	1.42118e-10	7.00615e-05	0.000513819	0.000746542
0.999987	1.25893e-05	9.0388	5.00043	1.4205e-10	0.000137921	0.000593617	0.000862481
0.999984	1.58489e-05	8.8944	5.00025	1.42088e-10	0.000135718	0.000685809	0.000996425
0.99998	1.99526e-05	8.75	5.00008	1.42125e-10	0.000133514	0.000792319	0.00115117
0.999975	2.51189e-05	8.6057	5.00041	1.42054e-10	0.000262625	0.000915373	0.00132995
0.999968	3.16228e-05	8.4613	5.00025	1.42088e-10	0.000258218	0.00105754	0.00153649
0.99996	3.98107e-05	8.3169	5.0001	1.4212e-10	0.000253812	0.00122179	0.00177511
0.99995	5.01187e-05	8.1726	5.00046	1.42043e-10	0.000498816	0.00141155	0.00205079
0.999937	6.30957e-05	8.0282	5.00034	1.4207e-10	0.000490002	0.00163078	0.00236928
0.999921	7.94328e-05	7.8838	5.00023	1.42094e-10	0.000481189	0.00188408	0.00273724
0.9999	0.0001	7.7394	5.00014	1.42112e-10	0.000944751	0.00217672	0.00316234
0.999874	0.000125893	7.595	5.00008	1.42125e-10	0.000927124	0.00251484	0.00365346
0.999842	0.000158489	7.4506	5.00006	1.4213e-10	0.000909497	0.0029055	0.00422085
0.9998	0.000199526	7.3062	5.00008	1.42126e-10	0.00178374	0.00335687	0.00487637
0.999749	0.000251189	7.1618	5.00016	1.4211e-10	0.00174849	0.00387841	0.00563369
0.999684	0.000316228	7.0174	5.00031	1.42079e-10	0.00171323	0.00448104	0.00650863
0.999602	0.000398107	6.8729	5.00004	1.42136e-10	0.00335591	0.00517739	0.00751946
0.999499	0.000501187	6.7285	5.00039	1.42063e-10	0.0032854	0.0059821	0.00868729
0.999369	0.000630957	6.584	5.00038	1.42067e-10	0.00321484	0.00691207	0.0100365
0.999206	0.000794328	6.4394	5.00005	1.4214e-10	0.00628848	0.00798691	0.0115953
0.999	0.001	6.2949	5.00045	1.4206e-10	0.00614736	0.00922929	0.0133962
0.998741	0.00125893	6.1502	5.00012	1.42135e-10	0.00600605	0.0106655	0.0154769
0.998415	0.00158489	6.0055	5.00016	1.42135e-10	0.0117295	0.0123262	0.0178809
0.998005	0.00199526	5.8607	5.00016	1.4215e-10	0.0114467	0.0142467	0.0206583
0.997488	0.00251189	5.7158	5.00023	1.42154e-10	0.0111637	0.0164683	0.0238674
0.996838	0.00316228	5.5707	5.00002	1.42225e-10	0.0217605	0.0190392	0.0275753
0.996019	0.00398107	5.4255	5.00024	1.42218e-10	0.0211934	0.0220154	0.0318597
0.994988	0.00501187	5.28	5.00013	1.423e-10	0.020625	0.0254628	0.0368105
0.99369	0.00630957	5.1343	5.0005	1.42305e-10	0.0401117	0.0294588	0.0425319
