# Filename: vlt_ThermStates_lmax100_A_Cc0.230.dat
# Source: vlt_ThermStates.c
# Source version: 5 (2011 Mar 01 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, A=41.3417022403997549418
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.528	5.00029	2.23649e-10	1.00791e-07	6.66591e-06	9.35664e-06
1	1.25893e-08	13.3834	5.00018	2.23683e-10	1.99428e-07	7.7028e-06	1.08121e-05
1	1.58489e-08	13.2388	5.00016	2.23689e-10	1.97273e-07	8.90115e-06	1.24942e-05
1	1.99526e-08	13.0942	5.00021	2.23673e-10	1.95119e-07	1.02861e-05	1.44381e-05
1	2.51189e-08	12.9496	5.00032	2.23638e-10	3.85928e-07	1.18866e-05	1.66847e-05
1	3.16228e-08	12.805	5.00048	2.23589e-10	3.81619e-07	1.37363e-05	1.92811e-05
1	3.98107e-08	12.6603	5.00017	2.23687e-10	3.77306e-07	1.5874e-05	2.22816e-05
1	5.01187e-08	12.5157	5.00039	2.23617e-10	7.45994e-07	1.83444e-05	2.57493e-05
1	6.30957e-08	12.371	5.00013	2.23698e-10	7.37369e-07	2.11994e-05	2.97567e-05
1	7.94328e-08	12.2264	5.00039	2.23616e-10	7.2875e-07	2.44989e-05	3.4388e-05
1	1e-07	12.0817	5.00017	2.23687e-10	1.44025e-06	2.83119e-05	3.97401e-05
1	1.25893e-07	11.9371	5.00045	2.23597e-10	1.42301e-06	3.27184e-05	4.59254e-05
1	1.58489e-07	11.7924	5.00025	2.23661e-10	1.40576e-06	3.78109e-05	5.30735e-05
1	1.99526e-07	11.6477	5.00005	2.23723e-10	2.77703e-06	4.36961e-05	6.13343e-05
1	2.51189e-07	11.5031	5.00036	2.23626e-10	2.74255e-06	5.04973e-05	7.08809e-05
1	3.16228e-07	11.3584	5.00017	2.23685e-10	2.70805e-06	5.83572e-05	8.19134e-05
1	3.98107e-07	11.2138	5.00049	2.23585e-10	5.34716e-06	6.74406e-05	9.46633e-05
0.999999	5.01187e-07	11.0691	5.00031	2.23642e-10	5.27816e-06	7.79378e-05	0.000109398
0.999999	6.30957e-07	10.9244	5.00013	2.23698e-10	5.20916e-06	9.00689e-05	0.000126426
0.999999	7.94328e-07	10.7798	5.00046	2.23596e-10	1.02804e-05	0.000104088	0.000146104
0.999999	1e-06	10.6351	5.00028	2.23651e-10	1.01424e-05	0.00012029	0.000168846
0.999999	1.25893e-06	10.4904	5.00011	2.23705e-10	1.00044e-05	0.000139013	0.000195127
0.999998	1.58489e-06	10.3458	5.00044	2.23602e-10	1.9733e-05	0.000160651	0.000225499
0.999998	1.99526e-06	10.2011	5.00027	2.23655e-10	1.94571e-05	0.000185657	0.000260598
0.999997	2.51189e-06	10.0564	5.0001	2.23709e-10	1.91811e-05	0.000214555	0.000301161
0.999997	3.16228e-06	9.9118	5.00043	2.23604e-10	3.78105e-05	0.000247952	0.000348038
0.999996	3.98107e-06	9.7671	5.00026	2.23656e-10	3.72585e-05	0.000286547	0.000402211
0.999995	5.01187e-06	9.6224	5.0001	2.23709e-10	3.67065e-05	0.000331149	0.000464817
0.999994	6.30957e-06	9.4778	5.00044	2.23603e-10	7.23099e-05	0.000382694	0.000537167
0.999992	7.94328e-06	9.3331	5.00027	2.23654e-10	7.12059e-05	0.000442262	0.000620779
0.99999	1e-05	9.1884	5.00011	2.23704e-10	7.01019e-05	0.000511103	0.000717406
0.999987	1.25893e-05	9.0438	5.00046	2.23596e-10	0.000137997	0.00059066	0.000829072
0.999984	1.58489e-05	8.8991	5.0003	2.23644e-10	0.000135789	0.0006826	0.000958121
0.99998	1.99526e-05	8.7544	5.00016	2.2369e-10	0.000133582	0.000788853	0.00110726
0.999975	2.51189e-05	8.6097	5.00001	2.23735e-10	0.000262747	0.000911646	0.0012796
0.999968	3.16228e-05	8.4651	5.00038	2.23621e-10	0.000258334	0.00105355	0.00147878
0.99996	3.98107e-05	8.3204	5.00025	2.23661e-10	0.000253918	0.00121755	0.00170896
0.99995	5.01187e-05	8.1757	5.00014	2.23697e-10	0.000499005	0.00140709	0.00197496
0.999937	6.30957e-05	8.031	5.00003	2.23729e-10	0.000490173	0.00162613	0.00228238
0.999921	7.94328e-05	7.8864	5.00045	2.23598e-10	0.000481348	0.00187927	0.00263764
0.9999	0.0001	7.7417	5.00039	2.23617e-10	0.000945032	0.00217183	0.0030482
0.999874	0.000125893	7.597	5.00036	2.23628e-10	0.000927368	0.00250995	0.00352267
0.999842	0.000158489	7.4523	5.00036	2.23627e-10	0.000909705	0.00290074	0.00407099
0.9998	0.000199526	7.3076	5.00041	2.23613e-10	0.00178408	0.00335239	0.00470467
0.999749	0.000251189	7.1628	5.00001	2.23738e-10	0.00174873	0.00387442	0.00543698
0.999684	0.000316228	7.0181	5.00019	2.23684e-10	0.0017134	0.00447779	0.00628329
0.999602	0.000398107	6.8734	5.00045	2.23602e-10	0.00335615	0.00517523	0.00726135
0.999499	0.000501187	6.7286	5.00033	2.23643e-10	0.00328545	0.00598143	0.00839166
0.999369	0.000630957	6.5838	5.00035	2.23639e-10	0.00321475	0.00691341	0.00969793
0.999206	0.000794328	6.4389	5.00005	2.23738e-10	0.00628799	0.0079909	0.0112076
0.999	0.001	6.2941	5.00048	2.2361e-10	0.00614658	0.00923674	0.0129522
