# Filename: 3Dvlt_macro_cp_P07.270_DK05e-07_i47.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 8 (2011 Oct 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=7.27, Cc=0.907367789194129, K0c=0.335274865837589, Tc=2.09567
# T/Tc	1-T/Tc	l	Kr	K	y	e	amax	Kr/K0	K/K0	G	cp
       0.99999999	            1e-08	 14.2605999999801	3.20395443018712e-06	 5.00018668297825	6.75039812166132e-06	-0.05760715122493	 3817960.75119057	9.55620216309208e-06	 14.9136936360703	8.83285042235781e-46	 47335667.0655525
0.999999985081753	1.49182469764127e-08	 13.9918999999807	4.19151052793116e-06	 5.00006353244625	6.749681211617e-06	-0.05760714964206	 2918344.33143852	1.25017139442585e-05	  14.913326250576	4.42817028329498e-45	 20858641.9385525
0.999999977744591	2.22554092849247e-08	 13.7232999999814	5.4834613105405e-06	 5.00044030519669	6.75187510657999e-06	-0.0576071472806977	 2230925.33146349	1.63551215651223e-05	  14.914449913857	2.21959857571395e-44	 9133116.14232397
0.999999966798831	3.32011692273655e-08	  13.454599999982	7.1736304715247e-06	 5.00031699985601	6.75115693845885e-06	-0.0576071437579598	 1705258.04800671	2.13962660619683e-05	  14.914081976732	1.11275051126474e-43	  3957868.7631367
0.999999950469676	4.95303242439512e-08	 13.1858999999826	9.38476174163783e-06	 5.00019406453986	6.75044109826664e-06	-0.057607138502654	 1303452.41522798	2.79912460880788e-05	  14.913715062974	5.57854976031116e-43	 1689294.39690131
0.999999926109439	7.38905609893065e-08	 12.9171999999832	1.22774305147983e-05	 5.00007094522267	6.74972435953573e-06	-0.0576071306626656	 996323.226149588	3.66189978987551e-05	  14.913347480651	2.79669274520656e-42	  704520.22167242
0.999999889768236	1.10231763806416e-07	 12.6485999999839	1.60617057598467e-05	 5.00044724080421	6.75191550681287e-06	-0.0576071189667907	 761638.270210314	4.79060783432451e-05	 14.9144692880687	1.40182789169026e-41	 283613.640276114
0.999999835553532	1.64446467710971e-07	 12.3798999999845	2.10124119564015e-05	 5.00032420177943	6.75119887984035e-06	-0.0576071015186187	 582175.376256823	6.26721852486349e-05	 14.9141014999794	7.02777991636682e-41	 107950.256564003
0.999999754674698	2.45325301971094e-07	 12.1111999999851	2.74890771432972e-05	 5.00020130688897	6.75048326485705e-06	-0.0576070754890658	 444998.869762165	8.19896544611461e-05	 14.9137337441669	3.52323541918463e-40	 37591.1064649059
0.999999634017656	3.6598234443678e-07	 11.8424999999857	3.59620484361541e-05	   5.000078509948	6.74976839235744e-06	-0.0576070366576562	 340144.916409019	0.000107261351622164	 14.9133656873332	1.76630300977247e-39	  11321.855542998
  0.9999994540185	5.45981500331442e-07	 11.5738999999864	4.70466423149159e-05	 5.00045516513633	6.75196166669722e-06	-0.0576069787282732	 260023.435971902	0.000140322527639485	 14.9144864244091	8.85350541284427e-39	 2707.08896833743
0.999999185491313	8.14508686649681e-07	  11.305199999987	6.15478558822169e-05	  5.0003327422211	6.75124861627791e-06	-0.0576068923083691	 198754.776480519	0.000183574171589612	 14.9141172778185	4.43852735307832e-38	 536.939936196635
0.999998784895825	1.21510417518735e-06	 11.0364999999876	8.05187923681416e-05	  5.0002106661207	6.75053775584361e-06	-0.0576067633862811	 151922.696603569	0.00024015726418462	 14.9137471962065	2.22516722161773e-37	 245.674574527468
0.999998187277581	1.81272241875151e-06	 10.7677999999882	0.000105337163850722	  5.0000890983882	6.74983002392028e-06	-0.0576065710598389	  116125.54173496	0.000314180941182482	 14.9133756928761	1.1155436392525e-36	  232.47254601629
0.999997295735926	2.70426407426153e-06	 10.4991999999889	0.000137805323738831	 5.00046762802839	6.75203426007867e-06	-0.0576062841483433	 88772.0573001541	0.000411020822370858	 14.9144914067782	5.59161388096582e-36	 224.755501869524
0.999995965712065	4.03428793492735e-06	 10.2304999999895	0.00018028123746495	 5.00034796969651	6.75133728720501e-06	-0.0576058561392551	 67854.9292042135	0.000537709588543564	 14.9141146753161	2.80324877419665e-35	 217.376384620937
0.999993981549621	6.01845037872082e-06	 9.96179999999012	0.000235849637805178	 5.00023002339559	6.75065044034124e-06	-0.0576052176517178	 51866.4519868583	0.000703447357339585	 14.9137332954194	1.40535687930602e-34	 210.136554008775
0.999991021527084	8.97847291650418e-06	 9.69309999999075	0.000308546140308904	 5.00011462708561	6.74997858490296e-06	-0.0576042651981257	 39645.3002618001	0.000920269908288329	 14.9133449690617	7.04550897409882e-34	 202.875271715714
0.999986605692356	1.33943076439442e-05	 9.42439999999137	0.000403650368048319	 5.00000303617206	6.74932900624945e-06	-0.0576028444282636	 30303.7888209049	0.00120392252017674	  14.912946283946	3.53215098681091e-33	 195.596812754716
0.999980018041049	1.99819589510412e-05	   9.155799999992	0.000528069420981984	 5.00039643466426	6.75161938579394e-06	-0.0576007251535496	 23165.7119501717	0.00157500284968062	 14.9140213790143	1.77049329389703e-32	 188.317519359687
 0.99997019042013	2.98095798704173e-05	 8.88709999999263	0.000690840009277697	 5.00029896643554	6.75105155891712e-06	-0.0575975641321175	 17707.2472350707	0.00206045691466149	 14.9135841039938	8.87616494453944e-32	 180.981151433315
0.999955529332523	4.44706674769986e-05	 8.61839999999325	0.000903784812235078	 5.00021411502527	6.75055713218619e-06	-0.0575928496446601	 13534.9486015028	0.00269553346345684	 14.9131123792265	4.4500019140879e-31	  173.63861815434
0.999933657559937	6.63424400627789e-05	 8.34969999999388	0.00118237225550965	 5.00014807698615	6.75017198321305e-06	-0.05758581900896	  10345.760254963	0.00352634191977239	 14.9125892347207	2.23100540789783e-30	 166.186832344409
0.999901028709413	9.89712905874393e-05	 8.08099999999451	0.00154684165434449	  5.0001100928792	6.74994954856185e-06	-0.0575753359402265	 7908.03470644414	0.00461319567622721	 14.9119893405672	1.11853447109224e-29	 158.765028063563
0.999852352184344	0.000147647815655773	 7.81229999999513	0.00202367664514995	 5.00011393599646	6.74996935996183e-06	-0.0575597084586547	 6044.70701910562	0.00603498221872034	 14.9112748657919	5.60803237401283e-29	 151.258293759294
0.999779735342052	0.000220264657948067	 7.54359999999576	0.00264753552775555	 5.00018013495922	6.75034974993958e-06	-0.0575364190350482	 4620.43366506125	0.00789487265213116	 14.9103892995478	2.81183662835584e-28	 143.699970717084
0.999671403743256	0.000328596256744433	 7.27489999999638	0.00346378196313891	 5.00033927967406	6.75126668341896e-06	-0.0575017257259909	 3531.76182117899	0.0103277761925315	 14.9092481907837	1.40992841974261e-27	 136.115310354586
0.999509791988636	0.000490208011363818	 7.00609999999701	0.00453180679521676	 5.00013759987839	6.75007332239347e-06	-0.0574500747593576	 2699.34510104507	0.0135100651100222	 14.9062366482012	7.07160949456691e-27	 128.452815904298
0.999268695581666	0.000731304418334156	 6.73729999999764	0.0059293917845506	 5.00014225446223	6.75006324313036e-06	-0.0573732397646083	 2063.13688641003	0.0176722331372453	 14.9026549182473	3.5473155692967e-26	 120.790305123995
0.998909022007235	0.00109097799276508	 6.46849999999826	0.00775846128790829	 5.00045419800271	6.75180718184266e-06	-0.0572590691313536	 1576.89069431179	0.0231153533028021	 14.8982203006488	1.77979808622457e-25	 113.066941101613
 0.99837245208581	0.00162754791419004	 6.19949999999889	0.0101526847313325	 5.00022492828423	6.75033019593678e-06	-0.0570896804308733	 1205.01956195332	0.0302323907434942	 14.8895349198348	8.93553746200969e-25	 105.323869861173
0.997571983825017	0.00242801617498324	 5.93039999999952	0.0132875644671108	 5.00017702288686	6.74977430268485e-06	-0.0568388921670032	 920.771383074117	0.0395356270221567	 14.8774543529719	4.48888642807302e-24	  97.502368805443
0.996377825503888	0.00362217449611248	 5.66110000000015	0.0173939380760964	  5.0001428404028	6.7490339052642e-06	-0.0564686382984877	 703.453610305853	0.0516917191329384	 14.8595434915265	2.25729894457126e-23	 89.6678890280145
0.994596350627533	0.00540364937246693	 5.39150000000077	0.0227762042754679	  5.0001156383939	6.747816516546e-06	-0.0559240950367971	 537.288689178839	0.0675658451072234	 14.8328946586508	1.13678235165439e-22	 81.8066165778488
 0.99193870240876	0.00806129759123991	  5.1215000000014	0.0298372815675374	 5.00032740815536	6.74697482114023e-06	-0.055127316533605	 410.236130626908	0.0882760903880128	  14.793886408614	5.7367495730405e-22	 73.9109829670008
0.987973957158352	0.0120260428416478	 4.85080000000203	0.0391134506430556	 5.00036612658821	6.74313140857464e-06	-0.0539694332862729	 313.037522589643	0.115257881062449	 14.7348698417466	2.90431342263193e-21	 65.9869035106538
0.982059252273938	0.0179407477260622	 4.57910000000267	0.0513242219376673	 5.00034807140046	6.73502751776789e-06	-0.0523021125440272	  238.66154731541	0.150334642275461	 14.6466036928868	1.47708303015773e-20	  58.049271350701
0.973235549448109	0.026764450551891	  4.3059000000033	0.0674461626961045	 5.00018249600202	6.71829028950315e-06	-0.0499303613906048	 181.718229830671	0.195782654466879	 14.5145248113966	7.56184943387693e-20	 50.1638901822481
0.960072131647891	0.0399278683521095	 4.03060000000395	0.0888268405258166	 5.00047837832634	6.68873323857255e-06	-0.0466114546130758	 138.106309489338	0.254358983689755	 14.3190570636587	3.90681639011228e-19	 42.2702088990884
0.940434619868154	0.0595653801318463	 3.75190000000349	0.117370224877313	 5.00020031734621	6.62475944700876e-06	-0.0420697385553474	 104.639439683028	0.329219497383394	 14.0253921896608	2.04530427626593e-18	 34.5092153155466
