# Filename: 3Dvlt_macro_cp_P00.050_DK05e-07_i47.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 8 (2011 Oct 31 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=0.05, Cc=1.10500984397513, K0c=0.295613694950781, Tc=2.173
# T/Tc	1-T/Tc	l	Kr	K	y	e	amax	Kr/K0	K/K0	G	cp
       0.99999999	            1e-08	   14.30029999998	3.07920899040177e-06	 5.00012136289665	6.75001784496769e-06	-0.0508377567066976	 3920275.01728461	1.04163271600876e-05	 16.9143764253816	7.53643498919986e-46	 61133539.8964297
0.999999985081753	1.49182469764127e-08	 14.0316999999806	4.02831437483715e-06	 5.00049776862913	6.75220985053701e-06	-0.0508377552539528	 2996850.21566691	1.36269543108024e-05	 16.9156496449295	3.77759986266785e-45	 26989839.4936876
0.999999977744591	2.22554092849247e-08	 13.7629999999813	5.26996335074641e-06	 5.00037470301158	6.75149299772318e-06	-0.0508377530867123	 2290709.99104482	1.78271958419878e-05	 16.9152332152905	1.89382309027564e-44	 11842522.4269439
0.999999966798831	3.32011692273655e-08	 13.4942999999819	6.8943261039479e-06	 5.00025150199439	6.75077552941252e-06	-0.0508377498535725	  1750955.7989746	2.33220787561825e-05	 16.9148162665898	9.49429705980074e-44	 5150588.14341041
0.999999950469676	4.95303242439512e-08	 13.2255999999825	9.01936705187654e-06	 5.00012844947098	6.75005909880856e-06	-0.0508377450302938	 1338382.52007679	3.05106521084758e-05	 16.9143997291651	4.7597734895804e-43	 2210452.58190467
0.999999926109439	7.38905609893065e-08	 12.9568999999831	1.17994099803809e-05	 5.00000529072093	6.74934222275976e-06	-0.0508377378348154	 1023022.83794587	3.99149610118045e-05	 16.9139826965737	2.38621582389707e-42	  929622.27098127
0.999999889768236	1.10231763806416e-07	 12.6882999999838	1.54363448027248e-05	 5.00038156746319	6.75153297829765e-06	-0.0508377271004319	 782048.760001143	5.22179566265337e-05	 16.9152549481676	1.1960784033863e-41	 379107.629612357
0.999999835553532	1.64446467710971e-07	 12.4195999999844	2.01942955664163e-05	 5.00025848872778	6.75081621231716e-06	-0.0508377110866392	 597776.592834778	6.83131146846833e-05	   16.91483768127	5.99629648896987e-41	 147263.853970156
0.999999754674698	2.45325301971094e-07	  12.150899999985	2.64187922072912e-05	 5.00013556456116	6.75010051902837e-06	-0.0508376871969144	 456924.009823564	8.93692889650855e-05	 16.9144204862833	3.00612205482433e-40	 52985.8737610267
0.999999634017656	3.6598234443678e-07	 11.8821999999856	3.45618682477303e-05	 5.00001265079644	6.74938505862121e-06	-0.0508376515577495	 349260.164359339	0.000116915610436963	 16.9140026537423	1.50705855768317e-39	 16836.8510929106
  0.9999994540185	5.45981500331442e-07	 11.6135999999863	4.52148834401087e-05	 5.00038922451809	6.75157757510335e-06	-0.0508375983906045	 266991.576131373	0.000152952517173289	 16.9152734795681	7.55405518558886e-39	 4371.18822463844
0.999999185491313	8.14508686649681e-07	 11.3448999999869	5.91514912120144e-05	 5.00026665901084	6.75086378612563e-06	-0.050837519075065	 204081.029389474	0.000200097099839909	 16.9148543239269	3.78707384802482e-38	 878.928240175798
0.999998784895825	1.21510417518735e-06	 11.0761999999875	7.73837910153144e-05	 5.00014435131841	6.75015166873639e-06	-0.0508374007513162	 155993.935710373	0.000261773044712394	 16.9144338067783	1.89857380500223e-37	  267.69274290782
0.999998187277581	1.81272241875151e-06	 10.8074999999882	0.000101235852223107	 5.00002247346708	6.74944222229615e-06	-0.0508372242354633	 119237.482437235	0.000342459332702647	 16.9140114115713	9.51812366157963e-37	 233.075321517455
0.999997295735926	2.70426407426153e-06	 10.5388999999888	0.000132439848942476	 5.00040052451877	6.75164337998105e-06	-0.0508369609100054	 91150.9741595402	0.000448015410152772	 16.9152751970704	4.77091692217291e-36	 225.079709782795
0.999995965712065	4.03428793492735e-06	 10.2701999999894	0.00017326193085112	 5.00028015900605	6.75094237482497e-06	-0.050836568085888	 69673.3044685318	0.000586106918664408	 16.9148455292935	2.39180733988303e-35	 217.632295739225
0.999993981549621	6.01845037872082e-06	   10.00149999999	0.000226666710192538	 5.00016115819504	6.75024946854143e-06	-0.0508359820854551	 53256.3641694703	0.000766761993377638	 16.9144094146441	1.19908780791928e-34	 210.368678600506
0.999991021527084	8.97847291650418e-06	 9.73279999999066	0.000296532643469269	 5.00004419013383	6.74956853290673e-06	-0.050835107927651	 40707.7064827949	0.00100309960642498	 16.9139636720991	6.01141140162218e-34	  203.12915627831
0.999986605692356	1.33943076439442e-05	 9.46419999999128	0.000387933673599873	 5.00042956981851	6.7518123883544e-06	-0.0508338039490893	  31118.969594046	0.00131228181956013	 16.9151926244792	3.01320973878562e-33	  195.85427791524
