# Filename: vlt_ThermStates_lmax100_D_Cc1.05.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=20.6708511201998774709, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-20	2.8849	5.00027	1.15733e-26	3.90977e-20	0.279317	0.914655
1	1.25893e-20	2.8849	5.00027	1.15733e-26	3.90977e-20	0.279317	0.914655
1	1.58489e-20	2.8849	5.00027	1.15733e-26	3.90977e-20	0.279317	0.914655
1	1.99526e-20	2.8849	5.00027	1.15733e-26	7.81954e-20	0.279317	0.914655
1	2.51189e-20	2.8849	5.00027	1.15733e-26	7.81954e-20	0.279317	0.914655
1	3.16228e-20	2.8849	5.00027	1.15733e-26	7.81954e-20	0.279317	0.914655
1	3.98107e-20	2.8849	5.00027	1.15733e-26	1.56391e-19	0.279317	0.914655
1	5.01187e-20	2.8849	5.00027	1.15733e-26	1.56391e-19	0.279317	0.914655
1	6.30957e-20	2.8849	5.00027	1.15733e-26	1.56391e-19	0.279317	0.914655
1	7.94328e-20	2.8849	5.00027	1.15733e-26	3.12781e-19	0.279317	0.914655
1	1e-19	2.8849	5.00027	1.15733e-26	3.12781e-19	0.279317	0.914655
1	1.25893e-19	2.8849	5.00027	1.15733e-26	3.12781e-19	0.279317	0.914655
1	1.58489e-19	2.8849	5.00027	1.15733e-26	6.25563e-19	0.279317	0.914655
1	1.99526e-19	2.8849	5.00027	1.15733e-26	6.25563e-19	0.279317	0.914655
1	2.51189e-19	2.8849	5.00027	1.15733e-26	6.25563e-19	0.279317	0.914655
1	3.16228e-19	2.8849	5.00027	1.15733e-26	1.25113e-18	0.279317	0.914655
1	3.98107e-19	2.8849	5.00027	1.15733e-26	1.25113e-18	0.279317	0.914655
1	5.01187e-19	2.8849	5.00027	1.15733e-26	1.25113e-18	0.279317	0.914655
1	6.30957e-19	2.8849	5.00027	1.15733e-26	2.50225e-18	0.279317	0.914655
1	7.94328e-19	2.8849	5.00027	1.15733e-26	2.50225e-18	0.279317	0.914655
1	1e-18	2.8849	5.00027	1.15733e-26	2.50225e-18	0.279317	0.914655
1	1.25893e-18	2.8849	5.00027	1.15733e-26	5.0045e-18	0.279317	0.914655
1	1.58489e-18	2.8849	5.00027	1.15733e-26	5.0045e-18	0.279317	0.914655
1	1.99526e-18	2.8849	5.00027	1.15733e-26	5.0045e-18	0.279317	0.914655
1	2.51189e-18	2.8849	5.00027	1.15733e-26	1.0009e-17	0.279317	0.914655
1	3.16228e-18	2.8849	5.00027	1.15733e-26	1.0009e-17	0.279317	0.914655
1	3.98107e-18	2.8849	5.00027	1.15733e-26	1.0009e-17	0.279317	0.914655
1	5.01187e-18	2.8849	5.00027	1.15733e-26	2.0018e-17	0.279317	0.914655
1	6.30957e-18	2.8849	5.00027	1.15733e-26	2.0018e-17	0.279317	0.914655
1	7.94328e-18	2.8849	5.00027	1.15733e-26	2.0018e-17	0.279317	0.914655
1	1e-17	2.8849	5.00027	1.15733e-26	4.0036e-17	0.279317	0.914655
1	1.25893e-17	2.8849	5.00027	1.15733e-26	4.0036e-17	0.279317	0.914655
1	1.58489e-17	2.8849	5.00027	1.15733e-26	4.0036e-17	0.279317	0.914655
1	1.99526e-17	2.8849	5.00027	1.15733e-26	8.00721e-17	0.279317	0.914655
1	2.51189e-17	2.8849	5.00027	1.15733e-26	8.00721e-17	0.279317	0.914655
1	3.16228e-17	2.8849	5.00027	1.15733e-26	8.00721e-17	0.279317	0.914655
1	3.98107e-17	2.8849	5.00027	1.15733e-26	1.60144e-16	0.279317	0.914655
1	5.01187e-17	2.8849	5.00027	1.15733e-26	1.60144e-16	0.279317	0.914655
1	6.30957e-17	2.8849	5.00027	1.15733e-26	1.60144e-16	0.279317	0.914655
1	7.94328e-17	2.8849	5.00027	1.15733e-26	3.20288e-16	0.279317	0.914655
1	1e-16	2.8849	5.00027	1.15733e-26	3.20288e-16	0.279317	0.914655
1	1.25893e-16	2.8849	5.00027	1.15733e-26	3.20288e-16	0.279317	0.914655
1	1.58489e-16	2.8849	5.00027	1.15733e-26	6.40576e-16	0.279317	0.914655
1	1.99526e-16	2.8849	5.00027	1.15733e-26	6.40576e-16	0.279317	0.914655
1	2.51189e-16	2.8849	5.00027	1.15733e-26	6.40576e-16	0.279317	0.914655
1	3.16228e-16	2.8849	5.00027	1.15733e-26	1.28115e-15	0.279317	0.914655
1	3.98107e-16	2.8849	5.00027	1.15733e-26	1.28115e-15	0.279317	0.914655
1	5.01187e-16	2.8849	5.00027	1.15733e-26	1.28115e-15	0.279317	0.914655
1	6.30957e-16	2.8849	5.00027	1.15733e-26	2.56231e-15	0.279317	0.914655
1	7.94328e-16	2.8849	5.00027	1.15733e-26	2.56231e-15	0.279317	0.914655
1	1e-15	2.8849	5.00027	1.15733e-26	2.56231e-15	0.279317	0.914655
1	1.25893e-15	2.8849	5.00027	1.15733e-26	5.12461e-15	0.279317	0.914655
1	1.58489e-15	2.8849	5.00027	1.15733e-26	5.12461e-15	0.279317	0.914655
1	1.99526e-15	2.8849	5.00027	1.15733e-26	5.12461e-15	0.279317	0.914655
1	2.51189e-15	2.8849	5.00027	1.15733e-26	5.12461e-15	0.279317	0.914655
1	3.16228e-15	2.8849	5.00027	1.15733e-26	1.02492e-14	0.279317	0.914655
1	3.98107e-15	2.8849	5.00027	1.15733e-26	1.02492e-14	0.279317	0.914655
1	5.01187e-15	2.8849	5.00027	1.15733e-26	1.02492e-14	0.279317	0.914655
1	6.30957e-15	2.8849	5.00027	1.15733e-26	2.04984e-14	0.279317	0.914655
1	7.94328e-15	2.8849	5.00027	1.15733e-26	2.04984e-14	0.279317	0.914655
