# Filename: vlt_ThermStates_lmax100_D_Cc1.00.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=20.6708511201998774709, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-20	2.861	5.00045	1.29189e-25	3.87738e-20	0.286083	0.908097
1	1.25893e-20	2.861	5.00045	1.29189e-25	3.87738e-20	0.286083	0.908097
1	1.58489e-20	2.861	5.00045	1.29189e-25	3.87738e-20	0.286083	0.908097
1	1.99526e-20	2.861	5.00045	1.29189e-25	7.75476e-20	0.286083	0.908097
1	2.51189e-20	2.861	5.00045	1.29189e-25	7.75476e-20	0.286083	0.908097
1	3.16228e-20	2.861	5.00045	1.29189e-25	7.75476e-20	0.286083	0.908097
1	3.98107e-20	2.861	5.00045	1.29189e-25	1.55095e-19	0.286083	0.908097
1	5.01187e-20	2.861	5.00045	1.29189e-25	1.55095e-19	0.286083	0.908097
1	6.30957e-20	2.861	5.00045	1.29189e-25	1.55095e-19	0.286083	0.908097
1	7.94328e-20	2.861	5.00045	1.29189e-25	3.1019e-19	0.286083	0.908097
1	1e-19	2.861	5.00045	1.29189e-25	3.1019e-19	0.286083	0.908097
1	1.25893e-19	2.861	5.00045	1.29189e-25	3.1019e-19	0.286083	0.908097
1	1.58489e-19	2.861	5.00045	1.29189e-25	6.2038e-19	0.286083	0.908097
1	1.99526e-19	2.861	5.00045	1.29189e-25	6.2038e-19	0.286083	0.908097
1	2.51189e-19	2.861	5.00045	1.29189e-25	6.2038e-19	0.286083	0.908097
1	3.16228e-19	2.861	5.00045	1.29189e-25	1.24076e-18	0.286083	0.908097
1	3.98107e-19	2.861	5.00045	1.29189e-25	1.24076e-18	0.286083	0.908097
1	5.01187e-19	2.861	5.00045	1.29189e-25	1.24076e-18	0.286083	0.908097
1	6.30957e-19	2.861	5.00045	1.29189e-25	2.48152e-18	0.286083	0.908097
1	7.94328e-19	2.861	5.00045	1.29189e-25	2.48152e-18	0.286083	0.908097
1	1e-18	2.861	5.00045	1.29189e-25	2.48152e-18	0.286083	0.908097
1	1.25893e-18	2.861	5.00045	1.29189e-25	4.96304e-18	0.286083	0.908097
1	1.58489e-18	2.861	5.00045	1.29189e-25	4.96304e-18	0.286083	0.908097
1	1.99526e-18	2.861	5.00045	1.29189e-25	4.96304e-18	0.286083	0.908097
1	2.51189e-18	2.861	5.00045	1.29189e-25	9.92609e-18	0.286083	0.908097
