T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	0	0.2	3.02908	0.55944	0.100076	-0.0592288	0.458031	0.490054	5.41448
1	0	0.4	3.69973	0.469377	0.0812925	-0.0826294	0.314633	0.33663	7.8822
1	0	0.6	4.51885	0.431615	0.0727876	-0.0935835	0.236875	0.253436	10.4697
1	0	0.8	5.51934	0.412607	0.0683741	-0.099096	0.185396	0.198358	13.3767
1	0	1	6.74134	0.4022	0.065922	-0.101975	0.147961	0.158305	16.7612
1	0	1.2	8.23389	0.396243	0.0645079	-0.103509	0.119346	0.12769	20.7799
1	0	1.4	10.0569	0.392748	0.0636748	-0.104337	0.0968505	0.103622	25.6065
1	0	1.6	12.2835	0.390668	0.0631778	-0.104786	0.0788746	0.084389	31.4423
1	0	1.8	15.0031	0.38942	0.0628791	-0.105031	0.0643707	0.0688711	38.5269
1	0	2	18.3249	0.388667	0.0626988	-0.105165	0.0526004	0.0562778	47.148
1	0	2.2	22.382	0.388211	0.0625896	-0.105238	0.043015	0.0460224	57.6542
1	0	2.4	27.3375	0.387935	0.0625234	-0.105279	0.0351927	0.0376531	70.4692
1	0	2.6	33.3901	0.387768	0.0624832	-0.105301	0.0288009	0.0308145	86.1085
1	0	2.8	40.7827	0.387666	0.0624588	-0.105313	0.023574	0.0252221	105.201
1	0	3	49.8121	0.387604	0.062444	-0.105319	0.0192977	0.0206468	128.513
1	0	3.2	60.8407	0.387566	0.062435	-0.105323	0.0157981	0.0169026	156.981
1	0	3.4	74.311	0.387544	0.0624295	-0.105325	0.0129336	0.0138378	191.749
1	0	3.6	90.7636	0.38753	0.0624262	-0.105326	0.0105888	0.0113291	234.211
1	0	3.8	110.859	0.387521	0.0624241	-0.105327	0.00866915	0.00927524	286.072
1	0	4	135.403	0.387516	0.0624229	-0.105327	0.00709761	0.00759382	349.414
1	0	4.2	165.382	0.387513	0.0624222	-0.105327	0.00581098	0.00621725	426.778
1	0	4.4	201.998	0.387511	0.0624217	-0.105327	0.00475761	0.00509023	521.271
1	0	4.6	246.721	0.38751	0.0624214	-0.105327	0.00389519	0.00416751	636.683
1	0	4.8	301.346	0.387509	0.0624213	-0.105328	0.0031891	0.00341206	777.648
1	0	5	368.065	0.387509	0.0624212	-0.105328	0.00261101	0.00279356	949.822
1	0	5.2	449.555	0.387509	0.0624211	-0.105328	0.00213772	0.00228717	1160.12
1	0	5.4	549.088	0.387508	0.062421	-0.105328	0.00175021	0.00187258	1416.97
1	0	5.6	670.657	0.387508	0.062421	-0.105328	0.00143295	0.00153314	1730.69
1	0	5.8	819.143	0.387508	0.062421	-0.105328	0.0011732	0.00125523	2113.87
1	0	6	1000.5	0.387508	0.062421	-0.105328	0.000960537	0.00102769	2581.89
1	0	6.2	1222.02	0.387508	0.062421	-0.105328	0.000786421	0.000841403	3153.53
1	0	6.4	1492.58	0.387508	0.0624209	-0.105328	0.000643867	0.000688882	3851.72
1	0	6.6	1823.04	0.387508	0.0624209	-0.105328	0.000527154	0.000564009	4704.51
1	0	6.8	2226.66	0.387508	0.0624209	-0.105328	0.000431597	0.000461772	5746.1
1	0	7	2719.65	0.387509	0.0624208	-0.105328	0.000353362	0.000378067	7018.3
