T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	0	0.2	3.02908	0.341304	0.0511544	-0.0228061	0.279436	0.875616	8.87502
1	0	0.4	3.69973	0.35735	0.0551049	-0.0365639	0.239539	0.750598	10.3532
1	0	0.6	4.51885	0.368308	0.0577813	-0.044591	0.202132	0.633382	12.2692
1	0	0.8	5.51934	0.375489	0.0595245	-0.0491705	0.168718	0.52868	14.6991
1	0	1	6.74134	0.380066	0.0606309	-0.0517452	0.139819	0.438123	17.7373
1	0	1.2	8.23389	0.382933	0.0613217	-0.0531795	0.115337	0.36141	21.5022
1	0	1.4	10.0569	0.384707	0.0617486	-0.053974	0.0948677	0.297269	26.1417
1	0	1.6	12.2835	0.385798	0.0620107	-0.0544124	0.0778913	0.244073	31.8392
1	0	1.8	15.0031	0.386466	0.062171	-0.0546539	0.0638824	0.200176	38.8213
1	0	2	18.3249	0.386874	0.0622688	-0.0547867	0.0523577	0.164063	47.3665
1	0	2.2	22.382	0.387122	0.0623284	-0.0548596	0.0428944	0.13441	57.8165
1	0	2.4	27.3375	0.387273	0.0623647	-0.0548997	0.0351326	0.110089	70.5896
1	0	2.6	33.3901	0.387365	0.0623868	-0.0549217	0.028771	0.0901543	86.1979
1	0	2.8	40.7827	0.387421	0.0624002	-0.0549338	0.0235591	0.0738228	105.267
1	0	3	49.8121	0.387455	0.0624083	-0.0549404	0.0192903	0.0604463	128.562
1	0	3.2	60.8407	0.387476	0.0624133	-0.054944	0.0157944	0.0494919	157.018
1	0	3.4	74.311	0.387489	0.0624163	-0.054946	0.0129318	0.0405218	191.776
1	0	3.6	90.7636	0.387496	0.0624182	-0.0549471	0.0105878	0.0331771	234.231
1	0	3.8	110.859	0.387501	0.0624193	-0.0549477	0.0086687	0.0271635	286.087
1	0	4	135.403	0.387504	0.06242	-0.0549481	0.00709738	0.0222397	349.425
1	0	4.2	165.382	0.387506	0.0624204	-0.0549483	0.00581087	0.0182084	426.786
1	0	4.4	201.998	0.387507	0.0624206	-0.0549484	0.00475755	0.0149078	521.277
1	0	4.6	246.721	0.387507	0.0624208	-0.0549484	0.00389516	0.0122055	636.688
1	0	4.8	301.346	0.387508	0.0624209	-0.0549484	0.00318909	0.00999305	777.651
1	0	5	368.065	0.387508	0.0624209	-0.0549485	0.00261101	0.00818162	949.825
1	0	5.2	449.555	0.387508	0.062421	-0.0549485	0.00213771	0.00669855	1160.12
1	0	5.4	549.088	0.387508	0.062421	-0.0549485	0.00175021	0.00548431	1416.97
1	0	5.6	670.657	0.387508	0.062421	-0.0549485	0.00143295	0.00449017	1730.69
1	0	5.8	819.143	0.387508	0.062421	-0.0549485	0.0011732	0.00367624	2113.87
1	0	6	1000.5	0.387508	0.062421	-0.0549485	0.000960537	0.00300985	2581.89
1	0	6.2	1222.02	0.387508	0.062421	-0.0549485	0.000786421	0.00246426	3153.53
1	0	6.4	1492.58	0.387508	0.062421	-0.0549485	0.000643867	0.00201757	3851.73
1	0	6.6	1823.04	0.387508	0.062421	-0.0549485	0.000527154	0.00165184	4704.51
1	0	6.8	2226.66	0.387508	0.062421	-0.0549485	0.000431597	0.00135241	5746.1
1	0	7	2719.65	0.387508	0.062421	-0.0549485	0.000353362	0.00110726	7018.3
1	0	7.2	3321.79	0.387508	0.062421	-0.0549485	0.000289308	0.000906551	8572.18
1	0	7.4	4057.24	0.387508	0.062421	-0.0549485	0.000236865	0.000742221	10470.1
1	0	7.6	4955.53	0.387508	0.062421	-0.0549485	0.000193929	0.000607679	12788.2
1	0	7.8	6052.69	0.387508	0.062421	-0.0549485	0.000158776	0.000497525	15619.5
1	0	8	7392.78	0.387508	0.062421	-0.0549485	0.000129995	0.000407339	19077.7
1	0	8.2	9029.56	0.387508	0.062421	-0.0549485	0.000106431	0.000333501	23301.6
1	0	8.4	11028.7	0.387508	0.062421	-0.0549485	8.71379e-05	0.000273048	28460.6
1	0	8.6	13470.5	0.387508	0.062421	-0.0549485	7.13425e-05	0.000223553	34761.9
1	0	8.8	16452.9	0.387508	0.062421	-0.0549485	5.84103e-05	0.000183029	42458.3
1	0	9	20095.6	0.387508	0.062421	-0.0549485	4.78223e-05	0.000149852	51858.6
1	0	9.2	24544.9	0.387508	0.062421	-0.0549485	3.91536e-05	0.000122688	63340.3
1	0	9.4	29979.2	0.387508	0.062421	-0.0549485	3.20563e-05	0.000100449	77364
1	0	9.6	36616.7	0.387508	0.062421	-0.0549485	2.62454e-05	8.22404e-05	94492.6
1	0	9.8	44723.7	0.387508	0.062421	-0.0549485	2.14879e-05	6.73328e-05	115414
1	0	10	54625.6	0.387508	0.062421	-0.0549485	1.75928e-05	5.51274e-05	140966
1	0	10.2001	66726.6	0.387508	0.062421	-0.0549485	1.44024e-05	4.513e-05	172194
1	0	10.4001	81500	0.387508	0.062421	-0.0549485	1.17917e-05	3.69493e-05	210318
1	0	10.6001	99544.4	0.387508	0.062421	-0.0549485	9.65419e-06	3.02515e-05	256883
1	0	10.8001	121584	0.387508	0.062421	-0.0549485	7.90418e-06	2.47679e-05	313758
1	0	11.0001	148503	0.387508	0.062421	-0.0549485	6.4714e-06	2.02782e-05	383225
1	0	11.2001	181382	0.387508	0.062421	-0.0549485	5.29833e-06	1.66024e-05	468072
1	0	11.4001	221540	0.387508	0.062421	-0.0549485	4.33791e-06	1.35929e-05	571704
1	0	11.6001	270590	0.387508	0.062421	-0.0549485	3.55158e-06	1.11289e-05	698281
1	0	11.8001	330499	0.387508	0.062421	-0.0549485	2.90779e-06	9.11159e-06	852882
1	0	12.0001	403672	0.387508	0.062421	-0.0549485	2.38069e-06	7.45994e-06	1.04171e+06
1	0	12.2001	493046	0.387508	0.062421	-0.0549485	1.94915e-06	6.10768e-06	1.27235e+06
1	0	12.4001	602208	0.387508	0.062421	-0.0549485	1.59583e-06	5.00054e-06	1.55405e+06
1	0	12.6001	735539	0.387508	0.062421	-0.0549485	1.30655e-06	4.0941e-06	1.89812e+06
1	0	12.8001	898389	0.387508	0.062421	-0.0549485	1.06972e-06	3.35197e-06	2.31837e+06
1	0	13.0001	1.09729e+06	0.387508	0.062421	-0.0549485	8.75809e-07	2.74436e-06	2.83167e+06
1	0	13.2001	1.34024e+06	0.387508	0.062421	-0.0549485	7.17051e-07	2.24689e-06	3.45861e+06
1	0	13.4001	1.63697e+06	0.387508	0.062421	-0.0549485	5.87072e-07	1.8396e-06	4.22435e+06
1	0	13.6001	1.9994e+06	0.387508	0.062421	-0.0549485	4.80654e-07	1.50614e-06	5.15964e+06
1	0	13.8001	2.44207e+06	0.387508	0.062421	-0.0549485	3.93526e-07	1.23312e-06	6.30199e+06
