T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	0	0.2	3.02908	0.342871	0.0515416	-0.0230241	0.280719	0.873883	8.83447
1	0	0.4	3.69973	0.358444	0.0553728	-0.0368679	0.240272	0.747972	10.3216
1	0	0.6	4.51885	0.369035	0.0579584	-0.0449269	0.202531	0.630482	12.245
1	0	0.8	5.51934	0.375957	0.0596379	-0.0495178	0.168928	0.525877	14.6808
1	0	1	6.74134	0.380362	0.0607021	-0.0520965	0.139927	0.435596	17.7235
1	0	1.2	8.23389	0.383116	0.0613658	-0.0535322	0.115392	0.359219	21.4919
1	0	1.4	10.0569	0.38482	0.0617757	-0.0543271	0.0948956	0.295412	26.134
1	0	1.6	12.2835	0.385868	0.0620273	-0.0547657	0.0779053	0.242521	31.8335
1	0	1.8	15.0031	0.386508	0.0621811	-0.0550072	0.0638894	0.198889	38.8171
1	0	2	18.3249	0.3869	0.062275	-0.05514	0.0523612	0.163001	47.3634
1	0	2.2	22.382	0.387138	0.0623322	-0.055213	0.0428961	0.133536	57.8141
1	0	2.4	27.3375	0.387283	0.062367	-0.055253	0.0351335	0.109371	70.5879
1	0	2.6	33.3901	0.387371	0.0623882	-0.055275	0.0287714	0.0895661	86.1966
1	0	2.8	40.7827	0.387425	0.062401	-0.0552871	0.0235593	0.0733407	105.266
1	0	3	49.8121	0.387458	0.0624089	-0.0552937	0.0192904	0.0600513	128.562
1	0	3.2	60.8407	0.387477	0.0624136	-0.0552974	0.0157944	0.0491684	157.017
1	0	3.4	74.311	0.387489	0.0624165	-0.0552994	0.0129318	0.0402569	191.775
1	0	3.6	90.7636	0.387497	0.0624183	-0.0553005	0.0105879	0.0329602	234.231
1	0	3.8	110.859	0.387501	0.0624193	-0.0553011	0.0086687	0.0269858	286.087
1	0	4	135.403	0.387504	0.06242	-0.0553014	0.00709738	0.0220943	349.425
1	0	4.2	165.382	0.387506	0.0624204	-0.0553016	0.00581087	0.0180894	426.786
1	0	4.4	201.998	0.387507	0.0624206	-0.0553017	0.00475755	0.0148103	521.277
1	0	4.6	246.721	0.387507	0.0624208	-0.0553017	0.00389516	0.0121257	636.688
1	0	4.8	301.346	0.387508	0.0624209	-0.0553018	0.00318909	0.0099277	777.651
1	0	5	368.065	0.387508	0.0624209	-0.0553018	0.00261101	0.00812812	949.825
1	0	5.2	449.555	0.387508	0.062421	-0.0553018	0.00213771	0.00665474	1160.12
1	0	5.4	549.088	0.387508	0.062421	-0.0553018	0.00175021	0.00544844	1416.97
1	0	5.6	670.657	0.387508	0.062421	-0.0553018	0.00143295	0.00446081	1730.69
1	0	5.8	819.143	0.387508	0.062421	-0.0553018	0.0011732	0.0036522	2113.87
1	0	6	1000.5	0.387508	0.062421	-0.0553018	0.000960537	0.00299017	2581.89
1	0	6.2	1222.02	0.387508	0.062421	-0.0553018	0.000786421	0.00244814	3153.53
1	0	6.4	1492.58	0.387508	0.062421	-0.0553018	0.000643867	0.00200437	3851.73
1	0	6.6	1823.04	0.387508	0.062421	-0.0553018	0.000527154	0.00164104	4704.51
1	0	6.8	2226.66	0.387508	0.062421	-0.0553018	0.000431597	0.00134357	5746.1
1	0	7	2719.65	0.387508	0.062421	-0.0553018	0.000353362	0.00110002	7018.3
1	0	7.2	3321.79	0.387508	0.062421	-0.0553018	0.000289308	0.000900622	8572.18
1	0	7.4	4057.24	0.387508	0.062421	-0.0553018	0.000236865	0.000737367	10470.1
1	0	7.6	4955.53	0.387508	0.062421	-0.0553018	0.000193929	0.000603705	12788.2
1	0	7.8	6052.69	0.387508	0.062421	-0.0553018	0.000158776	0.000494272	15619.5
1	0	8	7392.78	0.387508	0.062421	-0.0553018	0.000129995	0.000404675	19077.7
1	0	8.2	9029.56	0.387508	0.062421	-0.0553018	0.000106431	0.00033132	23301.6
1	0	8.4	11028.7	0.387508	0.062421	-0.0553018	8.71379e-05	0.000271262	28460.6
