# Filename: 3Dvlt_macro_cp_extra_BareValues_P10.133.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=10.1325, Cc=0.838186, K0c=0.352833, Tc=2.06143
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
10.1325	0.838186490043836	0.352833451461462	0.1	0.0485099872215393	0.951490012778461	0	 7.27341876735844	7.38860076273103e-27	0	 6.01698591357916	 2.51224350841881	 1.03446958269387
10.1325	0.838186490043836	0.352833451461462	0.15	0.072764980832309	0.927235019167691	0	 4.84894584490562	3.79351204148258e-18	0	 6.01698591357916	 2.51246616322659	 1.03454919602359
10.1325	0.838186490043836	0.352833451461462	0.2	0.0970199744430786	0.902980025556921	0	 3.63670938367922	8.59569704138707e-14	0	 6.01698591357916	 2.51261262414703	 1.03460306691847
10.1325	0.838186490043836	0.352833451461462	0.25	0.121274968053848	0.878725031946152	0	 2.90936750694337	3.52715772166913e-11	0	 6.01698591357916	 2.51269796212948	 1.03463569377034
10.1325	0.838186490043836	0.352833451461462	0.3	0.145529961664618	0.854470038335382	0	 2.42447292245281	1.94769403179313e-09	0	 6.01698591357916	 2.51273573727786	 1.03465114633459
10.1325	0.838186490043836	0.352833451461462	0.35	0.169784955275388	0.830215044724612	0	  2.0781196478167	3.41880959703213e-08	0	 6.01698591357916	 2.51273799238449	 1.03465306361643
10.1325	0.838186490043836	0.352833451461462	0.4	0.194039948886157	0.805960051113843	0	 1.81835469183961	2.93184191957668e-07	0	 6.01698591357916	 2.51271524864575	  1.0346446524325
10.1325	0.838186490043836	0.352833451461462	0.45	0.218294942496927	0.781705057503073	0	 1.61631528163521	1.5596021395922e-06	0	 6.01698591357916	 2.51267650305054	 1.03462868649845
10.1325	0.838186490043836	0.352833451461462	0.5	0.242549936107697	0.757450063892303	0	 1.45468375347169	5.93898789497767e-06	0	 6.01698591357916	 2.51262922699577	 1.03460750591155
10.1325	0.838186490043836	0.352833451461462	0.55	0.266804929718466	0.733195070281534	0	 1.32243977588335	1.77349305039949e-05	0	 6.01698591357916	 2.51257936574688	 1.03458301691496
10.1325	0.838186490043836	0.352833451461462	0.6	0.291059923329236	0.708940076670764	0	 1.21223646122641	4.41326866595852e-05	0	 6.01698591357916	 2.51253133842572	 1.03455669184893
10.1325	0.838186490043836	0.352833451461462	0.65	0.315314916940006	0.684685083059994	0	 1.11898750267053	9.54506301902909e-05	0	 6.01698591357916	 2.51248803827324	 1.03452956921244
10.1325	0.838186490043836	0.352833451461462	0.7	0.339569910550775	0.660430089449225	0	 1.03905982390835	0.000184900232477737	0	 6.01698591357916	  2.5124508329991	 1.03450225377732
10.1325	0.838186490043836	0.352833451461462	0.75	0.363824904161545	0.636175095838455	0	0.969789168981125	0.000327950496992965	0	 6.01698591357916	 2.51241956509511	 1.03447491671523
10.1325	0.838186490043836	0.352833451461462	0.8	0.388079897772315	0.611920102227685	0	0.909177345919804	0.00054146485754633	0	 6.01698591357916	 2.51239255205452	 1.03444729571645
10.1325	0.838186490043836	0.352833451461462	0.85	0.412334891383084	0.587665108616916	0	0.855696325571581	0.000842778019120639	0	 6.01698591357916	 2.51236658650381	  1.0344186950978
10.1325	0.838186490043836	0.352833451461462	0.9	0.436589884993854	0.563410115006146	0	0.808157640817604	0.00124884031789184	0	 6.01698591357916	 2.51233693631838	 1.03438798591536
10.1325	0.838186490043836	0.352833451461462	0.95	0.460844878604624	0.539155121395376	0	0.765623028142993	0.00177550678751196	0	 6.01698591357916	 2.51229734485859	 1.03435360611615
10.1325	0.838186490043836	0.352833451461462	1	0.485099872215393	0.514900127784607	0	0.727341876735844	0.00243700387668499	0	 6.01698591357916	 2.51224003152705	  1.0343135607814
10.1325	0.838186490043836	0.352833451461462	1.05	0.509354865826163	0.490645134173837	0	0.692706549272232	0.00324557491561642	0	 6.01698591357916	  2.5121556929128	 1.03426542253214
10.1325	0.838186490043836	0.352833451461462	1.1	0.533609859436933	0.466390140563067	0	0.661219887941676	0.00421128608669547	0	 6.01698591357916	  2.5120335048527	 1.03420633218642
10.1325	0.838186490043836	0.352833451461462	1.15	0.557864853047702	0.442135146952298	0	0.632471197161603	0.00534196527878217	0	 6.01698591357916	 2.51186112580426	 1.03413299977558
10.1325	0.838186490043836	0.352833451461462	1.2	0.582119846658472	0.417880153341528	0	0.606118230613203	0.00664324368509731	0	 6.01698591357916	 2.51162470198754	 1.03404170604482
10.1325	0.838186490043836	0.352833451461462	1.25	0.606374840269241	0.393625159730759	0	0.581873501388675	0.00811867162750309	0	 6.01698591357916	 2.51130887481629	 1.03392830458135
10.1325	0.838186490043836	0.352833451461462	1.3	0.630629833880011	0.369370166119989	0	0.559493751335264	0.00976988383709299	0	 6.01698591357916	 2.51089679119908	  1.0337882247303
10.1325	0.838186490043836	0.352833451461462	1.35	0.654884827490781	0.345115172509219	0	0.538771760545069	0.011596793950467	0	 6.01698591357916	 2.51037011734962	 1.03361647547545
10.1325	0.838186490043836	0.352833451461462	1.4	 0.67913982110155	 0.32086017889845	0	0.519529911954174	0.0135978024870836	0	 6.01698591357916	 2.50970905680062	 1.03340765047736
10.1325	0.838186490043836	0.352833451461462	1.45	 0.70339481471232	 0.29660518528768	0	 0.50161508740403	0.0157700066291794	0	 6.01698591357916	 2.50889237336679	 1.03315593447613
10.1325	0.838186490043836	0.352833451461462	1.5	 0.72764980832309	 0.27235019167691	0	0.484894584490562	0.018109403551552	0	 6.01698591357916	 2.50789741984777	  1.0328551112791
10.1325	0.838186490043836	0.352833451461462	1.55	0.751904801933859	0.248095198066141	0	0.469252823700544	0.0206110818106515	0	 6.01698591357916	 2.50670017330079	 1.03249857356473
10.1325	0.838186490043836	0.352833451461462	1.6	0.776159795544629	0.223840204455371	0	0.454588672959902	0.0232693974469974	0	 6.01698591357916	 2.50527527774296	   1.032079334743
10.1325	0.838186490043836	0.352833451461462	1.65	0.800414789155399	0.199585210844601	0	0.440813258627784	0.0260781330643501	0	 6.01698591357916	 2.50359609516288	 1.03159004311825
10.1325	0.838186490043836	0.352833451461462	1.7	0.824669782766168	0.175330217233832	0	 0.42784816278579	0.0290306393164298	0	 6.01698591357916	 2.50163476572937	 1.03102299860324
10.1325	0.838186490043836	0.352833451461462	1.75	0.848924776376938	0.151075223623062	0	0.415623929563339	0.0321199590470647	0	 6.01698591357916	 2.49936227807813	 1.03037017223151
10.1325	0.838186490043836	0.352833451461462	1.8	0.873179769987708	0.126820230012292	0	0.404078820408802	0.0353389348720621	0	 6.01698591357916	 2.49674855053433	 1.02962322870924
10.1325	0.838186490043836	0.352833451461462	1.85	0.897434763598477	0.102565236401523	0	0.393157771208564	0.0386803013278947	0	 6.01698591357916	 2.49376252408736	  1.0287735522366
10.1325	0.838186490043836	0.352833451461462	1.9	0.921689757209247	0.078310242790753	0	0.382811514071497	0.0421367628978777	0	 6.01698591357916	 2.49037226787107	 1.02781227581124
10.1325	0.838186490043836	0.352833451461462	1.95	0.945944750820017	0.0540552491799833	0	 0.37299583422351	0.0457010593038425	0	 6.01698591357916	 2.48654509781731	 1.02673031420355
10.1325	0.838186490043836	0.352833451461462	2	0.970199744430786	0.0298002555692137	0	0.363670938367922	0.0493660194535167	0	 6.01698591357916	 2.48224770903984	 1.02551840076234
10.1325	0.838186490043836	0.352833451461462	2.05	0.994454738041556	0.00554526195844396	0	0.354800915480899	0.0531246053859293	0	 6.01698591357916	 2.47744632236849	 1.02416712817213
10.1325	0.838186490043836	0.352833451461462	2.1	 1.01870973165233	-0.0187097316523257	0	0.346353274636116	0.0569699474777397	0	 6.01698591357916	 2.47210684528846	 1.02266699323735
