# Filename: 3Dvlt_macro_cp_extra_BareValues_P25.868.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=25.868, Cc=0.532569, K0c=0.474735, Tc=1.836
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
25.868	0.532568913867742	0.474735257233818	0.1	0.0544662600534457	0.945533739946554	0	 8.71613466333062	1.26815997039759e-20	0	 4.58141348522038	 2.76790074816062	 1.13974187704834
25.868	0.532568913867742	0.474735257233818	0.15	0.0816993900801686	0.918300609919831	0	 5.81075644222041	5.43812718309576e-14	0	 4.58141348522038	 2.76841561427638	 1.13994058504282
25.868	0.532568913867742	0.474735257233818	0.2	0.108932520106891	0.891067479893109	0	 4.35806733166531	1.12612608991959e-10	0	 4.58141348522038	 2.76873525329881	 1.14006510873147
25.868	0.532568913867742	0.474735257233818	0.25	0.136165650133614	0.863834349866386	0	 3.48645386533225	1.09968832975532e-08	0	 4.58141348522038	 2.76890032692408	 1.14013031168304
25.868	0.532568913867742	0.474735257233818	0.3	0.163398780160337	0.836601219839663	0	 2.90537822111021	2.33197924156622e-07	0	 4.58141348522038	 2.76894740070008	 1.14014958269275
25.868	0.532568913867742	0.474735257233818	0.35	 0.19063191018706	 0.80936808981294	0	 2.49032418952303	2.06629622851311e-06	0	 4.58141348522038	 2.76890890498707	 1.14013482110049
25.868	0.532568913867742	0.474735257233818	0.4	0.217865040213783	0.782134959786217	0	 2.17903366583265	1.06119088288564e-05	0	 4.58141348522038	 2.76881310991707	 1.14009642728306
25.868	0.532568913867742	0.474735257233818	0.45	0.245098170240506	0.754901829759494	0	 1.93691881407347	3.7886380802166e-05	0	 4.58141348522038	 2.76868411096353	 1.14004329708881
25.868	0.532568913867742	0.474735257233818	0.5	0.272331300267229	0.727668699732771	0	 1.74322693266612	0.000104866025468467	0	 4.58141348522038	 2.76854182214851	 1.13998281913231
25.868	0.532568913867742	0.474735257233818	0.55	0.299564430293951	0.700435569706049	0	  1.5847517569692	0.000241209984128421	0	 4.58141348522038	 2.76840197434524	 1.13992087402184
25.868	0.532568913867742	0.474735257233818	0.6	0.326797560320674	0.673202439679326	0	  1.4526891105551	0.000482905709384991	0	 4.58141348522038	 2.76827611657152	 1.13986183474993
25.868	0.532568913867742	0.474735257233818	0.65	0.354030690347397	0.645969309652603	0	 1.34094379435856	0.000868860096960549	0	 4.58141348522038	 2.76817161861107	  1.1398085676364
25.868	0.532568913867742	0.474735257233818	0.7	 0.38126382037412	 0.61873617962588	0	 1.24516209476152	0.00143746173114734	0	 4.58141348522038	 2.76809167374232	 1.13976243337284
25.868	0.532568913867742	0.474735257233818	0.75	0.408496950400843	0.591503049599157	0	 1.16215128844408	0.00222377002575293	0	 4.58141348522038	 2.76803530079648	 1.13972328787682
25.868	0.532568913867742	0.474735257233818	0.8	0.435730080427566	0.564269919572434	0	 1.08951683291633	0.00325759248968566	0	 4.58141348522038	 2.76799734520772	 1.13968948282342
25.868	0.532568913867742	0.474735257233818	0.85	0.462963210454288	0.537036789545712	0	 1.02542760745066	0.0045624376865634	0	 4.58141348522038	 2.76796847915931	 1.13965786588027
25.868	0.532568913867742	0.474735257233818	0.9	0.490196340481011	0.509803659518989	0	0.968459407036736	0.00615519137006851	0	 4.58141348522038	 2.76793520136983	 1.13962378083125
25.868	0.532568913867742	0.474735257233818	0.95	0.517429470507734	0.482570529492266	0	 0.91748785929796	0.00804631938986503	0	 4.58141348522038	 2.76787983750388	 1.13958106793265
25.868	0.532568913867742	0.474735257233818	1	0.544662600534457	0.455337399465543	0	0.871613466333062	0.0102404113915637	0	 4.58141348522038	 2.76778054263241	 1.13952206500407
25.868	0.532568913867742	0.474735257233818	1.05	 0.57189573056118	 0.42810426943882	0	0.830108063174345	0.0127369133513676	0	 4.58141348522038	 2.76761130760693	 1.13943760991495
25.868	0.532568913867742	0.474735257233818	1.1	0.599128860587903	0.400871139412097	0	0.792375878484602	0.0155309363571042	0	 4.58141348522038	 2.76734197164899	 1.13931704528458
25.868	0.532568913867742	0.474735257233818	1.15	0.626361990614626	0.373638009385374	0	0.757924753333097	0.0186140647765257	0	 4.58141348522038	 2.76693824388663	 1.13914822636864
25.868	0.532568913867742	0.474735257233818	1.2	0.653595120641349	0.346404879358651	0	0.726344555277552	0.0219751156853608	0	 4.58141348522038	 2.76636173698947	 1.13891753325649
25.868	0.532568913867742	0.474735257233818	1.25	0.680828250668071	0.319171749331929	0	0.697290773066449	0.0256008227798219	0	 4.58141348522038	 2.76557001645551	 1.13860988864782
25.868	0.532568913867742	0.474735257233818	1.3	0.708061380694794	0.291938619305206	0	0.670471897179278	0.029476432907673	0	 4.58141348522038	 2.76451666947734	 1.13820878261248
25.868	0.532568913867742	0.474735257233818	1.35	0.735294510721517	0.264705489278483	0	0.645639604691157	0.0335862131652269	0	 4.58141348522038	  2.7631513976508	 1.13769630585797
25.868	0.532568913867742	0.474735257233818	1.4	 0.76252764074824	 0.23747235925176	0	0.622581047380758	0.0379138725422152	0	 4.58141348522038	 2.76142013807139	 1.13705319313111
25.868	0.532568913867742	0.474735257233818	1.45	0.789760770774963	0.210239229225037	0	0.601112735402112	0.0424429054649413	0	 4.58141348522038	 2.75926521757567	 1.13625887845732
25.868	0.532568913867742	0.474735257233818	1.5	0.816993900801686	0.183006099198314	0	0.581075644222041	0.0471568661570395	0	 4.58141348522038	 2.75662554500748	  1.1352915639653
25.868	0.532568913867742	0.474735257233818	1.55	0.844227030828409	0.155772969171591	0	0.562331268601975	0.0520395831462708	0	 4.58141348522038	 2.75343684639953	 1.13412830405025
25.868	0.532568913867742	0.474735257233818	1.6	0.871460160855131	0.128539839144869	0	0.544758416458164	0.0570753229485884	0	 4.58141348522038	 2.74963194783747	 1.13274510658519
25.868	0.532568913867742	0.474735257233818	1.65	0.898693290881854	0.101306709118146	0	0.528250585656401	0.0622489112676299	0	 4.58141348522038	 2.74514111049073	 1.13111705278985
25.868	0.532568913867742	0.474735257233818	1.7	0.925926420908577	0.0740735790914229	0	 0.51271380372533	0.0675458191642044	0	 4.58141348522038	 2.73989242182856	 1.12921843720074
25.868	0.532568913867742	0.474735257233818	1.75	  0.9531595509353	0.0468404490647001	0	0.498064837904607	0.0729522207069584	0	 4.58141348522038	 2.73381224636796	  1.1270229289468
25.868	0.532568913867742	0.474735257233818	1.8	0.980392680962023	0.0196073190379772	0	0.484229703518368	0.0784550276914649	0	 4.58141348522038	  2.7268257384032	 1.12450375521448
25.868	0.532568913867742	0.474735257233818	1.85	 1.00762581098875	-0.00762581098874549	0	0.471142414234088	0.0840419061550933	0	 4.58141348522038	 2.71885741803024	 1.12163390738075
25.868	0.532568913867742	0.474735257233818	1.9	 1.03485894101547	-0.0348589410154685	0	 0.45874392964898	0.0897012786411934	0	 4.58141348522038	 2.70983181039659	 1.11838636979779
25.868	0.532568913867742	0.474735257233818	1.95	 1.06209207104219	-0.0620920710421913	0	0.446981264786186	0.0954223154860588	0	 4.58141348522038	 2.69967414648104	 1.11473437063209
