# Filename: 3Dvlt_macro_cp_extra_BareValues_P24.318.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=24.318, Cc=0.557882, K0c=0.460337, Tc=1.86098
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
24.318	0.557881910249367	0.460337048991327	0.1	0.053735228529628	0.946264771470372	0	 8.56676451534046	3.27084929770691e-21	0	 4.71692372776188	 2.73845504521935	 1.12761698392723
24.318	0.557881910249367	0.460337048991327	0.15	0.080602842794442	0.919397157205558	0	  5.7111763435603	2.20346939698539e-14	0	 4.71692372776188	 2.73894201706038	 1.12780434744884
24.318	0.557881910249367	0.460337048991327	0.2	0.107470457059256	0.892529542940744	0	 4.28338225767023	5.71913393592676e-11	0	 4.71692372776188	 2.73925033573438	 1.12792428533242
24.318	0.557881910249367	0.460337048991327	0.25	 0.13433807132407	 0.86566192867593	0	 3.42670580613618	6.39534847859564e-09	0	 4.71692372776188	 2.73941653479491	 1.12798998117603
24.318	0.557881910249367	0.460337048991327	0.3	0.161205685588884	0.838794314411116	0	 2.85558817178015	1.48440877017936e-07	0	 4.71692372776188	 2.73947349527424	 1.12801332435751
24.318	0.557881910249367	0.460337048991327	0.35	0.188073299853698	0.811926700146302	0	 2.44764700438299	1.40296186751335e-06	0	 4.71692372776188	 2.73945041280445	 1.12800489777436
24.318	0.557881910249367	0.460337048991327	0.4	0.214940914118512	0.785059085881488	0	 2.14169112883511	7.56249557747095e-06	0	 4.71692372776188	 2.73937277627485	     1.1279739698
24.318	0.557881910249367	0.460337048991327	0.45	0.241808528383326	0.758191471616674	0	 1.90372544785343	2.80351149445458e-05	0	 4.71692372776188	  2.7392623552772	 1.12792848947101
24.318	0.557881910249367	0.460337048991327	0.5	 0.26867614264814	 0.73132385735186	0	 1.71335290306809	7.99709227069167e-05	0	 4.71692372776188	 2.73913719392541	 1.12787508403901
24.318	0.557881910249367	0.460337048991327	0.55	0.295543756912954	0.704456243087046	0	 1.55759354824372	0.000188535364316393	0	 4.71692372776188	 2.73901160898105	 1.12781905814241
24.318	0.557881910249367	0.460337048991327	0.6	0.322411371177768	0.677588628822232	0	 1.42779408589008	0.000385280257757824	0	 4.71692372776188	 2.73889619056755	 1.12776439397831
24.318	0.557881910249367	0.460337048991327	0.65	0.349278985442582	0.650721014557418	0	 1.31796377159084	0.00070535753982656	0	 4.71692372776188	 2.73879780410987	 1.12771375197991
24.318	0.557881910249367	0.460337048991327	0.7	0.376146599707396	0.623853400292604	0	 1.22382350219149	0.00118446691279805	0	 4.71692372776188	 2.73871959249161	 1.12766847163122
24.318	0.557881910249367	0.460337048991327	0.75	 0.40301421397221	 0.59698578602779	0	 1.14223526871206	0.00185618562339156	0	 4.71692372776188	 2.73866097777633	 1.12762857217647
24.318	0.557881910249367	0.460337048991327	0.8	0.429881828237024	0.570118171762976	0	 1.07084556441756	0.00274999919590369	0	 4.71692372776188	 2.73861766219427	 1.12759275310759
24.318	0.557881910249367	0.460337048991327	0.85	0.456749442501838	0.543250557498162	0	 1.00785464886358	0.0038900937061356	0	 4.71692372776188	 2.73858162844951	 1.12755839443866
24.318	0.557881910249367	0.460337048991327	0.9	0.483617056766652	0.516382943233348	0	0.951862723926717	0.00529481963286245	0	 4.71692372776188	 2.73854113975638	 1.12752155690154
24.318	0.557881910249367	0.460337048991327	0.95	0.510484671031466	0.489515328968534	0	0.901764685825311	0.00697667475865614	0	 4.71692372776188	 2.73848074036716	 1.12747698232266
24.318	0.557881910249367	0.460337048991327	1	 0.53735228529628	 0.46264771470372	0	0.856676451534045	0.00894264629217307	0	 4.71692372776188	 2.73838125770721	 1.12741809456582
24.318	0.557881910249367	0.460337048991327	1.05	0.564219899561094	0.435780100438906	0	0.815882334794329	0.0111947729316241	0	 4.71692372776188	 2.73821980758587	 1.12733700155143
24.318	0.557881910249367	0.460337048991327	1.1	0.591087513825908	0.408912486174092	0	0.778796774121859	0.0137308180497883	0	 4.71692372776188	 2.73796980430276	  1.1272244989866
24.318	0.557881910249367	0.460337048991327	1.15	0.617955128090722	0.382044871909278	0	0.744936044812213	0.0165449756930816	0	 4.71692372776188	 2.73760097781549	 1.12707007656343
24.318	0.557881910249367	0.460337048991327	1.2	0.644822742355536	0.355177257644464	0	0.713897042945038	0.0196285572001058	0	 4.71692372776188	 2.73707940047354	 1.12686192750299
24.318	0.557881910249367	0.460337048991327	1.25	 0.67169035662035	 0.32830964337965	0	0.685341161227236	0.0229706266317924	0	 4.71692372776188	 2.73636752614873	 1.12658696243782
24.318	0.557881910249367	0.460337048991327	1.3	0.698557970885164	0.301442029114836	0	0.658981885795419	0.0265585681057274	0	 4.71692372776188	 2.73542424489992	 1.12623082873465
24.318	0.557881910249367	0.460337048991327	1.35	0.725425585149978	0.274574414850022	0	0.634575149284478	0.030378578422263	0	 4.71692372776188	 2.73420495658746	 1.12577793645791
24.318	0.557881910249367	0.460337048991327	1.4	0.752293199414792	0.247706800585208	0	0.611911751095747	0.0344160850881975	0	 4.71692372776188	 2.73266166709488	  1.1252114922604
24.318	0.557881910249367	0.460337048991327	1.45	0.779160813679606	0.220839186320394	0	0.590811345885549	0.0386560939317763	0	 4.71692372776188	 2.73074311100487	 1.12451354255523
24.318	0.557881910249367	0.460337048991327	1.5	 0.80602842794442	 0.19397157205558	0	 0.57111763435603	0.0430834727406178	0	 4.71692372776188	 2.72839490470386	 1.12366502736874
24.318	0.557881910249367	0.460337048991327	1.55	0.832896042209234	0.167103957790766	0	0.552694484860674	0.0476831783435867	0	 4.71692372776188	 2.72555973393516	 1.12264584629118
24.318	0.557881910249367	0.460337048991327	1.6	0.859763656474048	0.140236343525952	0	0.535422782208778	0.0524404347417496	0	 4.71692372776188	 2.72217757976957	 1.12143493792507
24.318	0.557881910249367	0.460337048991327	1.65	0.886631270738862	0.113368729261138	0	0.519197849414573	0.0573408695870685	0	 4.71692372776188	  2.7181859867956	 1.12001037417318
24.318	0.557881910249367	0.460337048991327	1.7	0.913498885003676	0.0865011149963243	0	0.503927324431791	0.0623706157267635	0	 4.71692372776188	 2.71352037703025	 1.11834947060348
24.318	0.557881910249367	0.460337048991327	1.75	 0.94036649926849	0.0596335007315102	0	0.489529400876597	0.0675163838202979	0	 4.71692372776188	 2.70811441259883	 1.11642891396989
24.318	0.557881910249367	0.460337048991327	1.8	0.967234113533304	0.0327658864666962	0	0.475931361963359	0.072765511287027	0	 4.71692372776188	 2.70190040961071	 1.11422490775006
24.318	0.557881910249367	0.460337048991327	1.85	0.994101727798118	0.00589827220188233	0	0.463068352180565	0.0781059921121205	0	 4.71692372776188	 2.69480980485652	 1.11171333628043
24.318	0.557881910249367	0.460337048991327	1.9	 1.02096934206293	-0.0209693420629318	0	0.450882342912655	0.0835264913584674	0	 4.71692372776188	 2.68677367596008	 1.10886994772029
24.318	0.557881910249367	0.460337048991327	1.95	 1.04783695632775	-0.0478369563277456	0	0.439321257196946	0.0890163476188979	0	 4.71692372776188	 2.67772331443529	 1.10567055566121
24.318	0.557881910249367	0.460337048991327	2	 1.07470457059256	-0.0747045705925595	0	0.428338225767023	0.0945655661019013	0	 4.71692372776188	 2.66759084972837	 1.10209125871643
24.318	0.557881910249367	0.460337048991327	2.05	 1.10157218485737	-0.101572184857374	0	0.417890951967827	0.100164804574493	0	 4.71692372776188	 2.65630992078522	 1.09810867688341
24.318	0.557881910249367	0.460337048991327	2.1	 1.12843979912219	-0.128439799122188	0	0.407941167397164	0.105805353983738	0	 4.71692372776188	 2.64381638999815	 1.09370020287919
