# Filename: vlt_ThermStates_lmax100_D_Cc1.00.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-12	2.8547	5.00021	6.67794e-26	2.59633e-12	0.287878	0.795485
1	1.25893e-12	2.8547	5.00021	6.67794e-26	2.59633e-12	0.287878	0.795485
1	1.58489e-12	2.8547	5.00021	6.67794e-26	5.19267e-12	0.287878	0.795485
1	1.99526e-12	2.8547	5.00021	6.67794e-26	5.19267e-12	0.287878	0.795485
1	2.51189e-12	2.8547	5.00021	6.67794e-26	5.19267e-12	0.287878	0.795485
1	3.16228e-12	2.8547	5.00021	6.67794e-26	1.03853e-11	0.287878	0.795485
1	3.98107e-12	2.8547	5.00021	6.67794e-26	1.03853e-11	0.287878	0.795485
1	5.01187e-12	2.8547	5.00021	6.67794e-26	1.03853e-11	0.287878	0.795485
1	6.30957e-12	2.8547	5.00021	6.67794e-26	2.07707e-11	0.287878	0.795485
1	7.94328e-12	2.8547	5.00021	6.67794e-26	2.07707e-11	0.287878	0.795485
1	1e-11	2.8547	5.00021	6.67794e-26	2.07707e-11	0.287878	0.795485
1	1.25893e-11	2.8547	5.00021	6.67794e-26	4.15414e-11	0.287878	0.795485
1	1.58489e-11	2.8547	5.00021	6.67794e-26	4.15414e-11	0.287878	0.795485
1	1.99526e-11	2.8547	5.00021	6.67794e-26	4.15414e-11	0.287878	0.795485
1	2.51189e-11	2.8547	5.00021	6.67794e-26	8.30827e-11	0.287878	0.795485
1	3.16228e-11	2.8547	5.00021	6.67794e-26	8.30827e-11	0.287878	0.795485
1	3.98107e-11	2.8547	5.00021	6.67794e-26	8.30827e-11	0.287878	0.795485
1	5.01187e-11	2.8547	5.00021	6.67794e-26	1.66165e-10	0.287878	0.795485
1	6.30957e-11	2.8547	5.00021	6.67794e-26	1.66165e-10	0.287878	0.795485
1	7.94328e-11	2.8547	5.00021	6.67794e-26	1.66165e-10	0.287878	0.795485
1	1e-10	2.8547	5.00021	6.67794e-26	3.32331e-10	0.287878	0.795485
1	1.25893e-10	2.8547	5.00021	6.67794e-26	3.32331e-10	0.287878	0.795485
1	1.58489e-10	2.8547	5.00021	6.67794e-26	3.32331e-10	0.287878	0.795485
1	1.99526e-10	2.8547	5.00021	6.67794e-26	6.64662e-10	0.287878	0.795485
1	2.51189e-10	2.8547	5.00021	6.67794e-26	6.64662e-10	0.287878	0.795485
1	3.16228e-10	2.8547	5.00021	6.67794e-26	6.64662e-10	0.287878	0.795485
1	3.98107e-10	2.8547	5.00021	6.67794e-26	1.32932e-09	0.287878	0.795485
1	5.01187e-10	2.8547	5.00021	6.67794e-26	1.32932e-09	0.287878	0.795485
1	6.30957e-10	2.8547	5.00021	6.67794e-26	1.32932e-09	0.287878	0.795485
1	7.94328e-10	2.8547	5.00021	6.67794e-26	2.65865e-09	0.287878	0.795485
1	1e-09	2.8547	5.00021	6.67794e-26	2.65865e-09	0.287878	0.795485
1	1.25893e-09	2.8547	5.00021	6.67794e-26	2.65865e-09	0.287878	0.795485
