# Filename: vlt_ThermStates_lmax100_A_Cc0.30.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	2.7483	5.00038	9.19485e-12	2.04764e-08	0.320207	0.366477
1	1.25893e-08	2.7483	5.00038	9.19485e-12	4.09529e-08	0.320207	0.366477
1	1.58489e-08	2.7483	5.00038	9.19485e-12	4.09529e-08	0.320207	0.366477
1	1.99526e-08	2.7483	5.00038	9.19485e-12	4.09529e-08	0.320207	0.366478
1	2.51189e-08	2.7483	5.00038	9.19484e-12	8.19057e-08	0.320207	0.366478
1	3.16228e-08	2.7483	5.00038	9.19484e-12	8.19057e-08	0.320207	0.366478
1	3.98107e-08	2.7483	5.00038	9.19484e-12	8.19057e-08	0.320207	0.366478
1	5.01187e-08	2.7483	5.00038	9.19483e-12	1.63811e-07	0.320207	0.366478
1	6.30957e-08	2.7483	5.00038	9.19483e-12	1.63811e-07	0.320207	0.366478
1	7.94328e-08	2.7483	5.00038	9.19482e-12	1.63811e-07	0.320207	0.366478
1	1e-07	2.7483	5.00038	9.19481e-12	3.27623e-07	0.320207	0.366478
1	1.25893e-07	2.7483	5.00038	9.1948e-12	3.27623e-07	0.320207	0.366478
1	1.58489e-07	2.7483	5.00038	9.19479e-12	3.27623e-07	0.320208	0.366478
1	1.99526e-07	2.7483	5.00038	9.19478e-12	6.55246e-07	0.320208	0.366478
1	2.51189e-07	2.7483	5.00038	9.19476e-12	6.55246e-07	0.320208	0.366478
1	3.16228e-07	2.7483	5.00038	9.19473e-12	6.55246e-07	0.320208	0.366478
1	3.98107e-07	2.7483	5.00039	9.1947e-12	1.31049e-06	0.320208	0.366478
0.999999	5.01187e-07	2.7483	5.00039	9.19466e-12	1.31049e-06	0.320208	0.366478
0.999999	6.30957e-07	2.7483	5.00039	9.19461e-12	1.31049e-06	0.320208	0.366478
