# Filename: vlt_ThermStates_lmax100_A_Cc1.03.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	2.8646	5.00009	1.59948e-26	2.13429e-08	0.285035	0.80394
1	1.25893e-08	2.8646	5.00009	1.59948e-26	4.26859e-08	0.285035	0.80394
1	1.58489e-08	2.8646	5.00009	1.59948e-26	4.26859e-08	0.285035	0.80394
1	1.99526e-08	2.8646	5.00009	1.59948e-26	4.26859e-08	0.285035	0.80394
1	2.51189e-08	2.8646	5.00009	1.59948e-26	8.53717e-08	0.285035	0.80394
1	3.16228e-08	2.8646	5.00009	1.59948e-26	8.53717e-08	0.285035	0.80394
1	3.98107e-08	2.8646	5.00009	1.59948e-26	8.53717e-08	0.285035	0.80394
1	5.01187e-08	2.8646	5.00009	1.59948e-26	1.70743e-07	0.285035	0.80394
1	6.30957e-08	2.8646	5.00009	1.59948e-26	1.70743e-07	0.285035	0.80394
1	7.94328e-08	2.8646	5.00009	1.59947e-26	1.70743e-07	0.285035	0.80394
1	1e-07	2.8646	5.00009	1.59947e-26	3.41487e-07	0.285035	0.80394
1	1.25893e-07	2.8646	5.00009	1.59947e-26	3.41487e-07	0.285035	0.80394
1	1.58489e-07	2.8646	5.00009	1.59946e-26	3.41487e-07	0.285035	0.80394
1	1.99526e-07	2.8646	5.00009	1.59946e-26	6.82974e-07	0.285035	0.80394
1	2.51189e-07	2.8646	5.00009	1.59945e-26	6.82974e-07	0.285035	0.80394
1	3.16228e-07	2.8646	5.00009	1.59944e-26	6.82974e-07	0.285035	0.80394
1	3.98107e-07	2.8646	5.00009	1.59943e-26	1.36595e-06	0.285035	0.80394
0.999999	5.01187e-07	2.8646	5.00009	1.59941e-26	1.36595e-06	0.285035	0.80394
0.999999	6.30957e-07	2.8646	5.0001	1.59939e-26	1.36595e-06	0.285035	0.80394
0.999999	7.94328e-07	2.8646	5.0001	1.59937e-26	2.7319e-06	0.285035	0.80394
0.999999	1e-06	2.8646	5.0001	1.59934e-26	2.7319e-06	0.285035	0.803941
0.999999	1.25893e-06	2.8646	5.0001	1.5993e-26	2.7319e-06	0.285035	0.803941
0.999998	1.58489e-06	2.8646	5.00011	1.59926e-26	5.46379e-06	0.285036	0.803941
0.999998	1.99526e-06	2.8646	5.00011	1.5992e-26	5.46379e-06	0.285036	0.803941
0.999997	2.51189e-06	2.8646	5.00011	1.59912e-26	5.46379e-06	0.285036	0.803942
0.999997	3.16228e-06	2.8646	5.00012	1.59903e-26	1.09276e-05	0.285037	0.803942
0.999996	3.98107e-06	2.8646	5.00013	1.59891e-26	1.09276e-05	0.285037	0.803943
0.999995	5.01187e-06	2.8646	5.00014	1.59876e-26	1.09276e-05	0.285038	0.803944
0.999994	6.30957e-06	2.8646	5.00015	1.59857e-26	2.18552e-05	0.285038	0.803945
0.999992	7.94328e-06	2.8646	5.00017	1.59833e-26	2.18552e-05	0.285039	0.803946
0.99999	1e-05	2.8646	5.00019	1.59803e-26	2.18552e-05	0.28504	0.803948
0.999987	1.25893e-05	2.8646	5.00022	1.59765e-26	4.37103e-05	0.285042	0.80395
0.999984	1.58489e-05	2.8646	5.00025	1.59718e-26	4.37103e-05	0.285044	0.803953
0.99998	1.99526e-05	2.8646	5.00029	1.59658e-26	4.37103e-05	0.285046	0.803956
0.999975	2.51189e-05	2.8646	5.00034	1.59583e-26	8.74207e-05	0.285049	0.80396
0.999968	3.16228e-05	2.8646	5.00041	1.59489e-26	8.74207e-05	0.285053	0.803965
0.99996	3.98107e-05	2.8646	5.00049	1.5937e-26	8.74207e-05	0.285057	0.803972
0.99995	5.01187e-05	2.8645	5.00009	1.59963e-26	0.000174835	0.285063	0.80398
0.999937	6.30957e-05	2.8645	5.00022	1.59774e-26	0.000174835	0.285071	0.803991
0.999921	7.94328e-05	2.8645	5.00038	1.59537e-26	0.000174835	0.28508	0.804004
0.9999	0.0001	2.8644	5.00009	1.59981e-26	0.000349658	0.285092	0.80402
0.999874	0.000125893	2.8644	5.00035	1.59605e-26	0.000349658	0.285107	0.804041
0.999842	0.000158489	2.8643	5.00017	1.59874e-26	0.000349646	0.285125	0.804067
0.9998	0.000199526	2.8642	5.00009	1.60021e-26	0.000699268	0.285149	0.8041
0.999749	0.000251189	2.8641	5.0001	1.60014e-26	0.000699243	0.285178	0.804142
0.999684	0.000316228	2.864	5.00025	1.59811e-26	0.000699219	0.285215	0.804194
0.999602	0.000398107	2.8638	5.00007	1.60108e-26	0.00139834	0.285262	0.80426
0.999499	0.000501187	2.8636	5.0001	1.60097e-26	0.00139824	0.285321	0.804343
0.999369	0.000630957	2.8634	5.0004	1.59698e-26	0.00139814	0.285395	0.804447
0.999206	0.000794328	2.863	5.00003	1.60299e-26	0.0027959	0.285488	0.804578
0.999	0.001	2.8626	5.00008	1.60285e-26	0.00279551	0.285605	0.804743
0.998741	0.00125893	2.8621	5.00017	1.60242e-26	0.00279502	0.285753	0.804951
0.998415	0.00158489	2.8615	5.00042	1.59971e-26	0.00558887	0.285939	0.805212
0.998005	0.00199526	2.8606	5.00002	1.60711e-26	0.00558711	0.286173	0.80554
0.997488	0.00251189	2.8596	5.00017	1.60654e-26	0.00558516	0.286468	0.805953
0.996838	0.00316228	2.8583	5.00015	1.60897e-26	0.0111652	0.28684	0.806472
0.996019	0.00398107	2.8567	5.00031	1.60941e-26	0.011159	0.287308	0.807125
0.994988	0.00501187	2.8546	5.00006	1.61658e-26	0.0111508	0.287897	0.807944
0.99369	0.00630957	2.8521	5.00044	1.6151e-26	0.022282	0.28864	0.808973
0.992057	0.00794328	2.8488	5.00014	1.62519e-26	0.0222563	0.289577	0.810263
