# Filename: vlt_ThermStates_lmax100_A_Cc1.04.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	2.8679	5.00003	9.93192e-27	2.13675e-08	0.284092	0.80666
1	1.25893e-08	2.8679	5.00003	9.93191e-27	4.2735e-08	0.284092	0.80666
1	1.58489e-08	2.8679	5.00003	9.93191e-27	4.2735e-08	0.284092	0.80666
1	1.99526e-08	2.8679	5.00003	9.93191e-27	4.2735e-08	0.284092	0.80666
1	2.51189e-08	2.8679	5.00003	9.9319e-27	8.54701e-08	0.284092	0.80666
1	3.16228e-08	2.8679	5.00003	9.9319e-27	8.54701e-08	0.284092	0.80666
1	3.98107e-08	2.8679	5.00003	9.93189e-27	8.54701e-08	0.284092	0.80666
1	5.01187e-08	2.8679	5.00003	9.93188e-27	1.7094e-07	0.284092	0.80666
1	6.30957e-08	2.8679	5.00003	9.93187e-27	1.7094e-07	0.284092	0.80666
1	7.94328e-08	2.8679	5.00003	9.93185e-27	1.7094e-07	0.284092	0.80666
1	1e-07	2.8679	5.00003	9.93183e-27	3.4188e-07	0.284092	0.80666
1	1.25893e-07	2.8679	5.00003	9.93181e-27	3.4188e-07	0.284092	0.80666
1	1.58489e-07	2.8679	5.00003	9.93178e-27	3.4188e-07	0.284092	0.80666
1	1.99526e-07	2.8679	5.00003	9.93174e-27	6.83761e-07	0.284092	0.80666
1	2.51189e-07	2.8679	5.00003	9.9317e-27	6.83761e-07	0.284092	0.80666
1	3.16228e-07	2.8679	5.00003	9.93164e-27	6.83761e-07	0.284093	0.80666
1	3.98107e-07	2.8679	5.00003	9.93156e-27	1.36752e-06	0.284093	0.80666
0.999999	5.01187e-07	2.8679	5.00004	9.93147e-27	1.36752e-06	0.284093	0.80666
0.999999	6.30957e-07	2.8679	5.00004	9.93135e-27	1.36752e-06	0.284093	0.80666
0.999999	7.94328e-07	2.8679	5.00004	9.9312e-27	2.73504e-06	0.284093	0.80666
0.999999	1e-06	2.8679	5.00004	9.93102e-27	2.73504e-06	0.284093	0.806661
0.999999	1.25893e-06	2.8679	5.00004	9.93078e-27	2.73504e-06	0.284093	0.806661
0.999998	1.58489e-06	2.8679	5.00005	9.93049e-27	5.47009e-06	0.284093	0.806661
0.999998	1.99526e-06	2.8679	5.00005	9.93011e-27	5.47009e-06	0.284093	0.806661
0.999997	2.51189e-06	2.8679	5.00006	9.92964e-27	5.47009e-06	0.284094	0.806662
0.999997	3.16228e-06	2.8679	5.00006	9.92905e-27	1.09402e-05	0.284094	0.806662
0.999996	3.98107e-06	2.8679	5.00007	9.92831e-27	1.09402e-05	0.284095	0.806663
0.999995	5.01187e-06	2.8679	5.00008	9.92738e-27	1.09402e-05	0.284095	0.806664
0.999994	6.30957e-06	2.8679	5.00009	9.9262e-27	2.18803e-05	0.284096	0.806665
0.999992	7.94328e-06	2.8679	5.00011	9.92472e-27	2.18803e-05	0.284097	0.806666
0.99999	1e-05	2.8679	5.00013	9.92285e-27	2.18803e-05	0.284098	0.806668
0.999987	1.25893e-05	2.8679	5.00016	9.9205e-27	4.37607e-05	0.284099	0.80667
0.999984	1.58489e-05	2.8679	5.00019	9.91755e-27	4.37607e-05	0.284101	0.806672
0.99998	1.99526e-05	2.8679	5.00023	9.91383e-27	4.37607e-05	0.284104	0.806676
0.999975	2.51189e-05	2.8679	5.00028	9.90915e-27	8.75214e-05	0.284107	0.80668
0.999968	3.16228e-05	2.8679	5.00034	9.90326e-27	8.75214e-05	0.28411	0.806685
0.99996	3.98107e-05	2.8679	5.00043	9.89585e-27	8.75214e-05	0.284115	0.806692
0.99995	5.01187e-05	2.8678	5.00003	9.93312e-27	0.000175037	0.284121	0.8067
0.999937	6.30957e-05	2.8678	5.00016	9.92135e-27	0.000175037	0.284128	0.80671
0.999921	7.94328e-05	2.8678	5.00032	9.90654e-27	0.000175037	0.284137	0.806723
0.9999	0.0001	2.8677	5.00002	9.93454e-27	0.000350061	0.284149	0.806739
0.999874	0.000125893	2.8677	5.00028	9.91105e-27	0.000350061	0.284163	0.80676
0.999842	0.000158489	2.8676	5.0001	9.92814e-27	0.000350049	0.284182	0.806786
0.9998	0.000199526	2.8675	5.00001	9.93759e-27	0.000700073	0.284205	0.806819
0.999749	0.000251189	2.8674	5.00003	9.9374e-27	0.000700049	0.284234	0.80686
0.999684	0.000316228	2.8673	5.00017	9.92507e-27	0.000700024	0.284271	0.806911
0.999602	0.000398107	2.8672	5.00048	9.89752e-27	0.0014	0.284317	0.806977
0.999499	0.000501187	2.8669	5.00001	9.94403e-27	0.00139985	0.284375	0.807059
0.999369	0.000630957	2.8667	5.0003	9.91969e-27	0.00139976	0.284449	0.807162
0.999206	0.000794328	2.8664	5.00042	9.91161e-27	0.00279922	0.284541	0.807292
0.999	0.001	2.866	5.00046	9.91189e-27	0.00279883	0.284657	0.807455
0.998741	0.00125893	2.8654	5.00003	9.95736e-27	0.00279824	0.284803	0.80766
0.998415	0.00158489	2.8648	5.00026	9.94212e-27	0.00559531	0.284987	0.807919
0.998005	0.00199526	2.864	5.00033	9.944e-27	0.00559375	0.285219	0.808244
0.997488	0.00251189	2.863	5.00045	9.9433e-27	0.0055918	0.285511	0.808653
0.996838	0.00316228	2.8617	5.00038	9.9621e-27	0.0111785	0.285879	0.809167
0.996019	0.00398107	2.8601	5.00048	9.96934e-27	0.0111723	0.286343	0.809813
0.994988	0.00501187	2.858	5.00017	1.00199e-26	0.0111641	0.286927	0.810624
0.99369	0.00630957	2.8555	5.00047	1.00177e-26	0.0223086	0.287662	0.811643
0.992057	0.00794328	2.8522	5.00006	1.00899e-26	0.0222828	0.288589	0.81292
