# Filename: vlt_ThermStates_lmax100_D_Cc0.80.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-12	2.7903	5.00004	8.83887e-22	2.53776e-12	0.307016	0.725623
1	1.25893e-12	2.7903	5.00004	8.83887e-22	2.53776e-12	0.307016	0.725623
1	1.58489e-12	2.7903	5.00004	8.83887e-22	5.07553e-12	0.307016	0.725623
1	1.99526e-12	2.7903	5.00004	8.83887e-22	5.07553e-12	0.307016	0.725623
1	2.51189e-12	2.7903	5.00004	8.83887e-22	5.07553e-12	0.307016	0.725623
1	3.16228e-12	2.7903	5.00004	8.83887e-22	1.01511e-11	0.307016	0.725623
1	3.98107e-12	2.7903	5.00004	8.83887e-22	1.01511e-11	0.307016	0.725623
1	5.01187e-12	2.7903	5.00004	8.83887e-22	1.01511e-11	0.307016	0.725623
1	6.30957e-12	2.7903	5.00004	8.83887e-22	2.03021e-11	0.307016	0.725623
1	7.94328e-12	2.7903	5.00004	8.83887e-22	2.03021e-11	0.307016	0.725623
1	1e-11	2.7903	5.00004	8.83887e-22	2.03021e-11	0.307016	0.725623
1	1.25893e-11	2.7903	5.00004	8.83887e-22	4.06042e-11	0.307016	0.725623
1	1.58489e-11	2.7903	5.00004	8.83887e-22	4.06042e-11	0.307016	0.725623
1	1.99526e-11	2.7903	5.00004	8.83887e-22	4.06042e-11	0.307016	0.725623
1	2.51189e-11	2.7903	5.00004	8.83887e-22	8.12084e-11	0.307016	0.725623
1	3.16228e-11	2.7903	5.00004	8.83887e-22	8.12084e-11	0.307016	0.725623
1	3.98107e-11	2.7903	5.00004	8.83887e-22	8.12084e-11	0.307016	0.725623
1	5.01187e-11	2.7903	5.00004	8.83887e-22	1.62417e-10	0.307016	0.725623
1	6.30957e-11	2.7903	5.00004	8.83887e-22	1.62417e-10	0.307016	0.725623
1	7.94328e-11	2.7903	5.00004	8.83887e-22	1.62417e-10	0.307016	0.725623
1	1e-10	2.7903	5.00004	8.83887e-22	3.24834e-10	0.307016	0.725623
1	1.25893e-10	2.7903	5.00004	8.83887e-22	3.24834e-10	0.307016	0.725623
1	1.58489e-10	2.7903	5.00004	8.83887e-22	3.24834e-10	0.307016	0.725623
1	1.99526e-10	2.7903	5.00004	8.83887e-22	6.49667e-10	0.307016	0.725623
1	2.51189e-10	2.7903	5.00004	8.83887e-22	6.49667e-10	0.307016	0.725623
1	3.16228e-10	2.7903	5.00004	8.83887e-22	6.49667e-10	0.307016	0.725623
1	3.98107e-10	2.7903	5.00004	8.83887e-22	1.29933e-09	0.307016	0.725623
1	5.01187e-10	2.7903	5.00004	8.83887e-22	1.29933e-09	0.307016	0.725623
1	6.30957e-10	2.7903	5.00004	8.83887e-22	1.29933e-09	0.307016	0.725623
1	7.94328e-10	2.7903	5.00004	8.83887e-22	2.59867e-09	0.307016	0.725623
1	1e-09	2.7903	5.00004	8.83887e-22	2.59867e-09	0.307016	0.725623
1	1.25893e-09	2.7903	5.00004	8.83887e-22	2.59867e-09	0.307016	0.725623
1	1.58489e-09	2.7903	5.00004	8.83887e-22	5.19734e-09	0.307016	0.725623
