# Filename: vlt_ThermStates_lmax100_A_Cc0.40.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	2.7199	5.00005	1.03087e-13	2.02648e-08	0.32941	0.4697
1	1.25893e-08	2.7199	5.00005	1.03087e-13	4.05297e-08	0.32941	0.4697
1	1.58489e-08	2.7199	5.00005	1.03087e-13	4.05297e-08	0.32941	0.4697
1	1.99526e-08	2.7199	5.00005	1.03087e-13	4.05297e-08	0.32941	0.4697
1	2.51189e-08	2.7199	5.00005	1.03087e-13	8.10593e-08	0.32941	0.4697
1	3.16228e-08	2.7199	5.00005	1.03087e-13	8.10593e-08	0.32941	0.4697
1	3.98107e-08	2.7199	5.00005	1.03087e-13	8.10593e-08	0.32941	0.4697
1	5.01187e-08	2.7199	5.00005	1.03087e-13	1.62119e-07	0.32941	0.4697
1	6.30957e-08	2.7199	5.00005	1.03087e-13	1.62119e-07	0.32941	0.4697
1	7.94328e-08	2.7199	5.00005	1.03087e-13	1.62119e-07	0.32941	0.4697
1	1e-07	2.7199	5.00005	1.03086e-13	3.24237e-07	0.32941	0.4697
1	1.25893e-07	2.7199	5.00005	1.03086e-13	3.24237e-07	0.32941	0.4697
1	1.58489e-07	2.7199	5.00005	1.03086e-13	3.24237e-07	0.32941	0.4697
1	1.99526e-07	2.7199	5.00005	1.03086e-13	6.48475e-07	0.32941	0.4697
1	2.51189e-07	2.7199	5.00005	1.03086e-13	6.48475e-07	0.32941	0.4697
1	3.16228e-07	2.7199	5.00005	1.03085e-13	6.48475e-07	0.32941	0.4697
1	3.98107e-07	2.7199	5.00005	1.03085e-13	1.29695e-06	0.32941	0.4697
0.999999	5.01187e-07	2.7199	5.00006	1.03084e-13	1.29695e-06	0.32941	0.469701
0.999999	6.30957e-07	2.7199	5.00006	1.03083e-13	1.29695e-06	0.329411	0.469701
0.999999	7.94328e-07	2.7199	5.00006	1.03083e-13	2.5939e-06	0.329411	0.469701
0.999999	1e-06	2.7199	5.00007	1.03081e-13	2.5939e-06	0.329411	0.469701
0.999999	1.25893e-06	2.7199	5.00007	1.0308e-13	2.5939e-06	0.329411	0.469702
0.999998	1.58489e-06	2.7199	5.00008	1.03078e-13	5.1878e-06	0.329412	0.469702
0.999998	1.99526e-06	2.7199	5.00008	1.03076e-13	5.1878e-06	0.329412	0.469703
0.999997	2.51189e-06	2.7199	5.00009	1.03073e-13	5.1878e-06	0.329413	0.469703
0.999997	3.16228e-06	2.7199	5.00011	1.03069e-13	1.03756e-05	0.329414	0.469704
0.999996	3.98107e-06	2.7199	5.00012	1.03065e-13	1.03756e-05	0.329415	0.469705
0.999995	5.01187e-06	2.7199	5.00014	1.03059e-13	1.03756e-05	0.329416	0.469707
0.999994	6.30957e-06	2.7199	5.00017	1.03052e-13	2.07512e-05	0.329418	0.469708
0.999992	7.94328e-06	2.7199	5.0002	1.03043e-13	2.07512e-05	0.32942	0.469711
0.99999	1e-05	2.7199	5.00024	1.03031e-13	2.07512e-05	0.329423	0.469713
0.999987	1.25893e-05	2.7199	5.00029	1.03017e-13	4.15024e-05	0.329426	0.469717
0.999984	1.58489e-05	2.7199	5.00035	1.02999e-13	4.15024e-05	0.32943	0.469721
0.99998	1.99526e-05	2.7199	5.00043	1.02976e-13	4.15024e-05	0.329435	0.469727
0.999975	2.51189e-05	2.7198	5.00003	1.03106e-13	8.30017e-05	0.329442	0.469734
0.999968	3.16228e-05	2.7198	5.00016	1.0307e-13	8.30017e-05	0.32945	0.469743
0.99996	3.98107e-05	2.7198	5.00032	1.03024e-13	8.30017e-05	0.329461	0.469754
0.99995	5.01187e-05	2.7197	5.00002	1.03126e-13	0.000165997	0.329474	0.469768
0.999937	6.30957e-05	2.7197	5.00027	1.03053e-13	0.000165997	0.32949	0.469785
0.999921	7.94328e-05	2.7196	5.00009	1.03121e-13	0.000165991	0.329511	0.469808
0.9999	0.0001	2.7196	5.00049	1.03007e-13	0.000331982	0.329538	0.469835
0.999874	0.000125893	2.7195	5.00049	1.03021e-13	0.00033197	0.329571	0.469871
0.999842	0.000158489	2.7193	5.00012	1.03158e-13	0.000331946	0.329613	0.469915
0.9998	0.000199526	2.7192	5.00042	1.03088e-13	0.000663867	0.329665	0.46997
