# Filename: vlt_ThermStates_lmax100_A_Cc0.90.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	2.8219	5.00002	7.77397e-24	2.10248e-08	0.297465	0.763773
1	1.25893e-08	2.8219	5.00002	7.77396e-24	4.20496e-08	0.297465	0.763773
1	1.58489e-08	2.8219	5.00002	7.77396e-24	4.20496e-08	0.297465	0.763773
1	1.99526e-08	2.8219	5.00002	7.77396e-24	4.20496e-08	0.297465	0.763773
1	2.51189e-08	2.8219	5.00002	7.77396e-24	8.40992e-08	0.297465	0.763773
1	3.16228e-08	2.8219	5.00002	7.77395e-24	8.40992e-08	0.297465	0.763773
1	3.98107e-08	2.8219	5.00002	7.77395e-24	8.40992e-08	0.297465	0.763773
1	5.01187e-08	2.8219	5.00002	7.77394e-24	1.68198e-07	0.297465	0.763773
1	6.30957e-08	2.8219	5.00002	7.77393e-24	1.68198e-07	0.297465	0.763773
1	7.94328e-08	2.8219	5.00002	7.77392e-24	1.68198e-07	0.297465	0.763773
1	1e-07	2.8219	5.00002	7.77391e-24	3.36397e-07	0.297465	0.763773
1	1.25893e-07	2.8219	5.00002	7.77389e-24	3.36397e-07	0.297465	0.763773
1	1.58489e-07	2.8219	5.00002	7.77387e-24	3.36397e-07	0.297465	0.763773
1	1.99526e-07	2.8219	5.00002	7.77384e-24	6.72793e-07	0.297465	0.763773
1	2.51189e-07	2.8219	5.00002	7.77381e-24	6.72793e-07	0.297465	0.763773
1	3.16228e-07	2.8219	5.00002	7.77376e-24	6.72793e-07	0.297465	0.763773
1	3.98107e-07	2.8219	5.00002	7.77371e-24	1.34559e-06	0.297465	0.763773
0.999999	5.01187e-07	2.8219	5.00002	7.77364e-24	1.34559e-06	0.297465	0.763773
0.999999	6.30957e-07	2.8219	5.00002	7.77355e-24	1.34559e-06	0.297465	0.763773
0.999999	7.94328e-07	2.8219	5.00002	7.77344e-24	2.69117e-06	0.297465	0.763773
0.999999	1e-06	2.8219	5.00003	7.77331e-24	2.69117e-06	0.297466	0.763773
0.999999	1.25893e-06	2.8219	5.00003	7.77314e-24	2.69117e-06	0.297466	0.763774
0.999998	1.58489e-06	2.8219	5.00003	7.77292e-24	5.38235e-06	0.297466	0.763774
0.999998	1.99526e-06	2.8219	5.00004	7.77265e-24	5.38235e-06	0.297466	0.763774
0.999997	2.51189e-06	2.8219	5.00004	7.7723e-24	5.38235e-06	0.297467	0.763775
0.999997	3.16228e-06	2.8219	5.00005	7.77187e-24	1.07647e-05	0.297467	0.763775
0.999996	3.98107e-06	2.8219	5.00006	7.77133e-24	1.07647e-05	0.297468	0.763776
0.999995	5.01187e-06	2.8219	5.00007	7.77064e-24	1.07647e-05	0.297468	0.763777
0.999994	6.30957e-06	2.8219	5.00009	7.76978e-24	2.15294e-05	0.297469	0.763778
0.999992	7.94328e-06	2.8219	5.0001	7.76869e-24	2.15294e-05	0.29747	0.76378
0.99999	1e-05	2.8219	5.00013	7.76733e-24	2.15294e-05	0.297471	0.763782
0.999987	1.25893e-05	2.8219	5.00015	7.76561e-24	4.30588e-05	0.297473	0.763784
0.999984	1.58489e-05	2.8219	5.00019	7.76345e-24	4.30588e-05	0.297475	0.763787
0.99998	1.99526e-05	2.8219	5.00024	7.76072e-24	4.30588e-05	0.297478	0.763791
0.999975	2.51189e-05	2.8219	5.00029	7.75729e-24	8.61176e-05	0.297481	0.763795
0.999968	3.16228e-05	2.8219	5.00036	7.75298e-24	8.61176e-05	0.297486	0.763801
