T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.256	5.00013	6.75006e-06	-0.0540479	3.21869e-06	1.0256e-05
1	1.25893e-08	14.1014	5.00044	6.75186e-06	-0.0540479	3.75706e-06	1.19714e-05
1	1.58489e-08	13.9467	5.00025	6.75076e-06	-0.0540479	4.38548e-06	1.39738e-05
1	1.99526e-08	13.792	5.00006	6.74965e-06	-0.0540479	5.11901e-06	1.63111e-05
1	2.51189e-08	13.6374	5.00037	6.75145e-06	-0.0540479	5.97523e-06	1.90394e-05
1	3.16228e-08	13.4827	5.00018	6.75035e-06	-0.0540479	6.97466e-06	2.22239e-05
1	3.98107e-08	13.3281	5.00049	6.75215e-06	-0.0540479	8.14127e-06	2.59412e-05
1	5.01187e-08	13.1734	5.0003	6.75104e-06	-0.0540479	9.503e-06	3.02802e-05
1	6.30957e-08	13.0187	5.00011	6.74994e-06	-0.0540479	1.10925e-05	3.5345e-05
1	7.94328e-08	12.8641	5.00042	6.75174e-06	-0.0540479	1.29479e-05	4.12569e-05
1	1e-07	12.7094	5.00023	6.75063e-06	-0.0540479	1.51136e-05	4.81577e-05
1	1.25893e-07	12.5547	5.00004	6.74953e-06	-0.0540479	1.76415e-05	5.62127e-05
1	1.58489e-07	12.4001	5.00035	6.75133e-06	-0.0540478	2.05923e-05	6.5615e-05
1	1.99526e-07	12.2454	5.00016	6.75022e-06	-0.0540478	2.40367e-05	7.659e-05
1	2.51189e-07	12.0908	5.00047	6.75203e-06	-0.0540478	2.80571e-05	8.94006e-05
1	3.16228e-07	11.9361	5.00028	6.75092e-06	-0.0540478	3.275e-05	0.000104354
1	3.98107e-07	11.7814	5.00009	6.74982e-06	-0.0540478	3.82279e-05	0.000121809
0.999999	5.01187e-07	11.6268	5.0004	6.75162e-06	-0.0540477	4.4622e-05	0.000142183
0.999999	6.30957e-07	11.4721	5.00021	6.75051e-06	-0.0540477	5.20857e-05	0.000165965
0.999999	7.94328e-07	11.3174	5.00002	6.74941e-06	-0.0540476	6.07977e-05	0.000193725
0.999999	1e-06	11.1628	5.00033	6.75121e-06	-0.0540476	7.09669e-05	0.000226128
0.999999	1.25893e-06	11.0081	5.00014	6.75011e-06	-0.0540475	8.28371e-05	0.00026395
0.999998	1.58489e-06	10.8535	5.00045	6.75192e-06	-0.0540474	9.66927e-05	0.000308099
0.999998	1.99526e-06	10.6988	5.00026	6.75082e-06	-0.0540473	0.000112866	0.000359633
0.999997	2.51189e-06	10.5441	5.00007	6.74972e-06	-0.0540471	0.000131744	0.000419787
0.999997	3.16228e-06	10.3895	5.00038	6.75153e-06	-0.0540469	0.00015378	0.000490001
0.999996	3.98107e-06	10.2348	5.00019	6.75043e-06	-0.0540466	0.000179502	0.00057196
0.999995	5.01187e-06	10.0801	5	6.74934e-06	-0.0540463	0.000209526	0.000667628
