T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0	cp
       0.99999999	            1e-08	 14.1271999999804	 5.00037123243824	6.75147278427019e-06	-0.0757356036608697	3.66131625088032e-06	7.74290270569978e-06	 20332708.7739436
0.999999985081753	1.49182469764127e-08	  13.858699999981	 5.00018051551066	6.75036221417326e-06	-0.0757356016098092	4.78882257805505e-06	1.01273379772801e-05	 8915371.66346409
0.999999977744591	2.22554092849247e-08	 13.5901999999817	 5.00034109502236	6.75129726245808e-06	-0.0757355985499844	6.26398577075053e-06	1.32469932819222e-05	 3872291.53839173
0.999999966798831	3.32011692273655e-08	 13.3215999999823	 5.00023790206516	6.75069634006459e-06	-0.0757355939852662	8.19394977562518e-06	1.73284551425473e-05	  1657460.0229327
0.999999950469676	4.95303242439512e-08	 13.0529999999829	 5.00029273715296	6.75101564548934e-06	-0.0757355871755054	1.07188836825755e-05	2.26681511511357e-05	  694136.74953471
0.999999926109439	7.38905609893065e-08	 12.7843999999835	 5.00045346282201	6.75195175089955e-06	-0.075735577016552	1.40221631340486e-05	2.96538814169747e-05	  281115.60964928
0.999999889768236	1.10231763806416e-07	 12.5156999999842	 5.00018601015754	6.75039420446735e-06	-0.0757355618611848	1.834369046959e-05	3.87929877128473e-05	 108015.953490465
0.999999835553532	1.64446467710971e-07	 12.2470999999848	 5.00046554225408	6.75202211642842e-06	-0.0757355392520784	2.39973060115818e-05	5.07491743998877e-05	 38203.1935567109
0.999999754674698	2.45325301971094e-07	 11.9783999999854	 5.00027779318142	6.75092862329969e-06	-0.0757355055233339	3.13935992786445e-05	6.63907488285176e-05	  11798.180170317
0.999999634017656	3.6598234443678e-07	  11.709699999986	 5.00011158260025	6.74996091110798e-06	-0.0757354552061439	4.10697067084682e-05	8.68536362891067e-05	 2929.87005450002
  0.9999994540185	5.45981500331442e-07	 11.4410999999867	  5.0004592470646	6.75198544582714e-06	-0.0757353801421114	5.37283242339627e-05	0.000113623881577688	 580.461077124249
0.999999185491313	8.14508686649681e-07	 11.1723999999873	 5.00031751331354	6.75115992983781e-06	-0.0757352681605816	7.0288765006395e-05	0.000148645621850446	 221.591041158675
0.999998784895825	1.21510417518735e-06	 10.9036999999879	 5.00018270978062	6.75037499167891e-06	-0.0757351011056083	9.1953683650423e-05	0.000194462187674856	 204.812210700453
0.999998187277581	1.81272241875151e-06	 10.6349999999886	  5.0000529198608	6.74961944404911e-06	-0.0757348518928237	0.000120296442943433	0.000254400852205663	 198.069694153918
0.999997295735926	2.70426407426153e-06	 10.3663999999892	 5.00042639642172	6.75179409784403e-06	-0.0757344801195523	0.000157375354675329	0.000332814401421608	 191.661705390221
0.999995965712065	4.03428793492735e-06	 10.0976999999898	  5.0003040419906	6.75108149536587e-06	-0.0757339255173046	0.000205883253377161	0.000435397402230609	 185.224282834921
0.999993981549621	6.01845037872082e-06	 9.82899999999043	 5.00018531856779	6.75039021188371e-06	-0.075733098187236	0.000269342965830243	0.000569599484279766	 178.900603771964
0.999991021527084	8.97847291650418e-06	 9.56029999999106	 5.00007093717964	6.74972437901786e-06	-0.0757318640399346	0.00035236326903542	0.000745166452019149	 172.680583181783
0.999986605692356	1.33943076439442e-05	 9.29169999999168	 5.00046164076186	6.75199951847909e-06	-0.0757300230884667	0.000460973609104929	0.000974847783792897	 166.264706336676
0.999980018041049	1.99819589510412e-05	 9.02299999999231	  5.0003611269167	6.75141418058278e-06	-0.0757272770957737	0.000603062411591451	0.0012753228621424	 159.911939618471
 0.99997019042013	2.98095798704173e-05	 8.75429999999294	 5.00027239945118	6.75089770758897e-06	-0.0757231813745356	0.000788950001049321	0.00166841120532602	 153.472945066614
0.999955529332523	4.44706674769986e-05	 8.48559999999356	 5.00020104293788	6.7504826899134e-06	-0.0757170730162839	0.00103213905293834	0.00218265683689292	 146.992021568553
0.999933657559937	6.63424400627789e-05	 8.21689999999419	 5.00015546410505	6.75021824423286e-06	-0.0757079641058027	0.00135029661584839	0.00285539983001621	 140.605523805784
0.999901028709413	9.89712905874393e-05	 7.94819999999481	 5.00014826269405	6.75017810573797e-06	-0.0756943830095886	0.00176654002175367	0.00373548553849469	 134.078685414212
0.999852352184344	0.000147647815655773	 7.67949999999544	 5.00019828589186	6.75047282499787e-06	-0.0756741388422284	0.00231112136886601	0.00488680701877846	 127.532086774181
0.999779735342052	0.000220264657948067	 7.41079999999607	 5.00033371086585	6.75126821220635e-06	-0.0756439726524019	0.00302363554846341	0.00639293568920664	 120.918238496164
0.999671403743256	0.000328596256744433	 7.14199999999669	 5.00009732725128	6.74990515468282e-06	-0.0755990423285012	0.0039559178858433	0.00836317338140669	 114.321563572636
0.999509791988636	0.000490208011363818	 6.87319999999732	 5.00005143943157	6.74966395555993e-06	-0.0755321649643294	0.00517584949473822	0.0109404517632736	 107.597022764826
0.999268695581666	0.000731304418334156	 6.60439999999795	 5.00029027038091	6.75110499334043e-06	-0.0754327085356878	0.00677237097719568	0.0143116460024193	 100.932878086506
0.998909022007235	0.00109097799276508	 6.33549999999857	 5.00045560958513	6.75216667917091e-06	-0.0752849826627185	0.00886210489485113	0.0187210147322764	 94.1763975884302
 0.99837245208581	0.00162754791419004	  6.0663999999992	 5.00025965066582	6.75121792311726e-06	-0.0750659260558254	 0.01159814440467	0.0244876812778517	 87.4363769036344
0.997571983825017	0.00242801617498324	 5.79709999999983	 5.00002001059439	6.7501983961232e-06	-0.0747418304452539	0.0151817977457215	0.0320283088940667	 80.6739924418226
0.996377825503888	0.00362217449611248	 5.52760000000046	 5.00021443464322	6.75206333326976e-06	-0.0742637916591033	0.0198784469594495	0.0418864031328042	 73.8452462068044
0.994596350627533	0.00540364937246693	 5.25760000000109	  5.0000654692359	6.75262566851944e-06	-0.073561572048437	0.026039283072325	0.0547699629870024	 67.0685726505105
 0.99193870240876	0.00806129759123991	 4.98700000000172	 5.00016388216482	6.75598772489377e-06	-0.072535665377754	0.0341316793872062	0.0715993461184277	 60.1542159211998
0.987973957158352	0.0120260428416478	 4.71540000000235	 5.00016853980991	6.76145363214432e-06	-0.0710477100500755	0.044782923675831	0.0935673874226803	 53.3203397398356
0.982059252273938	0.0179407477260622	 4.44230000000299	  5.0001123224726	6.77172981438714e-06	-0.0689102365253333	 0.05884551709246	0.122213065657426	 46.5294860625065
0.973235549448109	0.026764450551891	 4.16700000000363	 5.00038937048301	6.79402716272907e-06	-0.0658784508625639	0.0774994672759667	0.159508284588576	 39.6603584567377
