T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.173	5.00049	6.75219e-06	-0.0674019	3.4975e-06	8.68659e-06
1	1.25893e-08	14.0183	5.00014	6.75015e-06	-0.0674019	4.08237e-06	1.01392e-05
1	1.58489e-08	13.8637	5.00033	6.75122e-06	-0.0674019	4.76508e-06	1.18348e-05
1	1.99526e-08	13.709	5.00004	6.74952e-06	-0.0674019	5.56199e-06	1.38141e-05
1	2.51189e-08	13.5544	5.00027	6.75086e-06	-0.0674019	6.4922e-06	1.61244e-05
1	3.16228e-08	13.3997	5.00001	6.74939e-06	-0.0674019	7.57801e-06	1.88212e-05
1	3.98107e-08	13.2451	5.00027	6.7509e-06	-0.0674019	8.84545e-06	2.19691e-05
1	5.01187e-08	13.0904	5.00004	6.74956e-06	-0.0674019	1.03249e-05	2.56435e-05
1	6.30957e-08	12.9358	5.00032	6.75117e-06	-0.0674019	1.20518e-05	2.99325e-05
1	7.94328e-08	12.7811	5.0001	6.74992e-06	-0.0674019	1.40675e-05	3.4939e-05
1	1e-07	12.6265	5.00039	6.75161e-06	-0.0674019	1.64204e-05	4.07828e-05
1	1.25893e-07	12.4718	5.00019	6.75041e-06	-0.0674019	1.91669e-05	4.76041e-05
1	1.58489e-07	12.3172	5.00049	6.75214e-06	-0.0674019	2.23728e-05	5.55664e-05
1	1.99526e-07	12.1625	5.00029	6.75097e-06	-0.0674019	2.61149e-05	6.48605e-05
1	2.51189e-07	12.0078	5.00009	6.74982e-06	-0.0674018	3.04829e-05	7.57092e-05
1	3.16228e-07	11.8532	5.00039	6.75159e-06	-0.0674018	3.55815e-05	8.83724e-05
1	3.98107e-07	11.6985	5.0002	6.75045e-06	-0.0674018	4.1533e-05	0.000103154
0.999999	5.01187e-07	11.5438	5	6.74932e-06	-0.0674017	4.84799e-05	0.000120408
0.999999	6.30957e-07	11.3892	5.00031	6.75111e-06	-0.0674017	5.65888e-05	0.000140547
0.999999	7.94328e-07	11.2345	5.00012	6.74999e-06	-0.0674016	6.6054e-05	0.000164055
0.999999	1e-06	11.0799	5.00042	6.75178e-06	-0.0674016	7.71023e-05	0.000191496
0.999999	1.25893e-06	10.9252	5.00023	6.75067e-06	-0.0674015	8.99987e-05	0.000223526
0.999998	1.58489e-06	10.7705	5.00004	6.74957e-06	-0.0674013	0.000105052	0.000260914
0.999998	1.99526e-06	10.6159	5.00035	6.75137e-06	-0.0674012	0.000122624	0.000304555
0.999997	2.51189e-06	10.4612	5.00016	6.75027e-06	-0.067401	0.000143134	0.000355495
0.999997	3.16228e-06	10.3066	5.00047	6.75208e-06	-0.0674007	0.000167075	0.000414957
0.999996	3.98107e-06	10.1519	5.00029	6.75098e-06	-0.0674004	0.000195021	0.000484363
0.999995	5.01187e-06	9.9972	5.0001	6.74989e-06	-0.0674	0.000227641	0.000565379
0.999994	6.30957e-06	9.8426	5.00041	6.75171e-06	-0.0673995	0.000265717	0.000659946
0.999992	7.94328e-06	9.6879	5.00023	6.75064e-06	-0.0673989	0.000310162	0.000770331
0.99999	1e-05	9.5332	5.00004	6.74956e-06	-0.0673981	0.000362041	0.000899178
0.999987	1.25893e-05	9.3786	5.00036	6.75141e-06	-0.0673971	0.000422598	0.00104958
0.999984	1.58489e-05	9.2239	5.00018	6.75036e-06	-0.0673959	0.000493284	0.00122513
0.99998	1.99526e-05	9.0692	5	6.74933e-06	-0.0673943	0.000575793	0.00143005
0.999975	2.51189e-05	8.9146	5.00033	6.75122e-06	-0.0673924	0.000672105	0.00166924
0.999968	3.16228e-05	8.7599	5.00016	6.75023e-06	-0.0673899	0.000784526	0.00194844
0.99996	3.98107e-05	8.6053	5.00049	6.75217e-06	-0.0673868	0.000915753	0.00227433
0.99995	5.01187e-05	8.4506	5.00033	6.75125e-06	-0.0673828	0.00106893	0.00265473
