T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0	cp
       0.99999999	            1e-08	 14.1517999999804	  5.0003571013054	6.75139048255543e-06	-0.0711536474160658	3.5723365879664e-06	8.25980555419464e-06	  25701895.337113
0.999999985081753	1.49182469764127e-08	  13.883199999981	 5.00007034526384	6.74972086731727e-06	-0.0711536454611239	4.67281904462972e-06	1.08042944885894e-05	 11284670.0601617
0.999999977744591	2.22554092849247e-08	 13.6145999999816	 5.00000233185327	6.74932500209852e-06	-0.0711536425446959	6.11257996416442e-06	1.41332486669308e-05	 4911985.99969462
0.999999966798831	3.32011692273655e-08	 13.3459999999822	  5.0000805223637	6.74978010664702e-06	-0.0711536381938955	7.99618517448006e-06	1.84884407047912e-05	 2110343.58805882
0.999999950469676	4.95303242439512e-08	 13.0773999999829	  5.0002569736711	6.75080739037837e-06	-0.0711536317032708	1.04604331072778e-05	2.41861700138659e-05	 888852.827303844
0.999999926109439	7.38905609893065e-08	 12.8086999999835	 5.00000010051562	6.74931201572675e-06	-0.0711536220203988	1.36842904241238e-05	3.16402354721033e-05	 363044.688670956
0.999999889768236	1.10231763806416e-07	 12.5400999999841	 5.00028655880219	6.75097966717061e-06	-0.0711536075752733	1.79018808103791e-05	4.13919674381519e-05	 141476.986431331
0.999999835553532	1.64446467710971e-07	 12.2713999999847	 5.00010342375784	6.74991341649206e-06	-0.0711535860257082	2.3419503425892e-05	5.41495768481247e-05	 51141.9701418098
0.999999754674698	2.45325301971094e-07	 12.0027999999854	 5.00043958893526	6.75187093444556e-06	-0.071153553877618	3.06378564841319e-05	7.08395391567076e-05	 16381.4077354235
0.999999634017656	3.6598234443678e-07	  11.734099999986	   5.000289807009	6.75099858252206e-06	-0.0711535059184746	4.00811612690065e-05	9.26739327226529e-05	 4305.44414314107
  0.9999994540185	5.45981500331442e-07	 11.4653999999866	 5.00014913142352	6.75017950057692e-06	-0.0711534343722004	5.24352091618126e-05	0.000121238407711345	 875.567766795244
0.999999185491313	8.14508686649681e-07	 11.1966999999872	 5.00001473058857	6.74939716443182e-06	-0.0711533276384984	6.85971793489673e-05	0.000158607368931357	 254.173077595827
0.999998784895825	1.21510417518735e-06	 10.9280999999879	 5.00038409076926	6.75154767630754e-06	-0.0711531684122432	8.97407794012214e-05	0.000207494584177697	 216.717336224949
0.999998187277581	1.81272241875151e-06	 10.6593999999885	 5.00025745404196	6.75081019011056e-06	-0.0711529308782798	0.000117401532373344	0.000271450367893652	 209.371399146131
0.999997295735926	2.70426407426153e-06	 10.3906999999891	 5.00013358077203	6.75008897561922e-06	-0.0711525765272073	0.000153588229390781	0.000355119250657066	 202.540075011463
0.999995965712065	4.03428793492735e-06	 10.1219999999897	 5.00001234915605	6.74938331330004e-06	-0.071152047914638	0.000200928865058203	0.000464577353196154	 195.890359159362
0.999993981549621	6.01845037872082e-06	 9.85339999999037	 5.00039338334793	6.75160181804501e-06	-0.0711512593540891	0.000262861464904166	0.000607773508705166	 189.282834028714
0.999991021527084	8.97847291650418e-06	   9.584699999991	 5.00027882144411	6.75093464826731e-06	-0.0711500830387185	0.000343883945645078	0.000795106782385677	 182.594761052626
0.999986605692356	1.33943076439442e-05	 9.31599999999163	 5.00016938555571	6.75029748874724e-06	-0.0711483283508392	0.000449880659708228	0.00104018110980704	 175.968126857772
0.999980018041049	1.99819589510412e-05	 9.04729999999225	   5.000067293394	6.7497032454726e-06	-0.0711457110238434	0.000588550025976163	0.00136079329702422	 169.232371529945
 0.99997019042013	2.98095798704173e-05	 8.77869999999288	 5.00047528356438	6.75207914091878e-06	-0.0711418071974073	0.000769963816820011	0.00178022471740186	 162.505935672192
0.999955529332523	4.44706674769986e-05	 8.50999999999351	 5.00039985583281	6.75164004044377e-06	-0.0711359850028857	0.00100729967305593	0.00232893214628577	 155.782866873453
0.999933657559937	6.63424400627789e-05	 8.24129999999413	 5.00034808645469	6.751339038676e-06	-0.0711273027673124	0.00131779884928738	0.00304675664618827	 148.993886751952
0.999901028709413	9.89712905874393e-05	 7.97259999999476	 5.00033156131376	6.75124380593503e-06	-0.071114357709444	0.00172402125574798	0.00398581454362321	 142.111528150626
0.999852352184344	0.000147647815655773	 7.70389999999538	 5.00036759590103	6.75145563664674e-06	-0.071095061382859	0.00225548879026581	0.00521427583907127	 135.220966794558
0.999779735342052	0.000220264657948067	 7.43519999999601	 5.00048205914332	6.75212620367676e-06	-0.0710663070855548	0.002950839182675	0.00682130278737576	 128.349714909781
0.999671403743256	0.000328596256744433	 7.16639999999664	 5.00021425190845	6.75057398999745e-06	-0.0710234786602409	0.00386065184462194	0.00892350279114265	  121.33187991629
0.999509791988636	0.000490208011363818	 6.89759999999726	 5.00012125305541	6.75004716586133e-06	-0.0709597278861606	0.00505115758481942	0.0116733478528262	 114.302767661588
0.999268695581666	0.000731304418334156	 6.62879999999789	 5.00028935618477	6.7510544262655e-06	-0.0708649171715967	0.00660912361914712	0.0152701609202467	 107.260392952172
0.998909022007235	0.00109097799276508	 6.35989999999852	 5.00034832421585	6.75145344895821e-06	-0.0707240839857083	0.00864830072643502	0.019974419876741	 100.171151450524
 0.99837245208581	0.00162754791419004	 6.09089999999914	 5.00049139298489	6.75239529275835e-06	-0.0705152334697921	0.0113179670246557	0.0261263337038899	 93.0333878447819
0.997571983825017	0.00242801617498324	 5.82159999999977	 5.00000948504627	6.74980058247629e-06	-0.0702062101983367	0.0148143319681689	0.0341699050821284	 85.9593984690493
