T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.227	5.00032	6.75119e-06	-0.0584632	3.31353e-06	9.72721e-06
1	1.25893e-08	14.0723	5.00013	6.75009e-06	-0.0584632	3.86776e-06	1.13542e-05
1	1.58489e-08	13.9177	5.00044	6.75188e-06	-0.0584632	4.51469e-06	1.32534e-05
1	1.99526e-08	13.763	5.00025	6.75078e-06	-0.0584632	5.26983e-06	1.54702e-05
1	2.51189e-08	13.6083	5.00006	6.74967e-06	-0.0584632	6.15128e-06	1.80578e-05
1	3.16228e-08	13.4537	5.00037	6.75147e-06	-0.0584632	7.18017e-06	2.10781e-05
1	3.98107e-08	13.299	5.00018	6.75037e-06	-0.0584632	8.38115e-06	2.46038e-05
1	5.01187e-08	13.1444	5.00049	6.75217e-06	-0.0584632	9.783e-06	2.87191e-05
1	6.30957e-08	12.9897	5.0003	6.75106e-06	-0.0584632	1.14193e-05	3.35227e-05
1	7.94328e-08	12.835	5.00011	6.74996e-06	-0.0584632	1.33294e-05	3.91298e-05
1	1e-07	12.6804	5.00042	6.75176e-06	-0.0584631	1.55589e-05	4.56748e-05
1	1.25893e-07	12.5257	5.00023	6.75065e-06	-0.0584631	1.81613e-05	5.33145e-05
1	1.58489e-07	12.371	5.00004	6.74955e-06	-0.0584631	2.11991e-05	6.22321e-05
1	1.99526e-07	12.2164	5.00035	6.75135e-06	-0.0584631	2.47449e-05	7.26412e-05
1	2.51189e-07	12.0617	5.00016	6.75024e-06	-0.0584631	2.88838e-05	8.47914e-05
1	3.16228e-07	11.9071	5.00047	6.75205e-06	-0.0584631	3.3715e-05	9.89739e-05
1	3.98107e-07	11.7524	5.00028	6.75094e-06	-0.058463	3.93543e-05	0.000115529
0.999999	5.01187e-07	11.5977	5.00009	6.74984e-06	-0.058463	4.59368e-05	0.000134852
0.999999	6.30957e-07	11.4431	5.0004	6.75164e-06	-0.058463	5.36203e-05	0.000157408
0.999999	7.94328e-07	11.2884	5.00021	6.75054e-06	-0.0584629	6.25891e-05	0.000183737
0.999999	1e-06	11.1337	5.00002	6.74943e-06	-0.0584628	7.30579e-05	0.000214469
0.999999	1.25893e-06	10.9791	5.00033	6.75124e-06	-0.0584627	8.52778e-05	0.000250342
0.999998	1.58489e-06	10.8244	5.00014	6.75014e-06	-0.0584626	9.95417e-05	0.000292215
0.999998	1.99526e-06	10.6698	5.00045	6.75194e-06	-0.0584625	0.000116191	0.000341092
0.999997	2.51189e-06	10.5151	5.00026	6.75084e-06	-0.0584623	0.000135626	0.000398144
0.999997	3.16228e-06	10.3604	5.00007	6.74975e-06	-0.0584621	0.000158311	0.000464738
0.999996	3.98107e-06	10.2058	5.00039	6.75156e-06	-0.0584618	0.000184791	0.000542472
0.999995	5.01187e-06	10.0511	5.0002	6.75047e-06	-0.0584615	0.0002157	0.000633207
0.999994	6.30957e-06	9.8964	5.00001	6.74938e-06	-0.058461	0.000251779	0.000739119
