T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	13.9914	5.00004	6.74955e-06	-0.107368	4.19359e-06	4.23015e-06
1	1.25893e-08	13.8371	5.00038	6.75154e-06	-0.107368	4.89358e-06	4.93624e-06
1	1.58489e-08	13.6826	5.00003	6.74947e-06	-0.107368	5.71077e-06	5.76055e-06
1	1.99526e-08	13.5282	5.00041	6.75171e-06	-0.107368	6.66474e-06	6.72284e-06
1	2.51189e-08	13.3737	5.00048	6.75213e-06	-0.107368	7.77836e-06	7.84617e-06
1	3.16228e-08	13.2191	5.00021	6.75054e-06	-0.107368	9.07833e-06	9.15747e-06
1	3.98107e-08	13.0645	5.00006	6.74964e-06	-0.107368	1.05958e-05	1.06882e-05
1	5.01187e-08	12.91	5.0005	6.7522e-06	-0.107368	1.23672e-05	1.2475e-05
1	6.30957e-08	12.7553	5.00001	6.74939e-06	-0.107368	1.44349e-05	1.45608e-05
1	7.94328e-08	12.6007	5.00009	6.74984e-06	-0.107368	1.68486e-05	1.69955e-05
1	1e-07	12.4461	5.00021	6.75056e-06	-0.107368	1.9666e-05	1.98374e-05
1	1.25893e-07	12.2915	5.00038	6.75151e-06	-0.107368	2.29547e-05	2.31548e-05
1	1.58489e-07	12.1368	5.00007	6.74973e-06	-0.107368	2.67936e-05	2.70272e-05
1	1.99526e-07	11.9822	5.00029	6.75099e-06	-0.107368	3.12746e-05	3.15472e-05
1	2.51189e-07	11.8275	5.00002	6.74946e-06	-0.107368	3.65052e-05	3.68234e-05
1	3.16228e-07	11.6729	5.00028	6.75092e-06	-0.107368	4.26106e-05	4.29821e-05
1	3.98107e-07	11.5182	5.00004	6.74955e-06	-0.107368	4.97374e-05	5.01709e-05
0.999999	5.01187e-07	11.3636	5.00031	6.75114e-06	-0.107368	5.80562e-05	5.85622e-05
0.999999	6.30957e-07	11.2089	5.00009	6.74986e-06	-0.107367	6.77665e-05	6.83572e-05
0.999999	7.94328e-07	11.0543	5.00038	6.75153e-06	-0.107367	7.91009e-05	7.97904e-05
0.999999	1e-06	10.8996	5.00017	6.75033e-06	-0.107367	9.23313e-05	9.31361e-05
0.999999	1.25893e-06	10.745	5.00047	6.75205e-06	-0.107367	0.000107775	0.000108714
0.999998	1.58489e-06	10.5903	5.00027	6.75089e-06	-0.107367	0.000125801	0.000126898
0.999998	1.99526e-06	10.4356	5.00007	6.74974e-06	-0.107367	0.000146843	0.000148123
0.999997	2.51189e-06	10.281	5.00038	6.75151e-06	-0.107366	0.000171404	0.000172898
0.999997	3.16228e-06	10.1263	5.00019	6.75039e-06	-0.107366	0.000200074	0.000201817
0.999996	3.98107e-06	9.9717	5.00049	6.75219e-06	-0.107366	0.000233539	0.000235573
0.999995	5.01187e-06	9.817	5.00031	6.75109e-06	-0.107365	0.000272601	0.000274976
0.999994	6.30957e-06	9.6623	5.00012	6.75001e-06	-0.107364	0.000318198	0.000320969
0.999992	7.94328e-06	9.5077	5.00044	6.75185e-06	-0.107364	0.000371421	0.000374656
0.99999	1e-05	9.353	5.00025	6.75079e-06	-0.107362	0.000433547	0.000437322
0.999987	1.25893e-05	9.1983	5.00008	6.74976e-06	-0.107361	0.000506064	0.000510469
0.999984	1.58489e-05	9.0437	5.0004	6.75165e-06	-0.107359	0.000590712	0.000595852
0.99998	1.99526e-05	8.889	5.00023	6.75066e-06	-0.107357	0.000689519	0.000695516
0.999975	2.51189e-05	8.7343	5.00007	6.74971e-06	-0.107354	0.000804855	0.000811851
0.999968	3.16228e-05	8.5797	5.00041	6.7517e-06	-0.107351	0.000939484	0.000947644
0.99996	3.98107e-05	8.425	5.00026	6.75084e-06	-0.107346	0.00109663	0.00110615
