T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.2537	5.00032	6.7512e-06	-0.0543936	3.22623e-06	1.02142e-05
1	1.25893e-08	14.099	5.00013	6.75009e-06	-0.0543936	3.76586e-06	1.19226e-05
1	1.58489e-08	13.9444	5.00044	6.75189e-06	-0.0543936	4.39575e-06	1.39168e-05
1	1.99526e-08	13.7897	5.00025	6.75079e-06	-0.0543936	5.13099e-06	1.62446e-05
1	2.51189e-08	13.635	5.00006	6.74968e-06	-0.0543936	5.98922e-06	1.89617e-05
1	3.16228e-08	13.4804	5.00037	6.75148e-06	-0.0543936	6.991e-06	2.21333e-05
1	3.98107e-08	13.3257	5.00018	6.75037e-06	-0.0543936	8.16033e-06	2.58354e-05
1	5.01187e-08	13.1711	5.00049	6.75218e-06	-0.0543935	9.52526e-06	3.01568e-05
1	6.30957e-08	13.0164	5.0003	6.75107e-06	-0.0543935	1.11185e-05	3.52009e-05
1	7.94328e-08	12.8617	5.00011	6.74996e-06	-0.0543935	1.29782e-05	4.10887e-05
1	1e-07	12.7071	5.00042	6.75177e-06	-0.0543935	1.5149e-05	4.79613e-05
1	1.25893e-07	12.5524	5.00023	6.75066e-06	-0.0543935	1.76828e-05	5.59835e-05
1	1.58489e-07	12.3977	5.00004	6.74955e-06	-0.0543935	2.06405e-05	6.53475e-05
1	1.99526e-07	12.2431	5.00035	6.75136e-06	-0.0543935	2.40929e-05	7.62777e-05
1	2.51189e-07	12.0884	5.00016	6.75025e-06	-0.0543935	2.81228e-05	8.90362e-05
1	3.16228e-07	11.9338	5.00047	6.75205e-06	-0.0543935	3.28267e-05	0.000103929
1	3.98107e-07	11.7791	5.00028	6.75095e-06	-0.0543934	3.83174e-05	0.000121312
0.999999	5.01187e-07	11.6244	5.00009	6.74984e-06	-0.0543934	4.47265e-05	0.000141603
0.999999	6.30957e-07	11.4698	5.0004	6.75165e-06	-0.0543934	5.22076e-05	0.000165288
0.999999	7.94328e-07	11.3151	5.00021	6.75054e-06	-0.0543933	6.09401e-05	0.000192935
0.999999	1e-06	11.1604	5.00002	6.74944e-06	-0.0543932	7.11331e-05	0.000225206
0.999999	1.25893e-06	11.0058	5.00033	6.75124e-06	-0.0543932	8.30311e-05	0.000262874
0.999998	1.58489e-06	10.8511	5.00014	6.75014e-06	-0.0543931	9.69191e-05	0.000306844
0.999998	1.99526e-06	10.6965	5.00045	6.75195e-06	-0.0543929	0.00011313	0.000358167
0.999997	2.51189e-06	10.5418	5.00026	6.75085e-06	-0.0543928	0.000132053	0.000418075
0.999997	3.16228e-06	10.3871	5.00008	6.74975e-06	-0.0543925	0.00015414	0.000488004
0.999996	3.98107e-06	10.2325	5.00039	6.75156e-06	-0.0543923	0.000179922	0.000569628
0.999995	5.01187e-06	10.0778	5.0002	6.75047e-06	-0.0543919	0.000210017	0.000664906
0.999994	6.30957e-06	9.9231	5.00001	6.74938e-06	-0.0543915	0.000245145	0.00077612
0.999992	7.94328e-06	9.7685	5.00032	6.7512e-06	-0.054391	0.000286149	0.000905935
0.99999	1e-05	9.6138	5.00014	6.75012e-06	-0.0543903	0.000334012	0.00105746
0.999987	1.25893e-05	9.4592	5.00045	6.75195e-06	-0.0543895	0.00038988	0.00123434
0.999984	1.58489e-05	9.3045	5.00027	6.75089e-06	-0.0543884	0.000455093	0.00144079
0.99998	1.99526e-05	9.1498	5.00009	6.74983e-06	-0.0543871	0.000531215	0.00168178
0.999975	2.51189e-05	8.9952	5.00041	6.75169e-06	-0.0543854	0.000620069	0.00196308
0.999968	3.16228e-05	8.8405	5.00023	6.75067e-06	-0.0543833	0.000723786	0.00229142
0.99996	3.98107e-05	8.6858	5.00006	6.74966e-06	-0.0543807	0.000844851	0.00267468
0.99995	5.01187e-05	8.5312	5.00039	6.75159e-06	-0.0543774	0.000986168	0.00312203
0.999937	6.30957e-05	8.3765	5.00023	6.75064e-06	-0.0543732	0.00115112	0.00364421
0.999921	7.94328e-05	8.2218	5.00007	6.74974e-06	-0.0543679	0.00134367	0.00425371
0.9999	0.0001	8.0672	5.00043	6.75179e-06	-0.0543613	0.00156844	0.00496514
0.999874	0.000125893	7.9125	5.00029	6.751e-06	-0.0543529	0.0018308	0.00579554
0.999842	0.000158489	7.7578	5.00017	6.75029e-06	-0.0543424	0.00213705	0.00676479
0.9998	0.000199526	7.6031	5.00007	6.74968e-06	-0.0543292	0.00249455	0.0078961
0.999749	0.000251189	7.4485	5.00048	6.75211e-06	-0.0543126	0.00291185	0.00921655
0.999684	0.000316228	7.2938	5.00043	6.75179e-06	-0.0542916	0.00339899	0.0107577
0.999602	0.000398107	7.1391	5.00041	6.75167e-06	-0.0542653	0.00396766	0.0125565
0.999499	0.000501187	6.9844	5.00044	6.7518e-06	-0.0542323	0.0046315	0.0146559
0.999369	0.000630957	6.8296	5.00002	6.74934e-06	-0.0541907	0.00540648	0.017106
0.999206	0.000794328	6.6749	5.00017	6.75019e-06	-0.0541385	0.00631121	0.0199653
0.999	0.001	6.5202	5.00041	6.75152e-06	-0.0540729	0.00736748	0.023302
0.998741	0.00125893	6.3654	5.00026	6.75056e-06	-0.0539906	0.00860072	0.0271954
0.998415	0.00158489	6.2106	5.00025	6.75036e-06	-0.0538874	0.0100407	0.0317382
0.998005	0.00199526	6.0558	5.00042	6.7511e-06	-0.053758	0.0117221	0.0370379
0.997488	0.00251189	5.9009	5.0003	6.75012e-06	-0.053596	0.0136857	0.0432199
0.996838	0.00316228	5.746	5.00045	6.75058e-06	-0.0533933	0.0159791	0.0504296
0.996019	0.00398107	5.591	5.00045	6.74993e-06	-0.05314	0.0186581	0.0588361
0.994988	0.00501187	5.4359	5.00037	6.74856e-06	-0.0528241	0.0217882	0.0686353
0.99369	0.00630957	5.2807	5.00034	6.74697e-06	-0.0524308	0.0254461	0.0800534
0.992057	0.00794328	5.1254	5.00047	6.74572e-06	-0.0519419	0.029722	0.0933518
