T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1e-08	14.2652	5.00004	6.74952e-06	-0.0527021	3.18915e-06	1.04195e-05
1	1.25893e-08	14.1106	5.00035	6.75132e-06	-0.0527021	3.72258e-06	1.21623e-05
1	1.58489e-08	13.9559	5.00016	6.75022e-06	-0.0527021	4.34523e-06	1.41966e-05
1	1.99526e-08	13.8013	5.00046	6.75202e-06	-0.0527021	5.07203e-06	1.65712e-05
1	2.51189e-08	13.6466	5.00028	6.75091e-06	-0.0527021	5.9204e-06	1.93429e-05
1	3.16228e-08	13.4919	5.00009	6.74981e-06	-0.0527021	6.91066e-06	2.25783e-05
1	3.98107e-08	13.3373	5.00039	6.75161e-06	-0.0527021	8.06656e-06	2.63548e-05
1	5.01187e-08	13.1826	5.0002	6.7505e-06	-0.0527021	9.4158e-06	3.0763e-05
1	6.30957e-08	13.0279	5.00001	6.7494e-06	-0.0527021	1.09907e-05	3.59085e-05
1	7.94328e-08	12.8733	5.00032	6.7512e-06	-0.0527021	1.28291e-05	4.19146e-05
1	1e-07	12.7186	5.00013	6.75009e-06	-0.0527021	1.49749e-05	4.89254e-05
1	1.25893e-07	12.564	5.00044	6.75189e-06	-0.0527021	1.74796e-05	5.71088e-05
1	1.58489e-07	12.4093	5.00025	6.75079e-06	-0.0527021	2.04034e-05	6.66611e-05
1	1.99526e-07	12.2546	5.00006	6.74968e-06	-0.0527021	2.38161e-05	7.7811e-05
1	2.51189e-07	12.1	5.00037	6.75148e-06	-0.0527021	2.77996e-05	9.08259e-05
1	3.16228e-07	11.9453	5.00018	6.75038e-06	-0.0527021	3.24495e-05	0.000106018
1	3.98107e-07	11.7907	5.00049	6.75218e-06	-0.052702	3.78771e-05	0.000123751
0.999999	5.01187e-07	11.636	5.0003	6.75108e-06	-0.052702	4.42126e-05	0.00014445
0.999999	6.30957e-07	11.4813	5.00011	6.74997e-06	-0.052702	5.16077e-05	0.000168611
0.999999	7.94328e-07	11.3267	5.00042	6.75178e-06	-0.0527019	6.02398e-05	0.000196813
0.999999	1e-06	11.172	5.00023	6.75067e-06	-0.0527018	7.03157e-05	0.000229733
0.999999	1.25893e-06	11.0173	5.00004	6.74957e-06	-0.0527018	8.2077e-05	0.000268158
0.999998	1.58489e-06	10.8627	5.00035	6.75137e-06	-0.0527017	9.58054e-05	0.000313011
0.999998	1.99526e-06	10.708	5.00017	6.75027e-06	-0.0527015	0.00011183	0.000365367
0.999997	2.51189e-06	10.5534	5.00048	6.75208e-06	-0.0527014	0.000130535	0.000426479
0.999997	3.16228e-06	10.3987	5.00029	6.75098e-06	-0.0527012	0.000152369	0.000497813
0.999996	3.98107e-06	10.244	5.0001	6.74988e-06	-0.0527009	0.000177855	0.000581079
0.999995	5.01187e-06	10.0894	5.00041	6.7517e-06	-0.0527006	0.000207604	0.000678271
0.999994	6.30957e-06	9.9347	5.00022	6.75061e-06	-0.0527002	0.000242328	0.000791721
0.999992	7.94328e-06	9.78	5.00004	6.74952e-06	-0.0526996	0.000282861	0.000924146
0.99999	1e-05	9.6254	5.00035	6.75134e-06	-0.052699	0.000330174	0.00107872
